Demand,SolarGen
86.78675,0
53.29828,0
31.11376,0
17.40072,0
7.09158,0
5.34385,0
3.90404,0
5.16663,0
5.06424,0
11.88616,0
16.91786,0
20.30695,0.105
18.2039,0.308
20.14462,0.477
26.25448,0.613
29.14181,0.669
29.5983,0.669
31.10156,0.635
23.94263,0.566
29.50956,0.451
24.64571,0.283
34.44422,0.085
44.20961,0
57.86625,0
86.71133,0
60.89797,0
35.90664,0
16.85376,0
5.83536,0
