;aFRR_Pos_Arbeitspreis;aFRR_Neg_Arbeitspreis;FCR_Leistungspreis;aFRR_Neg_Leistungspreis;aFRR_Pos_Leistungspreis;FCR_Capacity;aFRR_Neg_Capacity;aFRR_Pos_Capacity;aFRR_Activation_Pos_MW;aFRR_Activation_Neg_MW;aFRR_Activation_Pos;aFRR_Activation_Neg;Spotmarkt_Preis
2025-11-02 18:30:00;76,9705855855856;62,62105263157895;2,76;1,34;4,65;131,0;382,0;325,0;19,027;2,947;0,05854461538461539;0,007714659685863875;130,5
2025-11-02 18:45:00;44,602648401826485;73,56490196078433;2,76;1,34;4,65;131,0;382,0;325,0;0,447;3,728;0,0013753846153846153;0,009759162303664921;117,9
2025-11-02 19:00:00;78,63680365296803;94,42684210526316;2,76;1,34;4,65;131,0;382,0;325,0;18,578;1,743;0,05716307692307692;0,004562827225130891;127,2
2025-11-02 19:15:00;92,18711340206185;95,74754385964911;2,76;1,34;4,65;131,0;382,0;325,0;20,858;4,271;0,06417846153846155;0,011180628272251308;125,14
2025-11-02 19:30:00;62,425512820512814;89,90473684210527;2,76;1,34;4,65;131,0;382,0;325,0;2,097;5,337;0,006452307692307692;0,013971204188481674;108,0
2025-11-02 19:45:00;106,79466321243522;91,88913043478261;2,76;1,34;4,65;131,0;382,0;325,0;27,993;5,303;0,08613230769230769;0,013882198952879581;94,09
2025-11-02 20:00:00;92,41;106,38799999999999;2,06;0,96;1,75;174,0;442,0;242,0;10,527;2,038;0,0435;0,004610859728506787;110,97
2025-11-02 20:15:00;102,72635555555556;74,27021978021978;2,06;0,96;1,75;174,0;442,0;242,0;39,476;1,539;0,16312396694214876;0,0034819004524886876;104,42
2025-11-02 20:30:00;98,91973333333334;68,69357894736842;2,06;0,96;1,75;174,0;442,0;242,0;30,703;1,704;0,12687190082644628;0,003855203619909502;92,1
2025-11-02 20:45:00;47,12453333333333;53,036153846153844;2,06;0,96;1,75;174,0;442,0;242,0;0,981;2,255;0,004053719008264463;0,005101809954751131;86,91
2025-11-02 21:00:00;73,39848888888889;71,03090909090909;2,06;0,96;1,75;174,0;442,0;242,0;2,534;3,543;0,010471074380165288;0,008015837104072398;100,06
2025-11-02 21:15:00;102,97475555555556;95,95625;2,06;0,96;1,75;174,0;442,0;242,0;23,785;1,779;0,09828512396694215;0,004024886877828054;94,08
2025-11-02 21:30:00;120,6788;97,34277777777778;2,06;0,96;1,75;174,0;442,0;242,0;48,625;1,143;0,2009297520661157;0,002585972850678733;95,1
2025-11-02 21:45:00;132,49555555555557;0,0;2,06;0,96;1,75;174,0;442,0;242,0;73,529;1,455;0,3038388429752066;0,0032918552036199098;92,08
2025-11-02 22:00:00;92,63986666666668;62,37;2,06;0,96;1,75;174,0;442,0;242,0;22,638;1,379;0,09354545454545456;0,0031199095022624436;97,54
2025-11-02 22:15:00;79,75578680203046;75,10594594594595;2,06;0,96;1,75;174,0;442,0;242,0;31,569;1,746;0,1304504132231405;0,003950226244343892;95,91
2025-11-02 22:30:00;61,9456043956044;68,42449541284404;2,06;0,96;1,75;174,0;442,0;242,0;5,081;3,326;0,020995867768595043;0,007524886877828055;95,9
2025-11-02 22:45:00;57,33164556962025;72,58065934065934;2,06;0,96;1,75;174,0;442,0;242,0;1,205;4,612;0,004979338842975207;0,010434389140271493;83,36
2025-11-02 23:00:00;43,317157894736845;67,08272727272727;2,06;0,96;1,75;174,0;442,0;242,0;0,247;14,02;0,0010206611570247933;0,03171945701357466;99,08
2025-11-02 23:15:00;0,0;50,00031111111111;2,06;0,96;1,75;174,0;442,0;242,0;0,288;34,476;0,001190082644628099;0,078;85,47
2025-11-02 23:30:00;0,0;48,337066666666665;2,06;0,96;1,75;174,0;442,0;242,0;0,144;35,595;0,0005950413223140495;0,08053167420814479;83,02
2025-11-02 23:45:00;0,0;51,25671111111111;2,06;0,96;1,75;174,0;442,0;242,0;1,002;34,946;0,004140495867768595;0,07906334841628959;72,6
2025-11-03 00:00:00;0,0;47,77475555555555;2,0;2,25;1,2;131,0;513,0;168,0;0,944;42,407;0,005619047619047619;0,08266471734892787;85,52
2025-11-03 00:15:00;28,104545454545452;70,2517619047619;2,0;2,25;1,2;131,0;513,0;168,0;0,314;16,696;0,0018690476190476191;0,0325458089668616;82,41
2025-11-03 00:30:00;56,93;63,87911111111111;2,0;2,25;1,2;131,0;513,0;168,0;0,257;26,976;0,0015297619047619049;0,05258479532163742;86,91
2025-11-03 00:45:00;0,0;51,88608888888889;2,0;2,25;1,2;131,0;513,0;168,0;0,379;34,732;0,002255952380952381;0,0677037037037037;74,92
2025-11-03 01:00:00;12,094545454545456;82,96146341463415;2,0;2,25;1,2;131,0;513,0;168,0;0,386;4,367;0,0022976190476190475;0,008512670565302144;85,73
2025-11-03 01:15:00;7,071666666666666;94,86979797979798;2,0;2,25;1,2;131,0;513,0;168,0;0,224;1,868;0,0013333333333333333;0,0036413255360623785;83,86
2025-11-03 01:30:00;19,211698113207547;97,741875;2,0;2,25;1,2;131,0;513,0;168,0;0,306;1,631;0,0018214285714285715;0,003179337231968811;78,12
2025-11-03 01:45:00;12,232962962962963;86,11655913978495;2,0;2,25;1,2;131,0;513,0;168,0;0,449;1,231;0,002672619047619048;0,002399610136452242;72,71
2025-11-03 02:00:00;50,65771428571429;84,55095238095238;2,0;2,25;1,2;131,0;513,0;168,0;1,892;0,741;0,011261904761904761;0,0014444444444444444;85,12
2025-11-03 02:15:00;26,78132743362832;72,51175438596492;2,0;2,25;1,2;131,0;513,0;168,0;0,287;0,697;0,0017083333333333332;0,0013586744639376216;74,74
2025-11-03 02:30:00;60,02477528089887;68,28411764705882;2,0;2,25;1,2;131,0;513,0;168,0;5,28;0,687;0,03142857142857143;0,0013391812865497076;72,91
2025-11-03 02:45:00;62,59018433179723;58,69220858895706;2,0;2,25;1,2;131,0;513,0;168,0;5,244;1,319;0,031214285714285712;0,002571150097465887;67,22
2025-11-03 03:00:00;46,77660130718954;64,36095744680851;2,0;2,25;1,2;131,0;513,0;168,0;0,474;1,319;0,002821428571428571;0,002571150097465887;74,43
2025-11-03 03:15:00;0,0;52,48151111111111;2,0;2,25;1,2;131,0;513,0;168,0;0,492;30,435;0,0029285714285714284;0,05932748538011696;72,06
2025-11-03 03:30:00;29,520740740740738;64,52522727272728;2,0;2,25;1,2;131,0;513,0;168,0;0,215;14,839;0,0012797619047619046;0,028925925925925928;72,91
2025-11-03 03:45:00;35,393813559322034;73,90637037037037;2,0;2,25;1,2;131,0;513,0;168,0;0,357;3,839;0,0021249999999999997;0,0074834307992202725;73,16
2025-11-03 04:00:00;87,87452736318407;100,60703703703703;2,66;2,11;2,44;107,0;454,0;260,0;47,879;1,093;0,18414999999999998;0,002407488986784141;72,91
2025-11-03 04:15:00;73,75693023255813;78,93055555555556;2,66;2,11;2,44;107,0;454,0;260,0;53,952;1,476;0,2075076923076923;0,003251101321585903;73,58
2025-11-03 04:30:00;37,97051162790697;74,27058823529411;2,66;2,11;2,44;107,0;454,0;260,0;4,332;2,634;0,01666153846153846;0,005801762114537445;77,18
2025-11-03 04:45:00;25,787399999999998;76,14432989690722;2,66;2,11;2,44;107,0;454,0;260,0;0,241;2,643;0,0009269230769230769;0,0058215859030837;76,22
2025-11-03 05:00:00;70,47354651162792;57,047407407407405;2,66;2,11;2,44;107,0;454,0;260,0;28,048;2,535;0,10787692307692306;0,005583700440528635;72,75
2025-11-03 05:15:00;47,12191489361702;89,02981132075472;2,66;2,11;2,44;107,0;454,0;260,0;10,198;2,002;0,03922307692307692;0,004409691629955946;74,93
2025-11-03 05:30:00;77,1312037037037;77,70466666666667;2,66;2,11;2,44;107,0;454,0;260,0;36,785;2,359;0,14148076923076922;0,005196035242290749;80,33
2025-11-03 05:45:00;35,8128125;58,77090909090909;2,66;2,11;2,44;107,0;454,0;260,0;18,103;2,27;0,06962692307692309;0,005;71,99
2025-11-03 06:00:00;116,492466367713;52,271;2,66;2,11;2,44;107,0;454,0;260,0;72,673;4,988;0,2795115384615385;0,010986784140969165;72,42
2025-11-03 06:15:00;29,65335403726708;99,37069444444445;2,66;2,11;2,44;107,0;454,0;260,0;17,627;3,053;0,06779615384615384;0,006724669603524229;89,31
2025-11-03 06:30:00;41,37772727272727;71,43763157894736;2,66;2,11;2,44;107,0;454,0;260,0;0,619;18,658;0,0023807692307692306;0,04109691629955947;112,68
2025-11-03 06:45:00;84,86357142857142;68,96474820143885;2,66;2,11;2,44;107,0;454,0;260,0;10,281;9,523;0,039542307692307696;0,020975770925110132;106,91
2025-11-03 07:00:00;106,62266666666667;79,04525641025641;2,66;2,11;2,44;107,0;454,0;260,0;36,657;6,631;0,14098846153846153;0,014605726872246696;113,67
2025-11-03 07:15:00;83,38189189189188;69,2077027027027;2,66;2,11;2,44;107,0;454,0;260,0;21,675;2,764;0,08336538461538462;0,006088105726872246;120,45
2025-11-03 07:30:00;78,99933333333333;78,44325123152709;2,66;2,11;2,44;107,0;454,0;260,0;1,671;3,051;0,0064269230769230775;0,006720264317180617;119,79
2025-11-03 07:45:00;96,8976;91,70693548387098;2,66;2,11;2,44;107,0;454,0;260,0;7,94;2,756;0,03053846153846154;0,006070484581497797;115,11
2025-11-03 08:00:00;97,96975155279503;96,74473933649288;5,0;3,5;8,77;76,0;470,0;376,0;1,885;3,246;0,0050132978723404255;0,006906382978723404;139,25
2025-11-03 08:15:00;101,24266129032259;86,14937777777779;5,0;3,5;8,77;76,0;470,0;376,0;0,436;18,391;0,0011595744680851063;0,03912978723404255;110,0
2025-11-03 08:30:00;28,752355769230768;53,06864406779661;5,0;3,5;8,77;76,0;470,0;376,0;0,362;9,473;0,0009627659574468084;0,02015531914893617;90,08
2025-11-03 08:45:00;49,32018348623853;53,88866666666666;5,0;3,5;8,77;76,0;470,0;376,0;0,607;3,112;0,0016143617021276595;0,006621276595744681;80,67
2025-11-03 09:00:00;53,87808988764044;25,16267281105991;5,0;3,5;8,77;76,0;470,0;376,0;0,892;29,265;0,002372340425531915;0,06226595744680851;103,89
2025-11-03 09:15:00;42,94914634146342;43,93393034825871;5,0;3,5;8,77;76,0;470,0;376,0;0,353;13,561;0,0009388297872340425;0,0288531914893617;92,57
2025-11-03 09:30:00;24,0228;55,61880341880342;5,0;3,5;8,77;76,0;470,0;376,0;0,891;7,875;0,00236968085106383;0,01675531914893617;79,73
2025-11-03 09:45:00;74,02;35,43636842105263;5,0;3,5;8,77;76,0;470,0;376,0;1,503;35,354;0,003997340425531915;0,07522127659574468;66,86
2025-11-03 10:00:00;41,92913669064748;56,5589090909091;5,0;3,5;8,77;76,0;470,0;376,0;7,569;10,24;0,02013031914893617;0,021787234042553193;95,04
2025-11-03 10:15:00;15,617622377622375;40,91637362637363;5,0;3,5;8,77;76,0;470,0;376,0;0,662;14,052;0,0017606382978723404;0,02989787234042553;73,67
2025-11-03 10:30:00;24,140505050505055;30,360726256983238;5,0;3,5;8,77;76,0;470,0;376,0;0,983;22,77;0,0026143617021276593;0,048446808510638296;68,59
2025-11-03 10:45:00;75,02758620689656;24,12296551724138;5,0;3,5;8,77;76,0;470,0;376,0;14,413;17,492;0,03833244680851064;0,03721702127659575;64,48
2025-11-03 11:00:00;80,49042016806723;52,78956790123457;5,0;3,5;8,77;76,0;470,0;376,0;5,194;15,523;0,013813829787234043;0,033027659574468085;73,35
2025-11-03 11:15:00;90,07652173913044;41,46948051948052;5,0;3,5;8,77;76,0;470,0;376,0;19,843;19,506;0,05277393617021277;0,04150212765957447;74,49
2025-11-03 11:30:00;89,6092715231788;42,35698275862069;5,0;3,5;8,77;76,0;470,0;376,0;38,345;7,296;0,1019813829787234;0,015523404255319149;67,03
2025-11-03 11:45:00;96,45541401273886;66,80093959731543;5,0;3,5;8,77;76,0;470,0;376,0;27,557;8,56;0,07328989361702128;0,018212765957446808;71,83
2025-11-03 12:00:00;89,07625766871166;50,64725;3,0;5,19;6,69;77,0;487,0;505,0;57,249;3,182;0,11336435643564356;0,006533880903490759;69,95
2025-11-03 12:15:00;101,01417112299464;72,752987012987;3,0;5,19;6,69;77,0;487,0;505,0;61,912;1,573;0,1225980198019802;0,0032299794661190965;66,39
2025-11-03 12:30:00;66,9448;51,365183486238536;3,0;5,19;6,69;77,0;487,0;505,0;0,58;27,824;0,0011485148514851485;0,057133470225872694;67,17
2025-11-03 12:45:00;0,0;32,58208888888889;3,0;5,19;6,69;77,0;487,0;505,0;0,296;37,523;0,0005861386138613861;0,07704928131416838;68,45
2025-11-03 13:00:00;80,5459375;34,7802512562814;3,0;5,19;6,69;77,0;487,0;505,0;3,319;30,645;0,0065722772277227726;0,06292607802874743;66,23
2025-11-03 13:15:00;93,21298642533937;86,48235294117647;3,0;5,19;6,69;77,0;487,0;505,0;76,582;1,454;0,15164752475247523;0,0029856262833675563;73,16
2025-11-03 13:30:00;117,93177777777778;0,0;3,0;5,19;6,69;77,0;487,0;505,0;130,23;0,943;0,2578811881188119;0,0019363449691991786;74,84
2025-11-03 13:45:00;41,47346153846154;40,5658407079646;3,0;5,19;6,69;77,0;487,0;505,0;13,951;6,206;0,027625742574257428;0,012743326488706366;73,47
2025-11-03 14:00:00;50,267272727272726;49,39745454545455;3,0;5,19;6,69;77,0;487,0;505,0;6,841;4,001;0,013546534653465347;0,008215605749486654;64,13
2025-11-03 14:15:00;13,39;18,728526785714283;3,0;5,19;6,69;77,0;487,0;505,0;0,391;4,814;0,0007742574257425743;0,009885010266940452;66,63
2025-11-03 14:30:00;0,0;-6,943422222222222;3,0;5,19;6,69;77,0;487,0;505,0;0,383;24,719;0,0007584158415841584;0,05075770020533881;74,77
2025-11-03 14:45:00;101,27329113924051;59,47398230088496;3,0;5,19;6,69;77,0;487,0;505,0;42,13;1,889;0,08342574257425743;0,0038788501026694048;94,37
2025-11-03 15:00:00;44,5103947368421;66,19843137254902;3,0;5,19;6,69;77,0;487,0;505,0;17,643;8,566;0,034936633663366336;0,017589322381930186;68,07
2025-11-03 15:15:00;91,23763779527559;63,93409523809524;3,0;5,19;6,69;77,0;487,0;505,0;32,208;8,151;0,06377821782178217;0,016737166324435317;85,11
2025-11-03 15:30:00;114,20265957446807;87,0423275862069;3,0;5,19;6,69;77,0;487,0;505,0;53,553;1,822;0,10604554455445545;0,0037412731006160166;84,38
2025-11-03 15:45:00;69,17887892376682;72,28891025641026;3,0;5,19;6,69;77,0;487,0;505,0;18,392;1,689;0,03641980198019802;0,0034681724845995895;92,86
2025-11-03 16:00:00;77,56445544554455;95,88857142857142;2,5;1,11;8,56;76,0;516,0;541,0;29,203;2,768;0,05397966728280961;0,005364341085271318;85,06
2025-11-03 16:15:00;94,83698630136986;68,60689655172413;2,5;1,11;8,56;76,0;516,0;541,0;63,578;1,72;0,11751940850277265;0,003333333333333333;92,1
2025-11-03 16:30:00;0,0;51,54888888888889;2,5;1,11;8,56;76,0;516,0;541,0;0,624;43,271;0,0011534195933456562;0,08385852713178295;90,09
2025-11-03 16:45:00;62,265;75,69214611872147;2,5;1,11;8,56;76,0;516,0;541,0;0,479;27,411;0,0008853974121996302;0,053122093023255816;103,69
2025-11-03 17:00:00;32,537600000000005;77,68299019607844;2,5;1,11;8,56;76,0;516,0;541,0;0,61;20,616;0,0011275415896487985;0,039953488372093025;96,21
2025-11-03 17:15:00;70,13333333333334;71,20515555555555;2,5;1,11;8,56;76,0;516,0;541,0;0,508;25,758;0,0009390018484288355;0,04991860465116279;94,53
2025-11-03 17:30:00;84,93176470588234;82,0496888888889;2,5;1,11;8,56;76,0;516,0;541,0;0,352;9,914;0,0006506469500924214;0,019213178294573644;87,4
2025-11-03 17:45:00;77,60916279069768;77,22333333333333;2,5;1,11;8,56;76,0;516,0;541,0;1,903;2,392;0,0035175600739371536;0,004635658914728682;91,94
2025-11-03 18:00:00;109,85755208333335;105,29912;2,5;1,11;8,56;76,0;516,0;541,0;38,85;2,862;0,07181146025878003;0,005546511627906977;92,37
2025-11-03 18:15:00;105,62253846153847;87,94523529411765;2,5;1,11;8,56;76,0;516,0;541,0;16,568;7,034;0,030624768946395566;0,013631782945736434;88,6
2025-11-03 18:30:00;45,42666666666667;58,775288888888895;2,5;1,11;8,56;76,0;516,0;541,0;0,468;30,566;0,0008650646950092422;0,05923643410852713;91,25
2025-11-03 18:45:00;0,0;56,772311111111115;2,5;1,11;8,56;76,0;516,0;541,0;0,462;33,409;0,0008539741219963032;0,06474612403100775;90,0
2025-11-03 19:00:00;72,48486842105264;85,41272300469484;2,5;1,11;8,56;76,0;516,0;541,0;0,807;5,468;0,0014916820702402958;0,010596899224806201;90,71
2025-11-03 19:15:00;75,24896000000001;90,17420634920636;2,5;1,11;8,56;76,0;516,0;541,0;18,005;4,051;0,03328096118299445;0,00785077519379845;86,8
2025-11-03 19:30:00;99,58247619047619;79,17642857142857;2,5;1,11;8,56;76,0;516,0;541,0;76,471;2,614;0,14135120147874308;0,005065891472868217;82,08
2025-11-03 19:45:00;85,2845751633987;81,48416666666667;2,5;1,11;8,56;76,0;516,0;541,0;6,039;2,682;0,011162661737523104;0,005197674418604651;66,71
2025-11-03 20:00:00;97,14202702702703;80,72586206896553;2,38;1,06;2,63;91,0;459,0;299,0;45,129;2,358;0,15093311036789298;0,005137254901960785;90,04
2025-11-03 20:15:00;98,49115;78,38432835820896;2,38;1,06;2,63;91,0;459,0;299,0;50,958;2,36;0,17042809364548495;0,00514161220043573;70,52
2025-11-03 20:30:00;98,32898305084746;88,46108108108108;2,38;1,06;2,63;91,0;459,0;299,0;27,611;3,861;0,09234448160535118;0,008411764705882353;68,34
2025-11-03 20:45:00;83,157899543379;92,04381443298969;2,38;1,06;2,63;91,0;459,0;299,0;0,804;1,767;0,0026889632107023414;0,003849673202614379;57,63
2025-11-03 21:00:00;95,97549107142856;83,73263157894738;2,38;1,06;2,63;91,0;459,0;299,0;71,594;2,364;0,23944481605351167;0,00515032679738562;63,76
2025-11-03 21:15:00;105,15972677595629;96,39243589743589;2,38;1,06;2,63;91,0;459,0;299,0;73,243;1,498;0,24495986622073576;0,0032636165577342047;56,73
2025-11-03 21:30:00;79,29664233576642;89,4643846153846;2,38;1,06;2,63;91,0;459,0;299,0;12,501;2,244;0,04180936454849498;0,00488888888888889;65,24
2025-11-03 21:45:00;88,64974025974026;51,414661016949154;2,38;1,06;2,63;91,0;459,0;299,0;28,126;7,418;0,09406688963210703;0,016161220043572986;54,3
2025-11-03 22:00:00;111,92377272727272;18,2;2,38;1,06;2,63;91,0;459,0;299,0;48,932;3,359;0,16365217391304349;0,0073180827886710235;66,41
2025-11-03 22:15:00;98,20814606741573;89,80382978723404;2,38;1,06;2,63;91,0;459,0;299,0;64,139;2,079;0,21451170568561873;0,0045294117647058825;54,42
2025-11-03 22:30:00;70,01383458646616;79,09816568047337;2,38;1,06;2,63;91,0;459,0;299,0;1,627;2,119;0,0054414715719063545;0,004616557734204794;47,99
2025-11-03 22:45:00;93,04769230769232;12,034858490566037;2,38;1,06;2,63;91,0;459,0;299,0;0,693;29,232;0,002317725752508361;0,06368627450980392;42,03
2025-11-03 23:00:00;118,56962162162162;64,05435483870967;2,38;1,06;2,63;91,0;459,0;299,0;44,931;2,736;0,15027090301003343;0,00596078431372549;50,65
2025-11-03 23:15:00;95,13250000000001;53,900163934426224;2,38;1,06;2,63;91,0;459,0;299,0;8,096;7,229;0,02707692307692308;0,01574945533769063;26,03
2025-11-03 23:30:00;101,95886666666667;66,45529411764706;2,38;1,06;2,63;91,0;459,0;299,0;40,357;2,172;0,1349732441471572;0,00473202614379085;28,98
2025-11-03 23:45:00;43,38691176470588;43,99145631067961;2,38;1,06;2,63;91,0;459,0;299,0;2,371;2,764;0,007929765886287625;0,006021786492374727;9,2
2025-11-04 00:00:00;57,75170068027211;27,46720930232558;2,19;4,02;1,15;93,0;509,0;258,0;14,614;11,051;0,05664341085271318;0,021711198428290765;35,1
2025-11-04 00:15:00;94,78817351598174;53,72904761904762;2,19;4,02;1,15;93,0;509,0;258,0;39,97;1,169;0,15492248062015504;0,0022966601178781927;15,07
2025-11-04 00:30:00;79,34829787234042;44,97581081081081;2,19;4,02;1,15;93,0;509,0;258,0;12,636;12,192;0,04897674418604651;0,02395284872298625;9,95
2025-11-04 00:45:00;0,0;13,553511111111112;2,19;4,02;1,15;93,0;509,0;258,0;0,923;37,563;0,0035775193798449614;0,07379764243614932;6,0
2025-11-04 01:00:00;94,47365979381443;48,83461538461539;2,19;4,02;1,15;93,0;509,0;258,0;28,281;4,931;0,10961627906976744;0,00968762278978389;9,0
2025-11-04 01:15:00;63,485593220338984;57,244864864864866;2,19;4,02;1,15;93,0;509,0;258,0;14,343;3,042;0,05559302325581395;0,005976424361493124;6,72
2025-11-04 01:30:00;38,13272222222222;55,344146341463414;2,19;4,02;1,15;93,0;509,0;258,0;0,58;1,324;0,002248062015503876;0,002601178781925344;7,42
2025-11-04 01:45:00;39,27995024875622;49,90912280701754;2,19;4,02;1,15;93,0;509,0;258,0;0,474;1,457;0,0018372093023255813;0,002862475442043222;5,89
2025-11-04 02:00:00;111,59408888888888;80,5675;2,19;4,02;1,15;93,0;509,0;258,0;53,216;0,674;0,20626356589147288;0,0013241650294695483;5,14
2025-11-04 02:15:00;136,45715555555554;0,0;2,19;4,02;1,15;93,0;509,0;258,0;78,454;1,11;0,3040852713178294;0,0021807465618860515;4,35
2025-11-04 02:30:00;119,17158371040723;74,488;2,19;4,02;1,15;93,0;509,0;258,0;63,864;1,677;0,24753488372093022;0,003294695481335953;5,05
2025-11-04 02:45:00;132,9716888888889;0,0;2,19;4,02;1,15;93,0;509,0;258,0;74,393;0,955;0,28834496124031006;0,0018762278978388996;5,16
2025-11-04 03:00:00;73,36978102189781;56,57876288659794;2,19;4,02;1,15;93,0;509,0;258,0;13,801;9,887;0,0534922480620155;0,019424361493123772;5,11
2025-11-04 03:15:00;75,45175182481752;66,98973544973545;2,19;4,02;1,15;93,0;509,0;258,0;2,284;6,818;0,008852713178294573;0,013394891944990175;5,16
2025-11-04 03:30:00;121,98185520361992;89,35305555555556;2,19;4,02;1,15;93,0;509,0;258,0;44,151;1,179;0,1711279069767442;0,0023163064833005894;5,76
2025-11-04 03:45:00;109,20197530864198;47,37406976744186;2,19;4,02;1,15;93,0;509,0;258,0;34,079;6,131;0,1320891472868217;0,012045186640471514;9,22
2025-11-04 04:00:00;81,45;50,55630841121495;2,5;2,62;2,48;128,0;476,0;213,0;0,248;22,435;0,001164319248826291;0,047132352941176466;5,19
2025-11-04 04:15:00;40,998333333333335;59,96704035874439;2,5;2,62;2,48;128,0;476,0;213,0;0,494;18,303;0,0023192488262910797;0,03845168067226891;5,17
2025-11-04 04:30:00;64,86435483870967;62,73858974358974;2,5;2,62;2,48;128,0;476,0;213,0;3,254;9,196;0,015276995305164319;0,019319327731092437;39,5
2025-11-04 04:45:00;61,75823529411764;65,43759999999999;2,5;2,62;2,48;128,0;476,0;213,0;0,415;9,727;0,001948356807511737;0,020434873949579834;34,93
2025-11-04 05:00:00;96,48540372670807;55,25516129032258;2,5;2,62;2,48;128,0;476,0;213,0;22,717;2,931;0,1066525821596244;0,0061575630252100845;18,77
2025-11-04 05:15:00;111,2788;87,7;2,5;2,62;2,48;128,0;476,0;213,0;50,147;1,431;0,2354319248826291;0,0030063025210084033;56,16
2025-11-04 05:30:00;102,04902222222222;78,823125;2,5;2,62;2,48;128,0;476,0;213,0;36,991;1,396;0,17366666666666666;0,0029327731092436975;69,89
2025-11-04 05:45:00;87,39582959641255;58,97394957983194;2,5;2,62;2,48;128,0;476,0;213,0;15,95;1,172;0,07488262910798121;0,00246218487394958;88,91
2025-11-04 06:00:00;130,268125;65,74322033898305;2,5;2,62;2,48;128,0;476,0;213,0;45,585;2,569;0,21401408450704226;0,005397058823529412;33,92
2025-11-04 06:15:00;130,2104888888889;0,0;2,5;2,62;2,48;128,0;476,0;213,0;47,129;1,336;0,22126291079812205;0,0028067226890756305;79,62
2025-11-04 06:30:00;107,91266666666667;101,85;2,5;2,62;2,48;128,0;476,0;213,0;26,674;1,368;0,1252300469483568;0,002873949579831933;99,44
