timestep,demand_el,price_el,Eta_el_max_woDH,P_max_woDH,Eta_el_min_woDH,P_min_woDH,Beta,Q_CW_min,H_L_FG_share
6879,0.8067447799,-30.08,0.6023394357,182.3223304703,0.5048284153,94.8390901322,0.000941344,25.4621331301,0.1383634284
6880,0.789870312,-30.08,0.6023495445,200,0.5048387194,94.8410259056,0.0009216542,25.4612864117,0.1383561308
6881,0.7983451004,-30.16,0.6023444676,217.6776695297,0.5048335444,94.8400537108,0.0009315429,25.4617116553,0.1383597959
6882,0.8261479145,-35,0.6023278121,225,0.5048165671,94.8368642801,0.0009639844,25.4631067306,0.1383718196
6883,0.8469280457,-41.15,0.6023153636,217.6776695297,0.504803878,94.8344804642,0.0009882316,25.4641494254,0.1383808062
6884,0.8010990937,-45.58,0.6023428178,200,0.5048318627,94.8397377834,0.0009347564,25.4618498437,0.1383609869
6885,0.7568474288,-45.46,0.6023693271,182.3223304703,0.5048588843,94.8448141624,0.0008831217,25.4596294064,0.1383418496
6886,0.719305493,-35.85,0.6023918169,175,0.5048818086,94.8491208274,0.0008393161,25.4577456464,0.1383256141
6887,0.6592058485,-28.99,0.6024278201,182.3223304703,0.5049185075,94.856015225,0.0007691893,25.4547299973,0.1382996232
6888,0.6200615893,-28.08,0.6024512697,200,0.5049424103,94.8605057023,0.0007235142,25.4527658367,0.1382826947
6889,0.6010465175,-23.44,0.6024626608,217.6776695297,0.5049540216,94.8626870374,0.0007013266,25.4518117082,0.1382744714
6890,0.5975289169,-22.21,0.6024647681,225,0.5049561695,94.8630905629,0.0006972221,25.4516352038,0.1382729501
6891,0.6037754744,-21.14,0.602461026,217.6776695297,0.5049523552,94.8623739821,0.0007045108,25.4519486404,0.1382756515
6892,0.6218642031,-18.65,0.6024501899,200,0.5049413096,94.8602989134,0.0007256175,25.4528562873,0.1382834742
6893,0.6511942316,-20.16,0.6024326195,182.3223304703,0.5049233997,94.8569342866,0.000759841,25.4543279945,0.1382961584
6894,0.7290446147,-24.03,0.6023859826,175,0.5048758616,94.8480035932,0.0008506802,25.458234331,0.1383298259
6895,0.804679285,-28.05,0.6023406731,182.3223304703,0.5048296765,94.8393270778,0.0009389339,25.4620294887,0.1383625352
6896,0.8315182014,-34.96,0.602324595,200,0.5048132878,94.8362482216,0.0009702507,25.4633761981,0.138374142
6897,0.8414075409,-40.98,0.6023186707,217.6776695297,0.504807249,94.835113755,0.00098179,25.4638724203,0.1383784188
6898,0.8557533423,-40.97,0.6023100768,225,0.504798489,94.8334680604,0.0009985293,25.4645922566,0.1383846228
6899,0.8670822693,-38.99,0.6023032901,217.6776695297,0.5047915712,94.83216845,0.0010117484,25.4651607137,0.1383895222
6900,0.8585198538,-34.94,0.6023084195,200,0.5047967997,94.833150697,0.0010017574,25.4647310732,0.1383858193
6901,0.8397676631,-33.07,0.6023196531,182.3223304703,0.5048082504,94.8353018754,0.0009798765,25.4637901354,0.1383777096
6902,0.815770367,-32.14,0.6023340289,175,0.5048229039,94.838054752,0.0009518755,25.4625860114,0.1383673317
6903,0.8026763808,-31.5,0.6023418729,182.3223304703,0.5048308996,94.8395568432,0.0009365968,25.461928988,0.138361669
6904,0.7884557609,-31.42,0.6023503919,200,0.5048395832,94.8411881774,0.0009200036,25.4612154331,0.1383555191
6905,0.7912097541,-32.4,0.6023487421,217.6776695297,0.5048379015,94.84087225,0.0009232171,25.4613536215,0.1383567101
6906,0.8143558159,-33.06,0.6023348763,225,0.5048237677,94.8382170238,0.0009502249,25.4625150327,0.1383667199
6907,0.8234690301,-41,0.6023294169,217.6776695297,0.5048182029,94.8371715913,0.0009608586,25.4629723109,0.138370661
6908,0.7626683691,-47.97,0.60236584,200,0.5048553298,94.8441464068,0.0008899138,25.4599214865,0.138344367
6909,0.7197937009,-52.09,0.6023915244,182.3223304703,0.5048815105,94.8490648221,0.0008398858,25.4577701434,0.1383258252
6910,0.6944569626,-43.9,0.6024067026,175,0.504896982,94.8519713542,0.0008103218,25.4564988096,0.138314868
6911,0.6423814531,-38.1,0.6024378988,182.3223304703,0.5049287811,94.8579452543,0.0007495579,25.4538857914,0.1382923472
6912,0.5953632768,-34.82,0.6024660654,200,0.504957492,94.8633389967,0.0006946951,25.4515265374,0.1382720136
6913,0.5659205848,-31.59,0.6024837033,217.6776695297,0.5049754707,94.8667165479,0.0006603401,25.4500491772,0.1382592807
6914,0.5528891893,-29.99,0.6024915099,225,0.5049834281,94.8682114589,0.0006451345,25.4493952945,0.138253645
6915,0.5553677833,-29.84,0.602490025,217.6776695297,0.5049819146,94.8679271243,0.0006480267,25.4495196641,0.138254717
6916,0.5665214561,-28.14,0.6024833433,200,0.5049751037,94.8666476183,0.0006610413,25.4500793274,0.1382595405
6917,0.5654448951,-28.29,0.6024839883,182.3223304703,0.5049757611,94.8667711172,0.0006597851,25.4500253082,0.1382590749
6918,0.5719668519,-29.37,0.6024800812,175,0.5049717786,94.8660229436,0.0006673952,25.4503525636,0.1382618954
6919,0.611436583,-30,0.6024564366,182.3223304703,0.504947677,94.8614951295,0.0007134501,25.4523330556,0.1382789647
6920,0.659080667,-38.48,0.602427895,200,0.504918584,94.8560295853,0.0007690433,25.454723716,0.138299569
6921,0.7023183616,-45.18,0.6024019932,217.6776695297,0.5048921816,94.8510695251,0.0008194948,25.4568932748,0.1383182678
6922,0.7323118522,-40.95,0.6023840253,225,0.5048738665,94.8476287884,0.0008544925,25.4583982728,0.1383312389
6923,0.7475714786,-36.15,0.602374884,217.6776695297,0.5048645485,94.8458782634,0.0008722981,25.4591639625,0.1383378381
6924,0.7346652646,-32.94,0.6023826155,200,0.5048724295,94.8473588141,0.0008572386,25.4585163611,0.1383322566
6925,0.7095288168,-31.87,0.6023976737,182.3223304703,0.5048877786,94.8502423697,0.0008279083,25.4572550773,0.138321386
6926,0.6895874017,-30.49,0.6024096198,175,0.5048999555,94.8525299713,0.0008046398,25.4562544672,0.1383127621
6927,0.6810124681,-30.45,0.6024147566,182.3223304703,0.5049051917,94.8535136544,0.0007946342,25.4558241986,0.1383090537
6928,0.6729132242,-30.19,0.6024196085,200,0.5049101373,94.8544427681,0.0007851837,25.4554177989,0.1383055511
6929,0.6871964348,-30.28,0.6024110521,217.6776695297,0.5049014155,94.8528042537,0.0008018499,25.4561344945,0.1383117281
6930,0.7195808923,-33.5,0.6023916519,225,0.5048816405,94.8490892346,0.0008396375,25.4577594652,0.1383257332
6931,0.7251139152,-39.9,0.6023883373,217.6776695297,0.5048782618,94.8484545078,0.0008460937,25.4580370984,0.138328126
6932,0.6771693956,-45.59,0.6024170589,200,0.5049075384,94.8539545167,0.00079015,25.4556313629,0.1383073917
6933,0.6395398328,-50.1,0.6024396011,182.3223304703,0.5049305163,94.8582712339,0.0007462422,25.453743206,0.1382911183
6934,0.6262455561,-42.92,0.6024475652,175,0.5049386342,94.8597963016,0.0007307299,25.4530761326,0.138285369
6935,0.5925091383,-34.81,0.6024677752,182.3223304703,0.5049592348,94.8636664124,0.0006913648,25.451383324,0.1382707792
6936,0.5509864303,-30.19,0.6024926497,200,0.50498459,94.868429736,0.0006429143,25.4492998188,0.1382528222
6937,0.5269766161,-26.36,0.602507033,217.6776695297,0.5049992512,94.8711840486,0.0006148987,25.4480950667,0.1382424388
6938,0.5139577387,-21.63,0.602514832,225,0.5050072009,94.8726775236,0.0005997077,25.4474418121,0.1382368086
6939,0.5200290421,-18.76,0.602511195,217.6776695297,0.5050034936,94.8719810473,0.0006067919,25.4477464549,0.1382394342
6940,0.5264884082,-18.53,0.6025073254,200,0.5049995493,94.8712400539,0.000614329,25.4480705696,0.1382422277
6941,0.5240348505,-20.93,0.6025087953,182.3223304703,0.5050010475,94.8715215165,0.0006114661,25.4479474563,0.1382411666
6942,0.5157102799,-24.11,0.6025137822,175,0.5050061308,94.8724764789,0.0006017526,25.4475297502,0.1382375665
6943,0.5226202994,-28,0.6025096427,182.3223304703,0.5050019113,94.8716837883,0.0006098155,25.4478764776,0.1382405548
6944,0.5490210806,-39.97,0.6024938271,200,0.5049857901,94.8686551933,0.0006406211,25.4492012025,0.1382519722
6945,0.5910069601,-40.91,0.6024686751,217.6776695297,0.5049601521,94.8638387364,0.000689612,25.4513079484,0.1382701296
6946,0.6292499124,-40.45,0.6024457654,225,0.5049367996,94.8594516536,0.0007342355,25.4532268837,0.1382866683
6947,0.6649266436,-33.97,0.602424393,217.6776695297,0.5049150142,94.8553589576,0.0007758646,25.4550170524,0.1383020972
6948,0.6604701818,-32.17,0.6024270626,200,0.5049177355,94.8558701856,0.0007706646,25.4547934383,0.1383001699
6949,0.632942767,-29.71,0.6024435532,182.3223304703,0.5049345446,94.8590280236,0.0007385445,25.4534121818,0.1382882653
6950,0.6143407942,-27.83,0.6024546968,175,0.5049459036,94.8611619697,0.0007168389,25.4524787816,0.1382802206
6951,0.5988308047,-25.44,0.6024639882,182.3223304703,0.5049553746,94.8629412154,0.0006987412,25.4517005293,0.1382735131
6952,0.5894547093,-22.1,0.602469605,200,0.5049610999,94.8640168046,0.0006878007,25.4512300604,0.1382694583
6953,0.6055154975,-22.78,0.6024599837,217.6776695297,0.5049512927,94.8621743734,0.0007065412,25.4520359504,0.138276404
6954,0.6528341095,-26.48,0.6024316371,225,0.5049223983,94.8567461661,0.0007617545,25.4544102794,0.1382968676
6955,0.6813880126,-30.96,0.6024145317,217.6776695297,0.5049049623,94.8534705734,0.0007950724,25.4558430425,0.1383092161
6956,0.6524084923,-38.1,0.6024318921,200,0.5049226582,94.8567949913,0.0007612579,25.454388923,0.1382966836
6957,0.63732412,-40.45,0.6024409285,182.3223304703,0.5049318692,94.8585254119,0.0007436568,25.4536320271,0.1382901601
6958,0.6380001001,-32.99,0.6024405235,175,0.5049314565,94.858447866,0.0007444456,25.4536659461,0.1382904524
6959,0.597616544,-27.91,0.6024647156,182.3223304703,0.504956116,94.8630805106,0.0006973243,25.4516396007,0.138272988
6960,0.5662085023,-24.5,0.6024835308,200,0.5049752948,94.8666835191,0.0006606761,25.4500636241,0.1382594052
6961,0.5475189024,-14.96,0.602494727,217.6776695297,0.5049867073,94.8688275174,0.0006388683,25.449125827,0.1382513226
6962,0.5513369386,-11.73,0.6024924397,225,0.5049843759,94.8683895271,0.0006433233,25.4493174064,0.1382529738
6963,0.5582094036,-9.42,0.6024883227,217.6776695297,0.5049801794,94.8676011446,0.0006513424,25.4496622495,0.1382559458
6964,0.5760352511,-9.39,0.602477644,200,0.5049692943,94.8655562327,0.0006721424,25.4505567057,0.1382636549
6965,0.6099218867,-8.46,0.602457344,182.3223304703,0.504948602,94.8616688896,0.0007116827,25.4522570519,0.1382783096
6966,0.7011166191,-8.3,0.6024027131,175,0.5048929154,94.8512073843,0.0008180926,25.4568329744,0.1383177481
6967,0.784249662,-9.37,0.6023529116,182.3223304703,0.5048421515,94.8416706847,0.0009150958,25.4610043816,0.1383537001
6968,0.8158955485,-10.35,0.6023339539,200,0.5048228275,94.8380403916,0.0009520215,25.4625922926,0.1383673858
6969,0.8267112313,-11.25,0.6023274747,217.6776695297,0.5048162231,94.8367996585,0.0009646417,25.4631349964,0.1383720632
6970,0.8392168645,-16.93,0.6023199831,225,0.5048085867,94.8353650609,0.0009792338,25.4637624977,0.1383774714
6971,0.8512468079,-28.18,0.6023127765,217.6776695297,0.5048012408,94.8339850326,0.0009932709,25.46436613,0.1383826739
6972,0.8427094287,-25.6,0.6023178908,200,0.504806454,94.8349644075,0.0009833091,25.4639377458,0.1383789818
6973,0.8329953432,-26.83,0.6023237101,182.3223304703,0.5048123858,94.8360787696,0.0009719743,25.4634503174,0.1383747808
6974,0.8147814331,-25.69,0.6023346213,175,0.5048235078,94.8381681986,0.0009507215,25.4625363891,0.138366904
6975,0.8044915127,-17.01,0.6023407856,182.3223304703,0.5048297912,94.8393486183,0.0009387148,25.4620200668,0.138362454
6976,0.7826723749,-9.75,0.6023538565,200,0.5048431147,94.841851625,0.0009132553,25.4609252373,0.138353018
6977,0.7850007511,-14.36,0.6023524617,217.6776695297,0.5048416929,94.8415845227,0.0009159722,25.4610420693,0.1383540249
6978,0.8197010665,-9.99,0.6023316742,225,0.5048205037,94.8376038374,0.000956462,25.462783244,0.1383690315
6979,0.8435105904,-27.44,0.6023174109,217.6776695297,0.5048059648,94.8348725014,0.0009842439,25.463977946,0.1383793283
6980,0.7969305493,-32.31,0.602345315,200,0.5048344082,94.8402159826,0.0009298924,25.4616406766,0.1383591841
6981,0.7551950328,-37.94,0.602370317,182.3223304703,0.5048598933,94.8450037189,0.0008811936,25.4595464933,0.138341135
6982,0.7210079615,-31.27,0.602390797,175,0.5048807691,94.8489255268,0.0008413027,25.457831072,0.1383263503
6983,0.6637249011,-30.74,0.6024251129,182.3223304703,0.504915748,94.8554968169,0.0007744624,25.454956752,0.1383015775
6984,0.6286114867,-30.75,0.6024461478,200,0.5049371895,94.8595248913,0.0007334905,25.4531948491,0.1382863922
6985,0.6207751239,-29.06,0.6024508423,217.6776695297,0.5049419746,94.8604238484,0.0007243467,25.4528016401,0.1382830033
6986,0.6096214511,-16.62,0.602457524,225,0.5049487854,94.8617033544,0.0007113322,25.4522419768,0.1382781797
6987,0.6152671373,-15.79,0.6024541419,217.6776695297,0.504945338,94.8610557032,0.0007179198,25.4525252631,0.1382806213
6988,0.6335811927,-16.12,0.6024431707,200,0.5049341548,94.8589547859,0.0007392894,25.4534442164,0.1382885414
6989,0.6633243203,-12.67,0.6024253529,182.3223304703,0.5049159926,94.8555427699,0.0007739949,25.4549366518,0.1383014043
6990,0.7378949477,-13.43,0.6023806808,175,0.5048704573,94.8469883174,0.0008610071,25.4586784185,0.1383336534
6991,0.8145936608,-12.47,0.6023347338,182.3223304703,0.5048236225,94.8381897391,0.0009505024,25.4625269672,0.1383668228
6992,0.8434730359,-11.62,0.6023174334,200,0.5048059878,94.8348768095,0.0009842001,25.4639760617,0.1383793121
6993,0.8481923789,-9.64,0.6023146062,217.6776695297,0.504803106,94.8343354248,0.0009897068,25.4642128664,0.138381353
6994,0.8631390516,-13.73,0.6023056523,225,0.504793979,94.8326208006,0.0010071472,25.4649628529,0.1383878169
6995,0.8723398928,-18.44,0.6023001405,217.6776695297,0.5047883607,94.8315653158,0.0010178832,25.465424528,0.1383917959
6996,0.8650918832,-21.06,0.6023044825,200,0.5047927866,94.8323967793,0.0010094259,25.4650608411,0.1383886614
6997,0.8589329528,-17.63,0.602308172,182.3223304703,0.5047965474,94.8331033079,0.0010022394,25.4647518014,0.1383859979
6998,0.8443242702,-18.05,0.6023169235,175,0.504805468,94.8347791592,0.0009851934,25.4640187745,0.1383796802
6999,0.8328576436,-11.35,0.6023237926,182.3223304703,0.5048124699,94.836094566,0.0009718136,25.4634434079,0.1383747213
7000,0.8125532021,-10.12,0.6023359562,200,0.5048248684,94.8384238126,0.0009481215,25.4624245821,0.1383659403
7001,0.8100245356,-9.44,0.602337471,217.6776695297,0.5048264125,94.8387138914,0.000945171,25.4622977,0.1383648468
7002,0.8341970858,-9.42,0.6023229902,225,0.504811652,94.8359409104,0.0009733765,25.4635106178,0.1383753005
7003,0.8479545341,-10.15,0.6023147487,217.6776695297,0.5048032512,94.8343627094,0.0009894293,25.464200932,0.1383812501
7004,0.7980822192,-17.09,0.6023446251,200,0.5048337049,94.8400838675,0.0009312362,25.4616984645,0.1383596822
7005,0.7579365079,-16.72,0.6023686747,182.3223304703,0.5048582192,94.8446892275,0.0008843925,25.4596840536,0.1383423206
7006,0.7211581794,-11.96,0.602390707,175,0.5048806773,94.8489082944,0.0008414779,25.4578386095,0.1383264153
7007,0.6701967853,-9.47,0.6024212359,182.3223304703,0.5049117961,94.8547543875,0.000782014,25.4552814948,0.1383043763
7008,0.6291622853,-12.51,0.6024458179,200,0.5049368531,94.8594617058,0.0007341332,25.4532224868,0.1382866304
7009,0.6185218567,-10.12,0.6024521921,217.6776695297,0.5049433505,94.8606823344,0.0007217175,25.4526885768,0.1382820288
7010,0.6148540384,-10.59,0.6024543893,225,0.5049455902,94.8611030923,0.0007174378,25.4525045349,0.1382804426
7011,0.6101972861,-13.87,0.602457179,217.6776695297,0.5049484338,94.8616372968,0.0007120041,25.4522708708,0.1382784287
7012,0.622928246,-10.07,0.6024495524,200,0.5049406598,94.8601768506,0.0007268591,25.4529096783,0.1382839344
7013,0.6519578389,-16.36,0.602432162,182.3223304703,0.5049229334,94.8568466885,0.0007607321,25.4543663104,0.1382964887
7014,0.7275674728,-22.06,0.6023868675,175,0.5048767636,94.8481730452,0.0008489566,25.4581602118,0.1383291871
7015,0.808484803,-26.08,0.6023383934,182.3223304703,0.5048273527,94.8388905236,0.0009433743,25.4622204401,0.1383641809
7016,0.8365755345,-36.3,0.6023215654,200,0.5048101996,94.835668064,0.0009761518,25.4636299624,0.1383763291
7017,0.8437359171,-40.98,0.6023172759,217.6776695297,0.5048058272,94.8348466528,0.0009845068,25.4639892524,0.1383794257
7018,0.8586700716,-42.31,0.6023083295,225,0.5047967079,94.8331334646,0.0010019326,25.4647386107,0.1383858842
7019,0.8711256322,-39.34,0.6023008679,217.6776695297,0.5047891021,94.8317046111,0.0010164663,25.4653635994,0.1383912708
7020,0.8639777678,-38.96,0.6023051499,200,0.5047934669,94.8325245863,0.0010081259,25.4650049376,0.1383881796
7021,0.8582694908,-36.94,0.6023085695,182.3223304703,0.5047969525,94.8331794177,0.0010014652,25.4647185106,0.138385711
7022,0.8453883131,-35,0.602316286,175,0.5048048182,94.8346570963,0.0009864349,25.4640721655,0.1383801403
7023,0.8254093435,-32.74,0.6023282546,182.3223304703,0.5048170181,94.836949006,0.0009631226,25.463069671,0.1383715002
7024,0.8063066446,-31.16,0.6023396982,200,0.5048286828,94.8391403934,0.0009408328,25.4621111455,0.1383632389
7025,0.8121526213,-30.82,0.6023361961,217.6776695297,0.5048251131,94.8384697657,0.0009476541,25.462404482,0.1383657671
7026,0.8510339993,-30.56,0.6023129039,225,0.5048013708,94.8340094451,0.0009930226,25.4643554518,0.1383825819
7027,0.8696484903,-32,0.6023017528,217.6776695297,0.5047900041,94.8318740631,0.0010147427,25.4652894802,0.138390632
7028,0.8376520955,-38.38,0.6023209205,200,0.5048095422,94.8355445651,0.000977408,25.4636839815,0.1383767947
7029,0.8066446347,-36.94,0.6023394957,182.3223304703,0.5048284764,94.8391016205,0.0009412272,25.462128105,0.1383633851
7030,0.77911722,-32.42,0.6023559862,175,0.5048452856,94.8422594585,0.000909107,25.4607468485,0.1383514805
7031,0.7263907666,-27.6,0.6023875724,182.3223304703,0.5048774821,94.8483080323,0.0008475835,25.4581011676,0.1383286782
7032,0.6935306194,-25.2,0.6024072575,200,0.5048975477,94.8520776207,0.0008092409,25.456452328,0.1383144674
7033,0.6771443593,-10.75,0.6024170739,217.6776695297,0.5049075537,94.8539573888,0.0007901207,25.4556301067,0.1383073809
7034,0.6661534225,-18.76,0.6024236581,225,0.5049142651,94.8552182263,0.0007772961,25.4550786091,0.1383026277
7035,0.6635997196,-17.48,0.6024251879,217.6776695297,0.5049158245,94.8555111772,0.0007743163,25.4549504707,0.1383015234
7036,0.6600320465,-15.92,0.6024273251,200,0.504918003,94.8559204468,0.0007701534,25.4547714538,0.1382999805
7037,0.6680311452,-18.02,0.6024225332,182.3223304703,0.5049131185,94.8550028213,0.0007794871,25.4551728285,0.1383034398
7038,0.746857944,-22.6,0.6023753114,175,0.5048649842,94.8459601173,0.0008714655,25.4591281591,0.1383375295
7039,0.824533073,-23.99,0.6023287795,182.3223304703,0.5048175531,94.8370495284,0.0009621002,25.4630257019,0.1383711212
7040,0.8427595013,-31.01,0.6023178608,200,0.5048064235,94.8349586634,0.0009833675,25.4639402583,0.1383790035
7041,0.8448249962,-35.96,0.6023166235,217.6776695297,0.5048051622,94.8347217178,0.0009857776,25.4640438996,0.1383798967
7042,0.859283461,-35.31,0.602307962,225,0.5047963334,94.8330630989,0.0010026484,25.4647693891,0.1383861495
7043,0.8737794802,-30.84,0.6022992781,217.6776695297,0.5047874816,94.831400172,0.0010195629,25.4654967629,0.1383924185
7044,0.8680461669,-29.97,0.6023027127,200,0.5047909826,94.8320578754,0.0010128731,25.4652090796,0.138389939
7045,0.8548520355,-29.69,0.6023106167,182.3223304703,0.5047990393,94.8335714549,0.0009974776,25.4645470313,0.1383842331
7046,0.8303039407,-29.08,0.6023253224,175,0.5048140292,94.8363875169,0.0009688338,25.4633152696,0.1383736169
