,period,weekday,h0,g0,g1,g2,g3,g4,g5,g6,l0,l1,l2
2007-01-19 19:00:00,transition,5,0.164880,0.112080,0.048080,0.210240,0.133200,0.137760,0.081440,0.182000,0.205480,0.261400,0.180360
2007-01-19 19:15:00,transition,5,0.171080,0.103440,0.044000,0.210920,0.129600,0.125560,0.076560,0.184000,0.207520,0.254440,0.185040
2007-01-19 19:30:00,transition,5,0.175160,0.097280,0.040600,0.211560,0.126040,0.115360,0.072160,0.185000,0.204680,0.237960,0.186800
2007-01-19 19:45:00,transition,5,0.176440,0.093440,0.037840,0.212280,0.123360,0.108000,0.068520,0.186000,0.197280,0.216120,0.184640
2007-01-19 20:00:00,transition,5,0.174560,0.091600,0.035520,0.213080,0.122080,0.103880,0.065800,0.187000,0.185920,0.192760,0.178000
2007-01-19 20:15:00,transition,5,0.170480,0.091120,0.033600,0.213520,0.121560,0.102080,0.063840,0.188000,0.172160,0.169600,0.168200
2007-01-19 20:30:00,transition,5,0.165680,0.091040,0.031880,0.213120,0.121080,0.101200,0.062480,0.188000,0.157720,0.148120,0.157120
2007-01-19 20:45:00,transition,5,0.161480,0.090640,0.030240,0.211280,0.119760,0.099880,0.061480,0.187000,0.144520,0.129680,0.146720
2007-01-19 21:00:00,transition,5,0.158880,0.089240,0.028640,0.207600,0.117040,0.097120,0.060640,0.184000,0.133840,0.115320,0.138440
2007-01-19 21:15:00,transition,5,0.157200,0.087160,0.027080,0.201840,0.113360,0.093240,0.059880,0.179000,0.125480,0.104600,0.131880
2007-01-19 21:30:00,transition,5,0.155400,0.084960,0.025680,0.193960,0.109400,0.088840,0.059160,0.171000,0.118760,0.096800,0.126400
2007-01-19 21:45:00,transition,5,0.152320,0.083160,0.024600,0.183880,0.105840,0.084600,0.058440,0.162000,0.113000,0.091120,0.121200
2007-01-19 22:00:00,transition,5,0.147200,0.082160,0.024120,0.171680,0.103200,0.081000,0.057680,0.150000,0.107680,0.086920,0.115640
2007-01-19 22:15:00,transition,5,0.140240,0.081720,0.023360,0.157960,0.101320,0.078080,0.057080,0.136000,0.102520,0.083680,0.109840
2007-01-19 22:30:00,transition,5,0.132080,0.081560,0.023000,0.143520,0.099880,0.075720,0.056880,0.122000,0.097560,0.080960,0.103920
2007-01-19 22:45:00,transition,5,0.123200,0.081280,0.022680,0.129120,0.098560,0.073800,0.057440,0.109000,0.092640,0.078280,0.098120
2007-01-19 23:00:00,transition,5,0.114040,0.080640,0.022320,0.115480,0.097120,0.072160,0.058720,0.096000,0.087720,0.075360,0.092520
2007-01-19 23:15:00,transition,5,0.104840,0.079480,0.021880,0.102720,0.095560,0.070800,0.060120,0.086000,0.082920,0.072280,0.087200
2007-01-19 23:30:00,transition,5,0.095640,0.077840,0.021360,0.090960,0.094000,0.069560,0.060640,0.076000,0.078320,0.069280,0.082200
2007-01-19 23:45:00,transition,5,0.086560,0.075680,0.020800,0.080200,0.092520,0.068400,0.059440,0.068000,0.074120,0.066600,0.077480
2007-01-20 00:00:00,transition,6,0.080200,0.075840,0.020720,0.073040,0.092440,0.067160,0.075640,0.065000,0.071360,0.071360,0.074480
2007-01-20 00:15:00,transition,6,0.075080,0.076680,0.020800,0.067600,0.093000,0.065920,0.097600,0.063000,0.069440,0.069440,0.072320
2007-01-20 00:30:00,transition,6,0.070720,0.077720,0.020880,0.062840,0.093720,0.064800,0.121440,0.063000,0.068000,0.068000,0.070680
2007-01-20 00:45:00,transition,6,0.066600,0.078480,0.020800,0.057720,0.094360,0.063880,0.143080,0.062000,0.066680,0.066680,0.069240
2007-01-20 01:00:00,transition,6,0.062280,0.078520,0.020480,0.051560,0.094560,0.063200,0.159400,0.060000,0.065320,0.065320,0.067760
2007-01-20 01:15:00,transition,6,0.058000,0.077840,0.019960,0.045000,0.094480,0.062720,0.170600,0.057000,0.063840,0.063840,0.066240
2007-01-20 01:30:00,transition,6,0.054040,0.076560,0.019400,0.038920,0.094320,0.062360,0.177600,0.054000,0.062440,0.062440,0.064800
2007-01-20 01:45:00,transition,6,0.050760,0.074760,0.018920,0.034240,0.094360,0.062080,0.181360,0.051000,0.061120,0.061120,0.063480
2007-01-20 02:00:00,transition,6,0.048400,0.072560,0.018560,0.031600,0.094680,0.061800,0.182880,0.048000,0.060040,0.060040,0.062360
2007-01-20 02:15:00,transition,6,0.046760,0.070360,0.018440,0.030560,0.095000,0.061560,0.183080,0.046000,0.059120,0.059120,0.061400
2007-01-20 02:30:00,transition,6,0.045680,0.068480,0.018560,0.030360,0.095040,0.061360,0.182920,0.044000,0.058280,0.058280,0.060440
2007-01-20 02:45:00,transition,6,0.044960,0.067280,0.018920,0.030320,0.094360,0.061200,0.183360,0.043000,0.057440,0.057440,0.059360
2007-01-20 03:00:00,transition,6,0.044360,0.067040,0.019520,0.029840,0.092720,0.061120,0.185200,0.042000,0.056560,0.056560,0.058120
2007-01-20 03:15:00,transition,6,0.043880,0.067480,0.020200,0.029040,0.090560,0.061120,0.188640,0.041000,0.055720,0.055720,0.056880
2007-01-20 03:30:00,transition,6,0.043520,0.068320,0.020720,0.028120,0.088320,0.061120,0.193720,0.040000,0.055080,0.055080,0.055840
2007-01-20 03:45:00,transition,6,0.043280,0.069160,0.020800,0.027400,0.086480,0.061200,0.200520,0.039000,0.054640,0.054640,0.055240
2007-01-20 04:00:00,transition,6,0.043120,0.069720,0.020360,0.027000,0.085440,0.061240,0.208760,0.039000,0.054560,0.054560,0.055200
2007-01-20 04:15:00,transition,6,0.043080,0.070120,0.019600,0.026720,0.085080,0.061400,0.217440,0.039000,0.054760,0.054760,0.055600
2007-01-20 04:30:00,transition,6,0.043120,0.070480,0.019000,0.026280,0.085120,0.061640,0.225200,0.038000,0.055120,0.055120,0.056240
2007-01-20 04:45:00,transition,6,0.043280,0.071000,0.018920,0.025440,0.085280,0.062080,0.230720,0.038000,0.055560,0.055560,0.056880
2007-01-20 05:00:00,transition,6,0.043560,0.071760,0.019560,0.024120,0.085440,0.062720,0.233080,0.038000,0.056080,0.056080,0.057440
2007-01-20 05:15:00,transition,6,0.044200,0.072520,0.020720,0.023440,0.085840,0.063280,0.232920,0.038000,0.056640,0.056640,0.057920
2007-01-20 05:30:00,transition,6,0.045400,0.072960,0.021880,0.024720,0.086880,0.063480,0.231440,0.037000,0.057360,0.057360,0.058520
2007-01-20 05:45:00,transition,6,0.047440,0.072880,0.022680,0.029360,0.088920,0.063000,0.229720,0.037000,0.058360,0.058360,0.059360
2007-01-20 06:00:00,transition,6,0.050520,0.072240,0.022840,0.037960,0.092080,0.061920,0.228680,0.036000,0.059840,0.059840,0.060680
2007-01-20 06:15:00,transition,6,0.054880,0.072240,0.022640,0.048520,0.095720,0.061960,0.228360,0.036000,0.062920,0.062920,0.063160
2007-01-20 06:30:00,transition,6,0.060720,0.074440,0.022440,0.058320,0.099000,0.065200,0.228760,0.037000,0.068800,0.068800,0.067680
2007-01-20 06:45:00,transition,6,0.068240,0.080360,0.022680,0.064560,0.101000,0.073800,0.229720,0.039000,0.078720,0.078720,0.075000
2007-01-20 07:00:00,transition,6,0.077480,0.091000,0.023760,0.065440,0.101280,0.088960,0.230880,0.043000,0.093440,0.093440,0.085680
2007-01-20 07:15:00,transition,6,0.087880,0.105160,0.025880,0.062440,0.101120,0.108560,0.230880,0.049000,0.111600,0.111600,0.098680
2007-01-20 07:30:00,transition,6,0.098640,0.121200,0.029240,0.058080,0.102280,0.129720,0.228040,0.054000,0.131400,0.131400,0.112880
2007-01-20 07:45:00,transition,6,0.109040,0.137360,0.034040,0.054760,0.106440,0.149360,0.220640,0.059000,0.151000,0.151000,0.126960
2007-01-20 08:00:00,transition,6,0.118440,0.152160,0.040280,0.054480,0.114600,0.165200,0.207880,0.063000,0.168640,0.168640,0.139880
2007-01-20 08:15:00,transition,6,0.126680,0.164880,0.047120,0.057320,0.124920,0.177160,0.191800,0.066000,0.183240,0.183240,0.151360
2007-01-20 08:30:00,transition,6,0.133840,0.175080,0.053560,0.063080,0.134720,0.185800,0.175280,0.069000,0.193720,0.193720,0.161360
2007-01-20 08:45:00,transition,6,0.139840,0.182200,0.058640,0.071400,0.141520,0.191680,0.161200,0.073000,0.199160,0.199160,0.169840
2007-01-20 09:00:00,transition,6,0.144760,0.186080,0.061520,0.081920,0.143440,0.195320,0.151720,0.078000,0.198880,0.198880,0.176600
2007-01-20 09:15:00,transition,6,0.148840,0.187520,0.062680,0.093720,0.141760,0.197320,0.145920,0.085000,0.194040,0.194040,0.181280
2007-01-20 09:30:00,transition,6,0.152360,0.187720,0.062760,0.105880,0.138640,0.198320,0.142240,0.094000,0.186200,0.186200,0.183320
2007-01-20 09:45:00,transition,6,0.155640,0.187800,0.062400,0.117400,0.136080,0.198880,0.139040,0.104000,0.176920,0.176920,0.182200
2007-01-20 10:00:00,transition,6,0.158920,0.188640,0.062160,0.127440,0.135680,0.199480,0.135080,0.115000,0.167640,0.167640,0.177840
2007-01-20 10:15:00,transition,6,0.162040,0.190160,0.062120,0.135720,0.137080,0.200200,0.130560,0.126000,0.159600,0.159600,0.172120
2007-01-20 10:30:00,transition,6,0.164880,0.191840,0.062240,0.142200,0.139320,0.200920,0.126000,0.136000,0.154000,0.154000,0.167320
2007-01-20 10:45:00,transition,6,0.167280,0.193400,0.062400,0.146720,0.141520,0.201560,0.121920,0.146000,0.151920,0.151920,0.165680
2007-01-20 11:00:00,transition,6,0.169160,0.194480,0.062600,0.149280,0.142960,0.202120,0.118800,0.152000,0.153920,0.153920,0.168640
2007-01-20 11:15:00,transition,6,0.170760,0.195120,0.062520,0.150280,0.143640,0.202640,0.116920,0.157000,0.157920,0.157920,0.173920
2007-01-20 11:30:00,transition,6,0.172520,0.195320,0.061920,0.150240,0.143680,0.203320,0.116560,0.160000,0.161240,0.161240,0.178400
2007-01-20 11:45:00,transition,6,0.174800,0.195280,0.060520,0.149680,0.143320,0.204280,0.117880,0.162000,0.161160,0.161160,0.178880
2007-01-20 12:00:00,transition,6,0.177720,0.194920,0.058120,0.149040,0.142680,0.205440,0.120800,0.162000,0.155840,0.155840,0.173240
2007-01-20 12:15:00,transition,6,0.180760,0.193880,0.054920,0.148640,0.141840,0.206120,0.123760,0.162000,0.146640,0.146640,0.163160
2007-01-20 12:30:00,transition,6,0.183120,0.191680,0.051240,0.148760,0.140840,0.205440,0.124800,0.161000,0.135960,0.135960,0.151240
2007-01-20 12:45:00,transition,6,0.183960,0.187800,0.047280,0.149680,0.139720,0.202480,0.121920,0.161000,0.125960,0.125960,0.140160
2007-01-20 13:00:00,transition,6,0.182720,0.181920,0.043360,0.151400,0.138440,0.196520,0.113960,0.160000,0.118480,0.118480,0.131880
2007-01-20 13:15:00,transition,6,0.179800,0.174160,0.039720,0.153560,0.136800,0.187680,0.102600,0.161000,0.113080,0.113080,0.125920
2007-01-20 13:30:00,transition,6,0.175840,0.164800,0.036560,0.155480,0.134520,0.176080,0.090360,0.162000,0.108800,0.108800,0.121080
2007-01-20 13:45:00,transition,6,0.171440,0.154160,0.034040,0.156520,0.131240,0.161960,0.079600,0.164000,0.104680,0.104680,0.116240
2007-01-20 14:00:00,transition,6,0.167160,0.142640,0.032360,0.156240,0.126880,0.145800,0.072280,0.167000,0.100040,0.100040,0.110520
2007-01-20 14:15:00,transition,6,0.163080,0.130920,0.031320,0.155120,0.121960,0.129000,0.068040,0.171000,0.095280,0.095280,0.104480
2007-01-20 14:30:00,transition,6,0.159240,0.119840,0.030680,0.153680,0.117120,0.113160,0.066080,0.175000,0.091040,0.091040,0.098920
2007-01-20 14:45:00,transition,6,0.155640,0.110240,0.030240,0.152600,0.113080,0.099880,0.065480,0.178000,0.088000,0.088000,0.094800
2007-01-20 15:00:00,transition,6,0.152320,0.102720,0.029800,0.152320,0.110360,0.090400,0.065480,0.180000,0.086560,0.086560,0.092640
2007-01-20 15:15:00,transition,6,0.149440,0.096920,0.029320,0.152960,0.108640,0.084160,0.065720,0.181000,0.086320,0.086320,0.092040
2007-01-20 15:30:00,transition,6,0.147160,0.092160,0.028840,0.154360,0.107480,0.080120,0.065800,0.182000,0.086720,0.086720,0.092160
2007-01-20 15:45:00,transition,6,0.145640,0.087840,0.028360,0.156520,0.106440,0.077400,0.065480,0.181000,0.087080,0.087080,0.092320
2007-01-20 16:00:00,transition,6,0.145040,0.083560,0.027920,0.159360,0.105200,0.075120,0.064600,0.181000,0.087040,0.087040,0.092040
2007-01-20 16:15:00,transition,6,0.145400,0.079720,0.027440,0.162880,0.104080,0.073320,0.063560,0.180000,0.087240,0.087240,0.091920
2007-01-20 16:30:00,transition,6,0.146680,0.076880,0.027000,0.167160,0.103560,0.072200,0.063000,0.182000,0.088520,0.088520,0.092840
2007-01-20 16:45:00,transition,6,0.149000,0.075680,0.026480,0.172160,0.104040,0.072000,0.063480,0.185000,0.091720,0.091720,0.095640
2007-01-20 17:00:00,transition,6,0.152240,0.076440,0.025920,0.177840,0.105760,0.072760,0.065360,0.191000,0.097440,0.097440,0.100920
2007-01-20 17:15:00,transition,6,0.156440,0.078560,0.025400,0.183600,0.108120,0.074000,0.068200,0.199000,0.105680,0.105680,0.108160
2007-01-20 17:30:00,transition,6,0.161480,0.081080,0.024920,0.188800,0.110240,0.075160,0.071160,0.209000,0.116200,0.116200,0.116560
2007-01-20 17:45:00,transition,6,0.167280,0.083160,0.024600,0.192720,0.111280,0.075600,0.073560,0.219000,0.128760,0.128760,0.125320
2007-01-20 18:00:00,transition,6,0.173760,0.084120,0.024440,0.194880,0.110680,0.074880,0.074760,0.230000,0.142880,0.142880,0.133680
2007-01-20 18:15:00,transition,6,0.180400,0.084240,0.024400,0.195600,0.109000,0.073680,0.074760,0.241000,0.157320,0.157320,0.141600
2007-01-20 18:30:00,transition,6,0.186720,0.084080,0.024480,0.195360,0.107080,0.072720,0.073640,0.250000,0.170720,0.170720,0.148960
2007-01-20 18:45:00,transition,6,0.192280,0.084080,0.024600,0.194640,0.105840,0.072880,0.071520,0.259000,0.181560,0.181560,0.155800
2007-01-20 19:00:00,transition,6,0.196520,0.084720,0.024680,0.193920,0.105880,0.074680,0.068600,0.265000,0.188680,0.188680,0.161960
2007-01-20 19:15:00,transition,6,0.199000,0.085840,0.024760,0.193200,0.107000,0.077600,0.065240,0.270000,0.191720,0.191720,0.166640
2007-01-20 19:30:00,transition,6,0.199400,0.087280,0.024720,0.192480,0.108760,0.080840,0.062040,0.272000,0.190600,0.190600,0.169000
2007-01-20 19:45:00,transition,6,0.197240,0.088760,0.024600,0.191720,0.110680,0.083680,0.059440,0.271000,0.185240,0.185240,0.168160
2007-01-20 20:00:00,transition,6,0.192360,0.090120,0.024320,0.190920,0.112360,0.085440,0.057840,0.268000,0.175840,0.175840,0.163600
2007-01-20 20:15:00,transition,6,0.185240,0.091160,0.024120,0.189720,0.113520,0.086120,0.056920,0.263000,0.163720,0.163720,0.156240
2007-01-20 20:30:00,transition,6,0.176640,0.091720,0.024120,0.187840,0.113840,0.085800,0.056280,0.256000,0.150560,0.150560,0.147440
2007-01-20 20:45:00,transition,6,0.167280,0.091560,0.024600,0.184880,0.113080,0.084600,0.055400,0.248000,0.138000,0.138000,0.138480
2007-01-20 21:00:00,transition,6,0.157960,0.090600,0.025600,0.180520,0.111080,0.082640,0.054040,0.241000,0.127440,0.127440,0.130480
2007-01-20 21:15:00,transition,6,0.149520,0.089040,0.026800,0.174200,0.108280,0.080160,0.052400,0.233000,0.118760,0.118760,0.123440
2007-01-20 21:30:00,transition,6,0.142880,0.087080,0.027880,0.165400,0.105120,0.077440,0.050720,0.223000,0.111640,0.111640,0.117120
2007-01-20 21:45:00,transition,6,0.139000,0.085040,0.028360,0.153560,0.102200,0.074680,0.049360,0.212000,0.105600,0.105600,0.111280
2007-01-20 22:00:00,transition,6,0.138280,0.083080,0.028000,0.138560,0.099920,0.072160,0.048560,0.199000,0.100320,0.100320,0.105800
2007-01-20 22:15:00,transition,6,0.139160,0.081200,0.027000,0.121960,0.098120,0.069880,0.048160,0.185000,0.095520,0.095520,0.100440
2007-01-20 22:30:00,transition,6,0.139520,0.079360,0.025760,0.105760,0.096560,0.068040,0.047840,0.170000,0.090880,0.090880,0.095160
2007-01-20 22:45:00,transition,6,0.137320,0.077560,0.024600,0.091960,0.094960,0.066600,0.047360,0.155000,0.086160,0.086160,0.089840
2007-01-20 23:00:00,transition,6,0.131080,0.075680,0.023760,0.082040,0.093160,0.065600,0.046520,0.141000,0.081120,0.081120,0.084440
2007-01-20 23:15:00,transition,6,0.121920,0.073800,0.023280,0.075400,0.091280,0.064960,0.045480,0.129000,0.076120,0.076120,0.079160
2007-01-20 23:30:00,transition,6,0.111480,0.071920,0.022960,0.070920,0.089600,0.064440,0.044360,0.117000,0.071520,0.071520,0.074280
2007-01-20 23:45:00,transition,6,0.101560,0.070080,0.022680,0.067480,0.088280,0.063880,0.043320,0.107000,0.067600,0.067600,0.070080
2007-01-21 00:00:00,transition,7,0.093400,0.068320,0.022360,0.064160,0.087600,0.063120,0.042560,0.099000,0.064760,0.064760,0.066760
2007-01-21 00:15:00,transition,7,0.086840,0.066520,0.021920,0.060680,0.087360,0.062240,0.042000,0.091000,0.062760,0.062760,0.064240
2007-01-21 00:30:00,transition,7,0.081160,0.064640,0.021400,0.056920,0.087440,0.061280,0.041600,0.085000,0.061320,0.061320,0.062400
2007-01-21 00:45:00,transition,7,0.075760,0.062600,0.020800,0.052840,0.087680,0.060280,0.041320,0.079000,0.060200,0.060200,0.061000
2007-01-21 01:00:00,transition,7,0.070120,0.060320,0.020120,0.048360,0.088000,0.059400,0.041080,0.073000,0.059160,0.059160,0.059960
2007-01-21 01:15:00,transition,7,0.064480,0.057920,0.019520,0.043800,0.088360,0.058600,0.040960,0.068000,0.058200,0.058200,0.059120
2007-01-21 01:30:00,transition,7,0.059280,0.055520,0.019040,0.039640,0.088840,0.058000,0.041000,0.064000,0.057320,0.057320,0.058400
2007-01-21 01:45:00,transition,7,0.054920,0.053240,0.018920,0.036200,0.089520,0.057600,0.041320,0.060000,0.056520,0.056520,0.057720
2007-01-21 02:00:00,transition,7,0.051720,0.051240,0.019160,0.033760,0.090320,0.057400,0.041880,0.057000,0.055800,0.055800,0.056960
2007-01-21 02:15:00,transition,7,0.049440,0.049480,0.019640,0.032200,0.091000,0.057400,0.042600,0.054000,0.055280,0.055280,0.056240
2007-01-21 02:30:00,transition,7,0.047840,0.047960,0.020240,0.031160,0.091240,0.057480,0.043120,0.052000,0.054880,0.054880,0.055600
2007-01-21 02:45:00,transition,7,0.046600,0.046720,0.020800,0.030320,0.090720,0.057600,0.043320,0.050000,0.054640,0.054640,0.055240
2007-01-21 03:00:00,transition,7,0.045520,0.045720,0.021160,0.029480,0.089240,0.057680,0.043000,0.047000,0.054600,0.054600,0.055120
2007-01-21 03:15:00,transition,7,0.044560,0.044920,0.021280,0.028640,0.087160,0.057720,0.042240,0.045000,0.054640,0.054640,0.055200
2007-01-21 03:30:00,transition,7,0.043800,0.044360,0.021160,0.027920,0.085080,0.057680,0.041280,0.042000,0.054680,0.054680,0.055280
2007-01-21 03:45:00,transition,7,0.043280,0.043920,0.020800,0.027400,0.083440,0.057600,0.040320,0.040000,0.054640,0.054640,0.055240
2007-01-21 04:00:00,transition,7,0.043080,0.043640,0.020240,0.027080,0.082720,0.057400,0.039480,0.039000,0.054480,0.054480,0.054960
2007-01-21 04:15:00,transition,7,0.043080,0.043520,0.019600,0.026840,0.082720,0.057280,0.038960,0.038000,0.054320,0.054320,0.054640
2007-01-21 04:30:00,transition,7,0.043160,0.043600,0.019120,0.026360,0.083080,0.057280,0.038840,0.037000,0.054320,0.054320,0.054640
2007-01-21 04:45:00,transition,7,0.043280,0.043920,0.018920,0.025440,0.083440,0.057600,0.039280,0.037000,0.054640,0.054640,0.055240
2007-01-21 05:00:00,transition,7,0.043280,0.044440,0.019120,0.024040,0.083680,0.058200,0.040360,0.037000,0.055560,0.055560,0.056680
2007-01-21 05:15:00,transition,7,0.043240,0.045080,0.019640,0.023240,0.084000,0.058920,0.041960,0.037000,0.057320,0.057320,0.059120
2007-01-21 05:30:00,transition,7,0.043240,0.045600,0.020240,0.024240,0.084840,0.059400,0.044000,0.038000,0.060280,0.060280,0.062720
2007-01-21 05:45:00,transition,7,0.043280,0.045800,0.020800,0.028360,0.086480,0.059400,0.046360,0.037000,0.064840,0.064840,0.067600
2007-01-21 06:00:00,transition,7,0.043520,0.045600,0.021120,0.036200,0.089200,0.058680,0.048840,0.036000,0.071280,0.071280,0.073880
2007-01-21 06:15:00,transition,7,0.044320,0.045280,0.021240,0.045680,0.092400,0.057720,0.051200,0.035000,0.079800,0.079800,0.081520
2007-01-21 06:30:00,transition,7,0.046040,0.045200,0.021120,0.054080,0.095360,0.057160,0.053160,0.035000,0.090560,0.090560,0.090440
2007-01-21 06:45:00,transition,7,0.049120,0.045800,0.020800,0.058680,0.097360,0.057600,0.054400,0.037000,0.103760,0.103760,0.100560
2007-01-21 07:00:00,transition,7,0.053880,0.047200,0.020320,0.057640,0.097920,0.059360,0.054760,0.042000,0.119320,0.119320,0.111800
2007-01-21 07:15:00,transition,7,0.060440,0.049080,0.019800,0.052480,0.097600,0.061960,0.054360,0.050000,0.136320,0.136320,0.123720
2007-01-21 07:30:00,transition,7,0.068840,0.050960,0.019280,0.045520,0.097320,0.064600,0.053520,0.058000,0.153760,0.153760,0.135800
2007-01-21 07:45:00,transition,7,0.079080,0.052320,0.018920,0.039120,0.097960,0.066600,0.052400,0.066000,0.170440,0.170440,0.147560
2007-01-21 08:00:00,transition,7,0.091080,0.052840,0.018720,0.035320,0.100080,0.067320,0.051280,0.072000,0.185280,0.185280,0.158520
2007-01-21 08:15:00,transition,7,0.104280,0.052880,0.018720,0.034720,0.102880,0.066960,0.050440,0.079000,0.197040,0.197040,0.168040
