class,demand_el,pv,wind,demand_th,price_el
,0.6217417836,0,0.130747,0.1227322478,-21.73
,0.7274867056,0.001733,0.111623,0.1668287453,-22.96
,0.7964432046,0.082249,0.077747,0.2230404343,-24.96
,0.8071658966,0.240003,0.037338,0.2464578199,-33.6
,0.809694011,0.40654,0.042735,0.2313620466,-42.98
,0.8187603522,0.535862,0.039149,0.2075272292,-44.42
,0.8218115247,0.62112,0.0349,0.1887567815,-43.31
,0.7984482608,0.668706,0.035203,0.1727673245,-44.97
,0.7865050998,0.671874,0.033185,0.1614403552,-48.01
,0.7737773516,0.629659,0.027579,0.1554164355,-45.98
,0.751460204,0.546664,0.020706,0.15372169,-44.22
,0.7350710487,0.422348,0.015124,0.1558136558,-42.58
,0.7354197542,0.264386,0.012824,0.1623624316,-43.03
,0.7412605701,0.105997,0.020091,0.1763508039,-41.9
,0.7688082992,0.007661,0.047643,0.1915140313,-41.98
,0.727835411,0,0.092965,0.2008755193,-39.92
,0.6702118385,0,0.149392,0.1923671513,-43.12
,0.6451050475,0,0.210963,0.1743432356,-44.08
,0.5866968878,0,0.254064,0.1399252656,-40
,0.5554877517,0,0.280781,0.1003832865,-32.96
,0.5383140092,0,0.300014,0.0946329785,-28.07
,0.5164327434,0,0.30903,0.1048325081,-27.68
,0.5168686252,0,0.312249,0.1082048559,-25.98
,0.5459855287,0,0.316255,0.1144633908,-24.84
,0.6409205823,0,0.302516,0.1331492885,-23.76
,0.7355069305,0.00223,0.284783,0.1809885268,-23.92
,0.7956586174,0.057621,0.246271,0.2419712475,-26.43
,0.8120477726,0.152296,0.17868,0.2673762106,-34.37
,0.8101298928,0.274223,0.185184,0.2509991663,-42.97
,0.8191090576,0.374885,0.243021,0.2251413414,-44.63
,0.8200679976,0.432643,0.277134,0.2047777303,-41.96
,0.8029814314,0.417149,0.293003,0.1874311497,-35.9
,0.7995815535,0.34777,0.30549,0.175142791,-33.76
,0.7980995554,0.267197,0.32481,0.1686075841,-28.48
,0.785807689,0.180578,0.335266,0.1667689952,-27.98
,0.777525935,0.117394,0.32072,0.169038519,-28.59
,0.7828436928,0.072106,0.292034,0.1761431296,-29.02
,0.7851974545,0.03137,0.302532,0.1913187811,-31.46
,0.782407811,0.002264,0.355376,0.2077690049,-37.95
,0.7310609363,0,0.417879,0.2179250599,-42.01
,0.6662017261,0,0.46816,0.2086945344,-45.16
,0.6423154041,0,0.497367,0.1891408181,-43.92
,0.5948914654,0,0.520937,0.1518015834,-38.55
,0.5637695057,0,0.541488,0.1089034333,-28
,0.5417138872,0,0.557409,0.1026650613,-26.82
,0.5276784936,0,0.576249,0.0966308533,-24.8
,0.5204428559,0,0.597195,0.0997393628,-23.64
,0.5473803504,0,0.610335,0.1055082562,-23.32
,0.6394385843,0,0.600253,0.1227322478,-23.16
,0.7457937407,0.000698,0.57669,0.1668287453,-23.18
,0.8148374161,0.059329,0.545511,0.2230404343,-25.11
,0.836021271,0.223714,0.594711,0.2464578199,-32.42
,0.8283497515,0.396187,0.670382,0.2313620466,-37.97
,0.8380263273,0.524156,0.692979,0.2075272292,-38.13
,0.8421236161,0.593923,0.691271,0.1887567815,-34.07
,0.8227704646,0.624361,0.66961,0.1727673245,-29.95
,0.8207654084,0.614771,0.645587,0.1614403552,-28.92
,0.8136169471,0.579444,0.620562,0.1554164355,-26.92
,0.7973149682,0.509874,0.602248,0.15372169,-26.41
,0.7803155784,0.402773,0.594346,0.1558136558,-27.25
,0.7694185337,0.269471,0.560236,0.1623624316,-27.92
,0.7709005318,0.125584,0.424843,0.1763508039,-28.93
,0.7705518263,0.016448,0.378782,0.1915140313,-36.93
,0.7437015082,0,0.380949,0.2008755193,-40.7
,0.6880829919,0,0.377283,0.1923671513,-44.35
,0.6584430303,0,0.366857,0.1743432356,-41.9
,0.6024758086,0,0.378344,0.1399252656,-36.94
,0.5708307907,0,0.402582,0.1003832865,-28.85
,0.550431523,0,0.420947,0.0946329785,-26.59
,0.5401447128,0,0.432081,0.0538141503,-25.59
,0.5298579025,0,0.429577,0.0553032878,-24.07
,0.5559236335,0,0.421984,0.0626212235,-23.5
,0.6426641095,0,0.394471,0.0820826905,-23.08
,0.7512858513,0.001932,0.384415,0.12390263,-23.1
,0.8268677535,0.059518,0.362027,0.1611823392,-24.24
,0.8461337285,0.163504,0.382374,0.1532717522,-31.91
,0.8600819458,0.261284,0.484543,0.1375690516,-38.71
,0.8744660448,0.350933,0.562257,0.1225801372,-39.62
,0.8769069828,0.41844,0.591108,0.1100161205,-38.31
,0.8448260832,0.477127,0.579225,0.1011127481,-32.92
,0.8425594979,0.499986,0.562921,0.0924416957,-28.67
,0.8260831662,0.478947,0.549259,0.0867902778,-27.48
,0.8160578851,0.414805,0.530636,0.0822506091,-26.28
,0.8028942551,0.321816,0.497848,0.0839998252,-26.85
,0.7948740302,0.213872,0.460268,0.0909398146,-27.7
,0.7930433266,0.094104,0.392871,0.105885826,-29.51
,0.7889460378,0.008446,0.383845,0.1200432426,-35.92
,0.7458809171,0,0.404934,0.1293459711,-40.41
,0.6797140615,0,0.423122,0.1238183065,-42.59
,0.6587917357,0,0.43027,0.107159249,-41.3
,0.6108447389,0,0.403477,0.0778050237,-36.91
,0.5699590271,0,0.365084,0.058068255,-28.65
,0.5463342342,0,0.329625,0.0545742128,-25.99
,0.5369191875,0,0.293558,0.038063422,-25.08
,0.532647546,0,0.252095,0.0380385314,-23.81
,0.5543544591,0,0.207025,0.0434964082,-23.49
,0.6450178712,0,0.170776,0.0564526365,-22.97
,0.7529422021,0.002999,0.140781,0.0761936982,-23.26
,0.8162322378,0.073147,0.092159,0.0967692037,-24.82
,0.8235550519,0.232955,0.069817,0.0918694386,-33.77
,0.8221602301,0.393264,0.063836,0.0821528187,-40.22
,0.8297445733,0.518221,0.048427,0.0762173577,-41.94
,0.8220730538,0.620418,0.036422,0.0690002102,-40.99
,0.7844128672,0.671304,0.027414,0.0640920623,-36.88
,0.7589573708,0.670147,0.020636,0.0562430112,-34.06
,0.7457065644,0.621432,0.01599,0.0528264399,-31.8
,0.7364658705,0.534497,0.013246,0.0496717223,-29.04
,0.7231278877,0.406491,0.011793,0.0489072787,-27.86
,0.7261790602,0.25566,0.012486,0.0522653492,-29.49
,0.7244355331,0.10774,0.016785,0.0613177638,-30.29
,0.7330659925,0.013402,0.02667,0.0683730977,-35.89
,0.7090053178,0,0.031254,0.0760515999,-39.77
,0.6482433964,0,0.027605,0.074334865,-41.92
,0.6287158923,0,0.022937,0.0651754444,-41.42
,0.585040537,0,0.022053,0.0515563703,-38.27
,0.549211054,0,0.022913,0.0430107203,-30.73
,0.5191352105,0,0.02359,0.0398219102,-28.01
,0.5067561677,0,0.024257,0.038063422,-33.02
,0.4963821812,0,0.024965,0.0380385314,-27.11
,0.501699939,0,0.027812,0.0434964082,-27.42
,0.5348269549,0,0.029453,0.0564526365,-24.25
,0.5726614942,0.002414,0.030029,0.0761936982,-23.75
,0.625490367,0.06628,0.027786,0.0967692037,-24.2
,0.6740475983,0.195206,0.018997,0.0918694386,-25.51
,0.688344521,0.355797,0.032283,0.0821528187,-29.04
,0.7002005056,0.488821,0.034114,0.0762173577,-29.75
,0.6964519222,0.551716,0.032692,0.0690002102,-29.94
,0.66227879,0.56464,0.03477,0.0640920623,-25.22
,0.6447563421,0.541135,0.036703,0.0562430112,-23.69
,0.6295004795,0.496267,0.037529,0.0528264399,-23.08
,0.6208700201,0.426636,0.037284,0.0496717223,-23.06
,0.6187777875,0.334294,0.036208,0.0489072787,-23.06
,0.630372243,0.208027,0.034773,0.0522653492,-25.61
,0.6288030686,0.081889,0.030006,0.0613177638,-28.65
,0.6437102258,0.007161,0.029428,0.0683730977,-31.99
,0.6284543632,0,0.026046,0.0760515999,-34.05
,0.5875686514,0,0.021969,0.074334865,-38.7
,0.5800714846,0,0.022712,0.0651754444,-38.98
,0.5312527243,0,0.029837,0.0515563703,-34.08
,0.4991718246,0,0.039549,0.0430107203,-30.65
,0.4737163281,0,0.049485,0.0398219102,-26.76
,0.464911516,0,0.056891,0.0479210266,-24.05
,0.4524452968,0,0.061944,0.0492470904,-22.87
,0.4587219946,0,0.063953,0.0557636477,-22.51
,0.4754598553,0,0.064495,0.0730939126,-21.73
,0.4960334757,0.001994,0.061731,0.1103342002,-21.1
,0.5428471798,0.031516,0.057656,0.1435314527,-22.09
,0.5797227792,0.082407,0.040739,0.1364871447,-22.94
,0.6060500392,0.144843,0.043055,0.1225040282,-22.93
,0.6364745881,0.236289,0.068882,0.109156532,-24.07
,0.6472844565,0.346423,0.101953,0.0979683859,-25.11
,0.6145061459,0.434835,0.134147,0.0900400111,-24.96
,0.5935838201,0.488198,0.17378,0.0823185154,-25.48
,0.5716153779,0.508276,0.219137,0.0772859776,-25.16
,0.5674309127,0.468227,0.26455,0.0732434426,-24.54
,0.5661232674,0.386328,0.293062,0.0748011041,-23.48
,0.5762357249,0.262678,0.275026,0.0809811036,-23.42
,0.5932351146,0.124945,0.202888,0.094290395,-24.01
,0.6226135472,0.017667,0.173536,0.1068974497,-28.73
,0.6211315491,0,0.155384,0.1151814474,-36.36
,0.5921889983,0,0.130609,0.1102591108,-39.85
,0.5855635952,0,0.107834,0.095424367,-42.57
,0.5448522361,0,0.099288,0.069284688,-38.93
,0.5172173307,0,0.095459,0.0517092694,-35.94
,0.4933310086,0,0.093273,0.0485978556,-31.27
,0.4896696016,0,0.100002,0.0538141503,-24.06
,0.4854851364,0,0.122985,0.0553032878,-23.45
,0.5191352105,0,0.171539,0.0626212235,-22.88
,0.6104088571,0,0.248426,0.0820826905,-22.15
,0.7124923721,0.00696,0.337912,0.12390263,-22.75
,0.7903408596,0.107828,0.37965,0.1611823392,-24.12
,0.8090837765,0.251459,0.406426,0.1532717522,-36.69
,0.8198936448,0.377749,0.619394,0.1375690516,-43
,0.838462209,0.49134,0.74816,0.1225801372,-42.53
,0.8476157266,0.559522,0.760331,0.1100161205,-39.43
,0.8201551739,0.596489,0.73933,0.1011127481,-33.5
,0.8214628193,0.581582,0.719641,0.0924416957,-30.71
,0.8154476506,0.487981,0.695377,0.0867902778,-30.16
,0.8181501177,0.378675,0.667793,0.0822506091,-29.61
,0.8076017784,0.268513,0.631447,0.0839998252,-31.15
,0.8047249586,0.172828,0.566303,0.0909398146,-32.69
,0.7941766193,0.086794,0.551501,0.105885826,-36.66
,0.7838898091,0.009118,0.586877,0.1200432426,-41.81
,0.7475372679,0,0.595302,0.1293459711,-42.97
,0.6809345306,0,0.576328,0.1238183065,-46.73
,0.6662017261,0,0.54335,0.107159249,-42.83
,0.6100601517,0,0.501303,0.0778050237,-37.93
,0.5745793741,0,0.454618,0.058068255,-30.65
,0.5582773952,0,0.405928,0.0545742128,-26.59
,0.5461598814,0,0.370326,0.0479210266,-26.64
,0.535088484,0,0.365064,0.0492470904,-24.8
,0.5601080987,0,0.371593,0.0557636477,-24.01
,0.6463255165,0,0.388941,0.0730939126,-23.52
,0.7379478685,0.003603,0.410001,0.1103342002,-23.55
,0.8061197803,0.073078,0.434704,0.1435314527,-26.39
,0.8300932787,0.215192,0.533749,0.1364871447,-37.48
,0.8440414959,0.325949,0.612544,0.1225040282,-44.44
,0.8543283062,0.421316,0.635687,0.109156532,-42.76
,0.8529334844,0.495594,0.636305,0.0979683859,-38.92
,0.8233806992,0.533032,0.635263,0.0900400111,-35.91
,0.8222474065,0.533278,0.638777,0.0823185154,-32.74
,0.8088222474,0.487785,0.644198,0.0772859776,-28.13
,0.8008891988,0.410138,0.652855,0.0732434426,-27.62
,0.7850231017,0.315712,0.650571,0.0748011041,-28.73
,0.7904280359,0.213161,0.63282,0.0809811036,-28.25
,0.7868538052,0.106272,0.604785,0.094290395,-30.23
,0.7760439369,0.020359,0.60906,0.1068974497,-37.42
,0.7511986749,0,0.629333,0.1151814474,-40.42
,0.6904367536,0,0.637444,0.1102591108,-41.93
,0.667160666,0,0.636242,0.095424367,-38.94
,0.6102345044,0,0.627204,0.069284688,-33.52
,0.595763229,0,0.613372,0.0517092694,-25.76
,0.5774561939,0,0.606261,0.0485978556,-24.27
,0.5613285677,0,0.609282,0.0538141503,-23
,0.5620259786,0,0.616872,0.0553032878,-22.17
,0.6062243919,0,0.621276,0.0626212235,-21.34
,0.6804986488,0,0.613773,0.0820826905,-21.85
,0.7584343126,0.004384,0.596758,0.12390263,-22.74
,0.8103914218,0.071575,0.579792,0.1611823392,-23.31
,0.8203295266,0.197524,0.616831,0.1532717522,-33.22
,0.8293958678,0.347797,0.677397,0.1375690516,-38.98
,0.8468311394,0.468139,0.714619,0.1225801372,-39.9
,0.8346264493,0.519912,0.733113,0.1100161205,-34.95
,0.8152732979,0.540264,0.751748,0.1011127481,-31.8
,0.8033301369,0.524505,0.767999,0.0924416957,-31.9
,0.7830180455,0.498727,0.781852,0.0867902778,-27.03
,0.7695057101,0.456045,0.790931,0.0822506091,-25.23
,0.7639264232,0.366624,0.788452,0.0839998252,-26.22
,0.7674134775,0.255996,0.774064,0.0909398146,-26.95
,0.7537267893,0.129903,0.737776,0.105885826,-28.55
,0.7719466481,0.025681,0.708175,0.1200432426,-35.69
,0.7383837503,0,0.704413,0.1293459711,-37.66
,0.7141487229,0,0.689017,0.1238183065,-37.44
,0.6673350187,0,0.667631,0.107159249,-34.1
,0.6168599076,0,0.637151,0.0778050237,-26.84
,0.5931479383,0,0.608549,0.058068255,-24.27
,0.5700462035,0,0.596909,0.0545742128,-22.96
,0.5568825734,0,0.601552,0.0884983067,-22.93
,0.5554877517,0,0.61012,0.091345201,-21.88
,0.5823380699,0,0.614017,0.0966285787,-21.42
,0.6600122047,0,0.6213,0.1124029825,-21.13
,0.7391683375,0.01259,0.630844,0.1527882757,-21.35
,0.8092581292,0.115705,0.606309,0.2042691343,-23.05
,0.8346264493,0.282322,0.633378,0.2257156899,-27.01
,0.8481387848,0.437894,0.717384,0.2118903917,-37.08
,0.846482434,0.572083,0.720704,0.1900615357,-37.01
,0.845261965,0.675583,0.690082,0.1728708271,-33.71
,0.8131810653,0.735741,0.638572,0.1582270583,-27.96
,0.808473542,0.747459,0.574585,0.1478533779,-26.83
,0.7957457937,0.708053,0.502062,0.142336437,-24.79
,0.7827565164,0.623037,0.422367,0.140784323,-24.71
,0.7629674832,0.493844,0.338982,0.1427002269,-23.99
,0.7681108883,0.332065,0.24655,0.1486978514,-26.63
,0.7672391247,0.170692,0.166262,0.1615089486,-26.99
,0.7573881963,0.041784,0.142072,0.1753960241,-32.15
,0.7511114986,0,0.134256,0.1839696401,-37.22
,0.6890419318,0,0.117071,0.1761773446,-38.86
,0.6628890245,0,0.103216,0.1596703393,-37.41
,0.6125010897,0,0.093237,0.1281490191,-29
,0.5915787638,0,0.091736,0.0919349314,-25.06
,0.5607183332,0,0.105527,0.0866685749,-23.02
,0.5526109319,0,0.1265,0.0805337788,-22.26
,0.5424984744,0,0.142406,0.0831244629,-21.24
,0.5705692616,0,0.148184,0.0879323558,-21.22
,0.6321157702,0,0.138955,0.1022871201,-21.29
,0.7156307209,0.015249,0.120545,0.139037883,-20.35
,0.7782233458,0.117663,0.08377,0.1858856502,-22.59
,0.7992328481,0.259342,0.042218,0.2054020934,-31.47
,0.8043762532,0.374616,0.057499,0.192821022,-39.96
,0.8120477726,0.45638,0.062978,0.1729566842,-40.7
,0.8122221254,0.512777,0.062367,0.1573130772,-39.98
,0.7748234679,0.526593,0.063758,0.1439871948,-38.98
,0.7620957196,0.491074,0.067261,0.134547108,-37.81
,0.741957981,0.426421,0.074255,0.129526672,-36
,0.7420451574,0.338007,0.086497,0.1281142426,-31.95
,0.7329788161,0.242967,0.103551,0.1298577221,-29.84
,0.7458809171,0.146475,0.13048,0.135315582,-33.99
,0.7440502136,0.057975,0.178194,0.1469737268,-35.61
,0.7314968181,0.004776,0.27447,0.1596110157,-38.28
,0.7138871938,0,0.364323,0.1674130372,-40.1
,0.6566123267,0,0.411909,0.1603220202,-41.75
,0.6437102258,0,0.438462,0.1453005856,-40.99
,0.593322291,0,0.462017,0.1166160704,-36.5
,0.5581030425,0,0.475964,0.0836611198,-30.74
,0.5282887281,0,0.481521,0.0788687163,-25.16
,0.5117252201,0,0.486733,0.0538141503,-29.84
,0.4936797141,0,0.49261,0.0553032878,-26.32
,0.49952053,0,0.497175,0.0626212235,-24.08
,0.5316886061,0,0.489547,0.0820826905,-22.81
,0.5622003313,0.007556,0.482148,0.12390263,-22.25
,0.6177316712,0.080517,0.436657,0.1611823392,-22.91
,0.6574840903,0.19511,0.41329,0.1532717522,-24.91
,0.6774474762,0.311559,0.4451,0.1375690516,-27.92
,0.6847702903,0.398202,0.462748,0.1225801372,-31.41
,0.6773602999,0.484996,0.476892,0.1100161205,-36.93
,0.6424897568,0.543507,0.491675,0.1011127481,-36.91
,0.6240083689,0.542596,0.499485,0.0924416957,-36.08
,0.60770639,0.49036,0.50494,0.0867902778,-30.53
,0.6008194578,0.390437,0.518907,0.0822506091,-25.1
,0.6025629849,0.265984,0.527485,0.0839998252,-24.79
,0.6209571964,0.164999,0.493954,0.0909398146,-24.14
,0.6145933223,0.077013,0.426164,0.105885826,-24.93
,0.6172957894,0.015346,0.391024,0.1200432426,-27.85
,0.6050039229,0,0.350207,0.1293459711,-27.03
,0.5714410252,0,0.295188,0.1238183065,-32.52
,0.5719640833,0,0.243962,0.107159249,-31.98
,0.5259349664,0,0.22116,0.0778050237,-24.57
,0.4917618342,0,0.199602,0.058068255,-23.51
,0.4602039927,0,0.174791,0.0545742128,-23.19
,0.4504402406,0,0.157985,0.0425276927,-21.22
,0.4383227269,0,0.148328,0.0437045129,-22.39
,0.4429430738,0,0.142672,0.0494876558,-21.22
,0.4565425857,0,0.135388,0.0648674636,-20
,0.4745009154,0.004851,0.13031,0.0979164948,-18.43
,0.5261093192,0.053006,0.109992,0.1273775196,-19.53
,0.5656873856,0.149126,0.096913,0.1211260224,-20.43
,0.5907070003,0.272974,0.112265,0.1087166539,-20.73
,0.6153779095,0.404533,0.128246,0.0968713689,-22.77
,0.6152035568,0.457693,0.129606,0.0869424071,-24.78
,0.5732717287,0.465195,0.125202,0.0799063416,-24.56
,0.5550518699,0.450382,0.116749,0.0730538716,-24.98
,0.5351756604,0.428297,0.107954,0.0685877272,-24
,0.52776567,0.370172,0.099289,0.0650001646,-24.1
,0.5220992067,0.29332,0.09365,0.0663825171,-23.15
,0.5460727051,0.194543,0.087538,0.0718669805,-22.93
,0.5613285677,0.089421,0.076229,0.0836783605,-23.2
,0.5736204341,0.013973,0.088936,0.0948665379,-27.16
,0.573097376,0,0.114034,0.1022182024,-32.54
,0.5472059977,0,0.135161,0.0978498565,-36.11
,0.543370238,0,0.149903,0.0846847081,-34.94
,0.4990846482,0,0.165795,0.0614869531,-31.1
,0.470752332,0,0.178158,0.0458895827,-27.94
,0.4485223607,0,0.186167,0.0431283471,-25.46
,0.4402406067,0,0.190409,0.0425276927,-24.56
,0.4292563857,0,0.194334,0.0437045129,-24.15
,0.4391073141,0,0.199111,0.0494876558,-23.78
,0.4573271729,0,0.216259,0.0648674636,-22.44
,0.4718856246,0.002866,0.234019,0.0979164948,-22.05
,0.5178275652,0.039147,0.217623,0.1273775196,-23.91
,0.5574056316,0.106348,0.254042,0.1211260224,-36.06
,0.5859994769,0.195481,0.361159,0.1087166539,-42.31
,0.6078807427,0.325751,0.443188,0.0968713689,-44.6
,0.6095370935,0.442799,0.465717,0.0869424071,-43.91
,0.5728358469,0.495347,0.463416,0.0799063416,-43.95
,0.5513904629,0.478794,0.458855,0.0730538716,-43.97
,0.5344782495,0.434442,0.448074,0.0685877272,-41.27
,0.524365792,0.354993,0.422733,0.0650001646,-39.31
,0.5299450789,0.254676,0.384361,0.0663825171,-37.68
,0.5518263447,0.147027,0.331047,0.0718669805,-37.93
,0.5691744399,0.061337,0.258414,0.0836783605,-37.78
,0.5861738297,0.008224,0.245888,0.0948665379,-39.22
,0.5880917095,0,0.247219,0.1022182024,-39.9
,0.5590619824,0,0.232738,0.0978498565,-41.99
,0.5569697498,0,0.206653,0.0846847081,-40.1
,0.5165199198,0,0.181942,0.0614869531,-30
,0.4892337198,0,0.163729,0.0458895827,-28.01
,0.4749367971,0,0.152828,0.0431283471,-26.02
,0.4667422195,0,0.142722,0.038063422,-24.79
,0.4623834016,0,0.132355,0.0380385314,-24.83
,0.4928951268,0,0.123182,0.0434964082,-23.51
,0.5869584169,0,0.106891,0.0564526365,-23.06
,0.6863394647,0.006074,0.094264,0.0761936982,-23.44
,0.7618341906,0.063634,0.071151,0.0967692037,-25.24
,0.7963560282,0.165765,0.066824,0.0918694386,-32.73
,0.8076889548,0.28187,0.082245,0.0821528187,-42.96
,0.8151861215,0.384342,0.100106,0.0762173577,-43.88
,0.8230319937,0.433772,0.112402,0.0690002102,-42.77
,0.7877255688,0.441351,0.110401,0.0640920623,-42.18
,0.7811001656,0.450291,0.093015,0.0562430112,-41.17
,0.7719466481,0.436721,0.066875,0.0528264399,-38.21
,0.7617470142,0.384292,0.042718,0.0496717223,-35.6
,0.7479731497,0.309806,0.027999,0.0489072787,-34.22
,0.7460552698,0.192975,0.020254,0.0522653492,-34.55
,0.7432656264,0.083787,0.014695,0.0613177638,-36.08
,0.7286199983,0.013708,0.015,0.0683730977,-39.13
,0.7276610583,0,0.017677,0.0760515999,-42.07
,0.6666376079,0,0.020014,0.074334865,-46.8
,0.6390898788,0,0.024837,0.0651754444,-41.95
,0.5889634731,0,0.030306,0.0515563703,-35.06
,0.563595153,0,0.032392,0.0430107203,-28.54
,0.533868015,0,0.038044,0.0398219102,-26.03
,0.5248888501,0,0.052442,0.0538141503,-25.43
,0.5161712144,0,0.063125,0.0553032878,-24.94
,0.5463342342,0,0.067076,0.0626212235,-24.11
,0.6145933223,0,0.067513,0.0820826905,-24.13
,0.7238252986,0.021975,0.068874,0.12390263,-24.09
,0.7859820417,0.121878,0.052499,0.1611823392,-25.71
,0.7897306251,0.257584,0.041618,0.1532717522,-36.97
,0.7938279139,0.394753,0.058102,0.1375690516,-48.19
,0.8006276698,0.500785,0.066864,0.1225801372,-49.71
,0.8088222474,0.546755,0.06981,0.1100161205,-44.5
,0.7892947433,0.571692,0.070224,0.1011127481,-39.98
,0.7817975765,0.559686,0.073971,0.0924416957,-36.03
,0.766803243,0.506822,0.084444,0.0867902778,-32.15
,0.7605265452,0.426869,0.095678,0.0822506091,-31.92
,0.7430912736,0.321027,0.107318,0.0839998252,-30.7
,0.7510243222,0.196582,0.114611,0.0909398146,-32.81
,0.7416964519,0.080296,0.116597,0.105885826,-35.36
,0.7303635254,0.013377,0.142028,0.1200432426,-42.7
,0.727835411,0,0.175804,0.1293459711,-45
,0.6719553657,0,0.195223,0.1238183065,-48.75
,0.6410077587,0,0.205458,0.107159249,-43.87
,0.5852148897,0,0.218503,0.0778050237,-37.96
,0.5526981083,0,0.227267,0.058068255,-28.49
,0.5249760265,0,0.230792,0.0545742128,-27.09
,0.5157353326,0,0.236604,0.0601640494,-25.86
,0.5118123965,0,0.245185,0.0618289003,-25.09
,0.53997036,0,0.255449,0.0700103293,-24.73
,0.6232237817,0,0.263698,0.0917681877,-24.26
,0.7255688257,0.006614,0.270303,0.1385227473,-24.24
,0.7915613286,0.06277,0.235178,0.180201344,-26.84
,0.8047249586,0.158377,0.216807,0.1713573329,-38.19
,0.8053351931,0.273412,0.267485,0.1538017634,-43.34
,0.8176270595,0.383661,0.292581,0.1370442046,-42.2
,0.8217243484,0.458404,0.288736,0.1229976738,-35.77
,0.7969662627,0.484253,0.273021,0.1130437316,-28.79
,0.7937407375,0.471562,0.263264,0.1033495226,-27.75
,0.7802284021,0.401277,0.266899,0.0970312553,-27.11
,0.7677621829,0.324887,0.278343,0.0919559201,-27.06
,0.7519832621,0.249115,0.278939,0.0939115381,-27.29
,0.7606137216,0.166791,0.260014,0.1016704243,-28.61
,0.7506756168,0.08504,0.250705,0.1183800176,-31.87
,0.7367273995,0.02076,0.280791,0.1342079644,-39.93
,0.7250457676,0,0.308962,0.1446083854,-43.06
,0.6706477203,0,0.3086,0.1384284739,-49.06
,0.6360387063,0,0.290706,0.1198037005,-45.82
,0.5876558277,0,0.267001,0.0869857697,-38.95
,0.5601080987,0,0.236467,0.0649201249,-29.97
,0.5370063639,0,0.206334,0.0610137968,-26.47
,0.5189608578,0,0.180511,0.0479210266,-25.84
,0.5073664022,0,0.167225,0.0492470904,-25.03
,0.5378781275,0,0.160482,0.0557636477,-24.68
,0.6165112022,0,0.161614,0.0730939126,-24.78
,0.7202510679,0.010088,0.156445,0.1103342002,-25.14
,0.7879870979,0.079924,0.11885,0.1435314527,-26.47
,0.8088222474,0.17942,0.106234,0.1364871447,-36.06
,0.8139656525,0.287169,0.119532,0.1225040282,-43.04
,0.8268677535,0.37481,0.11546,0.109156532,-43.01
,0.8283497515,0.432076,0.103292,0.0979683859,-38.94
