class,label,source,target,conversion_factors,nominal_value,actual_value,fixed_costs,variable_costs,fixed,nominal_capacity,capacity_loss,inflow_conversion_factor,outflow_conversion_factor,initial_capacity,capacity_min,capacity_max,balanced
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
### TODOS,,,,,,,,,,,,,,,,,
Replace load (nominal value) with maximum of ENTSO-E load for all countries,,,,,,,,,,,,,,,,,
If time: replace solar and wind feedin for 2014 with real values from OPSD dataset,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
### GLOBAL RESOURCES,,,,,,,,,,,,,,,,,
LinearTransformer,BNA1088,BNA1088,DE_bus_el,0.5625,44.5,,,1.5,,,,,,,,,
LinearTransformer,BNA1088,GL_bus_gas,BNA1088,,,,,,,,,,,,,,
LinearTransformer,BNA1089,BNA1089,DE_bus_el,0.3806,52,,,1.5,,,,,,,,,
LinearTransformer,BNA1089,GL_bus_gas,BNA1089,,,,,,,,,,,,,,
LinearTransformer,BNA1094,BNA1094,DE_bus_el,0.3476,15.1,,,1.5,,,,,,,,,
LinearTransformer,BNA1094,GL_bus_gas,BNA1094,,,,,,,,,,,,,,
LinearTransformer,BNA1103,BNA1103,DE_bus_el,0.3476,29,,,1.5,,,,,,,,,
LinearTransformer,BNA1103,GL_bus_gas,BNA1103,,,,,,,,,,,,,,
LinearTransformer,BNA1104,BNA1104,DE_bus_el,0.3586,18,,,1.5,,,,,,,,,
LinearTransformer,BNA1104,GL_bus_gas,BNA1104,,,,,,,,,,,,,,
LinearTransformer,BNA1105,BNA1105,DE_bus_el,0.3784,9.7,,,1.5,,,,,,,,,
LinearTransformer,BNA1105,GL_bus_gas,BNA1105,,,,,,,,,,,,,,
LinearTransformer,BNA1117,BNA1117,DE_bus_el,0.3839,11.4,,,1.5,,,,,,,,,
LinearTransformer,BNA1117,GL_bus_gas,BNA1117,,,,,,,,,,,,,,
LinearTransformer,BNA1120,BNA1120,DE_bus_el,0.3566,10.2,,,1.5,,,,,,,,,
LinearTransformer,BNA1120,GL_bus_gas,BNA1120,,,,,,,,,,,,,,
LinearTransformer,BNA1121,BNA1121,DE_bus_el,0.3905,0.9,,,1.5,,,,,,,,,
LinearTransformer,BNA1121,GL_bus_gas,BNA1121,,,,,,,,,,,,,,
LinearTransformer,BNA1125,BNA1125,DE_bus_el,0.3774,10,,,1.5,,,,,,,,,
LinearTransformer,BNA1125,GL_bus_gas,BNA1125,,,,,,,,,,,,,,
LinearTransformer,BNA1127,BNA1127,DE_bus_el,0.3748,6.7,,,1.5,,,,,,,,,
LinearTransformer,BNA1127,GL_bus_gas,BNA1127,,,,,,,,,,,,,,
LinearTransformer,BNA1128,BNA1128,DE_bus_el,0.3748,6.7,,,1.5,,,,,,,,,
LinearTransformer,BNA1128,GL_bus_gas,BNA1128,,,,,,,,,,,,,,
LinearTransformer,BNA1131,BNA1131,DE_bus_el,0.3971,14,,,1.5,,,,,,,,,
LinearTransformer,BNA1131,GL_bus_gas,BNA1131,,,,,,,,,,,,,,
LinearTransformer,BNA1138,BNA1138,DE_bus_el,0.385,10.2,,,1.5,,,,,,,,,
LinearTransformer,BNA1138,GL_bus_gas,BNA1138,,,,,,,,,,,,,,
LinearTransformer,BNA1151,BNA1151,DE_bus_el,0.3872,13.5,,,1.5,,,,,,,,,
LinearTransformer,BNA1151,GL_bus_gas,BNA1151,,,,,,,,,,,,,,
LinearTransformer,BNA1165,BNA1165,DE_bus_el,0.3894,11.4,,,1.5,,,,,,,,,
LinearTransformer,BNA1165,GL_bus_gas,BNA1165,,,,,,,,,,,,,,
LinearTransformer,BNA1182,BNA1182,DE_bus_el,0.3465,15.5,,,1.5,,,,,,,,,
LinearTransformer,BNA1182,GL_bus_gas,BNA1182,,,,,,,,,,,,,,
LinearTransformer,BNA1183,BNA1183,DE_bus_el,0.5445,15.8,,,1.5,,,,,,,,,
LinearTransformer,BNA1183,GL_bus_gas,BNA1183,,,,,,,,,,,,,,
LinearTransformer,BNA1187,BNA1187,DE_bus_el,0.363,10.2,,,1.5,,,,,,,,,
LinearTransformer,BNA1187,GL_bus_gas,BNA1187,,,,,,,,,,,,,,
LinearTransformer,BNA1193,BNA1193,DE_bus_el,0.3872,12.8,,,1.5,,,,,,,,,
LinearTransformer,BNA1193,GL_bus_gas,BNA1193,,,,,,,,,,,,,,
LinearTransformer,BNA1196a,BNA1196a,DE_bus_el,0.3938,12.5,,,1.5,,,,,,,,,
LinearTransformer,BNA1196a,GL_bus_gas,BNA1196a,,,,,,,,,,,,,,
LinearTransformer,BNA1196b,BNA1196b,DE_bus_el,0.5535,12,,,1.5,,,,,,,,,
LinearTransformer,BNA1196b,GL_bus_gas,BNA1196b,,,,,,,,,,,,,,
LinearTransformer,BNA1200,BNA1200,DE_bus_el,0.5625,17.2,,,1.5,,,,,,,,,
LinearTransformer,BNA1200,GL_bus_gas,BNA1200,,,,,,,,,,,,,,
LinearTransformer,BNA1225,BNA1225,DE_bus_el,0.3729,5.3,,,1.5,,,,,,,,,
LinearTransformer,BNA1225,GL_bus_gas,BNA1225,,,,,,,,,,,,,,
LinearTransformer,BNA1226,BNA1226,DE_bus_el,0.3707,5.3,,,1.5,,,,,,,,,
LinearTransformer,BNA1226,GL_bus_gas,BNA1226,,,,,,,,,,,,,,
LinearTransformer,BNA1238,BNA1238,DE_bus_el,0.385,12.6,,,1.5,,,,,,,,,
LinearTransformer,BNA1238,GL_bus_gas,BNA1238,,,,,,,,,,,,,,
LinearTransformer,BNA1248a,BNA1248a,DE_bus_el,0.3509,45,,,1.5,,,,,,,,,
LinearTransformer,BNA1248a,GL_bus_gas,BNA1248a,,,,,,,,,,,,,,
LinearTransformer,BNA1248b,BNA1248b,DE_bus_el,0.4015,65,,,1.5,,,,,,,,,
LinearTransformer,BNA1248b,GL_bus_gas,BNA1248b,,,,,,,,,,,,,,
LinearTransformer,BNA1260,BNA1260,DE_bus_el,0.3993,95,,,1.5,,,,,,,,,
LinearTransformer,BNA1260,GL_bus_gas,BNA1260,,,,,,,,,,,,,,
LinearTransformer,BNA1264,BNA1264,DE_bus_el,0.3795,13.5,,,1.5,,,,,,,,,
LinearTransformer,BNA1264,GL_bus_gas,BNA1264,,,,,,,,,,,,,,
LinearTransformer,BNA1271,BNA1271,DE_bus_el,0.3465,33.6,,,1.5,,,,,,,,,
LinearTransformer,BNA1271,GL_bus_gas,BNA1271,,,,,,,,,,,,,,
LinearTransformer,BNA1275,BNA1275,DE_bus_el,0.3905,21,,,1.5,,,,,,,,,
LinearTransformer,BNA1275,GL_bus_gas,BNA1275,,,,,,,,,,,,,,
LinearTransformer,BNA1276,BNA1276,DE_bus_el,0.3652,21,,,1.5,,,,,,,,,
LinearTransformer,BNA1276,GL_bus_gas,BNA1276,,,,,,,,,,,,,,
LinearTransformer,BNA1279,BNA1279,DE_bus_el,0.4275,51.9,,,1.5,,,,,,,,,
LinearTransformer,BNA1279,GL_bus_gas,BNA1279,,,,,,,,,,,,,,
LinearTransformer,BNA1284,BNA1284,DE_bus_el,0.3751,11.5,,,1.5,,,,,,,,,
LinearTransformer,BNA1284,GL_bus_gas,BNA1284,,,,,,,,,,,,,,
LinearTransformer,BNA1285,BNA1285,DE_bus_el,0.3564,19,,,1.5,,,,,,,,,
LinearTransformer,BNA1285,GL_bus_gas,BNA1285,,,,,,,,,,,,,,
LinearTransformer,BNA1292a,BNA1292a,DE_bus_el,0.3663,11.1,,,1.5,,,,,,,,,
LinearTransformer,BNA1292a,GL_bus_gas,BNA1292a,,,,,,,,,,,,,,
LinearTransformer,BNA1292b,BNA1292b,DE_bus_el,0.385,15.4,,,1.5,,,,,,,,,
LinearTransformer,BNA1292b,GL_bus_gas,BNA1292b,,,,,,,,,,,,,,
LinearTransformer,BNA1293c,BNA1293c,DE_bus_el,0.3795,3,,,1.5,,,,,,,,,
LinearTransformer,BNA1293c,GL_bus_gas,BNA1293c,,,,,,,,,,,,,,
LinearTransformer,BNA1315,BNA1315,DE_bus_el,0.3861,27,,,1.5,,,,,,,,,
LinearTransformer,BNA1315,GL_bus_gas,BNA1315,,,,,,,,,,,,,,
LinearTransformer,BNA1327a,BNA1327a,DE_bus_el,0.3762,11.06,,,1.5,,,,,,,,,
LinearTransformer,BNA1327a,GL_bus_gas,BNA1327a,,,,,,,,,,,,,,
LinearTransformer,BNA1327b,BNA1327b,DE_bus_el,0.3883,7.44,,,1.5,,,,,,,,,
LinearTransformer,BNA1327b,GL_bus_gas,BNA1327b,,,,,,,,,,,,,,
LinearTransformer,BNA1328,BNA1328,DE_bus_el,0.3861,24,,,1.5,,,,,,,,,
LinearTransformer,BNA1328,GL_bus_gas,BNA1328,,,,,,,,,,,,,,
LinearTransformer,BNA1329,BNA1329,DE_bus_el,0.5085,12.75,,,1.5,,,,,,,,,
LinearTransformer,BNA1329,GL_bus_gas,BNA1329,,,,,,,,,,,,,,
LinearTransformer,BNA1332,BNA1332,DE_bus_el,0.3795,24,,,1.5,,,,,,,,,
LinearTransformer,BNA1332,GL_bus_gas,BNA1332,,,,,,,,,,,,,,
LinearTransformer,BNA1333a,BNA1333a,DE_bus_el,0.3718,12.155,,,1.5,,,,,,,,,
LinearTransformer,BNA1333a,GL_bus_gas,BNA1333a,,,,,,,,,,,,,,
LinearTransformer,BNA1333b,BNA1333b,DE_bus_el,0.3509,11.3135,,,1.5,,,,,,,,,
LinearTransformer,BNA1333b,GL_bus_gas,BNA1333b,,,,,,,,,,,,,,
LinearTransformer,BNA1333c,BNA1333c,DE_bus_el,0.3498,11.594,,,1.5,,,,,,,,,
LinearTransformer,BNA1333c,GL_bus_gas,BNA1333c,,,,,,,,,,,,,,
LinearTransformer,BNA1334,BNA1334,DE_bus_el,0.549,14.8,,,1.5,,,,,,,,,
LinearTransformer,BNA1334,GL_bus_gas,BNA1334,,,,,,,,,,,,,,
LinearTransformer,BNA1335a,BNA1335a,DE_bus_el,0.3729,58.1,,,1.5,,,,,,,,,
LinearTransformer,BNA1335a,GL_bus_gas,BNA1335a,,,,,,,,,,,,,,
LinearTransformer,BNA1335b,BNA1335b,DE_bus_el,0.3498,0.48,,,1.5,,,,,,,,,
LinearTransformer,BNA1335b,GL_bus_gas,BNA1335b,,,,,,,,,,,,,,
LinearTransformer,BNA1336,BNA1336,DE_bus_el,0.3278,84,,,1.5,,,,,,,,,
LinearTransformer,BNA1336,GL_bus_gas,BNA1336,,,,,,,,,,,,,,
LinearTransformer,BNA1337a,BNA1337a,DE_bus_el,0.3738,27,,,1.5,,,,,,,,,
LinearTransformer,BNA1337a,GL_bus_gas,BNA1337a,,,,,,,,,,,,,,
LinearTransformer,BNA1337e,BNA1337e,DE_bus_el,0.5985,47,,,1.5,,,,,,,,,
LinearTransformer,BNA1337e,GL_bus_gas,BNA1337e,,,,,,,,,,,,,,
LinearTransformer,BNA1396,BNA1396,DE_bus_el,0.3828,34.3,,,1.5,,,,,,,,,
LinearTransformer,BNA1396,GL_bus_gas,BNA1396,,,,,,,,,,,,,,
LinearTransformer,BNA1402,BNA1402,DE_bus_el,0.3795,18.1,,,1.5,,,,,,,,,
LinearTransformer,BNA1402,GL_bus_gas,BNA1402,,,,,,,,,,,,,,
LinearTransformer,BNA1403,BNA1403,DE_bus_el,0.3795,11.4,,,1.5,,,,,,,,,
LinearTransformer,BNA1403,GL_bus_gas,BNA1403,,,,,,,,,,,,,,
LinearTransformer,BNA1406,BNA1406,DE_bus_el,0.3762,18.9,,,1.5,,,,,,,,,
LinearTransformer,BNA1406,GL_bus_gas,BNA1406,,,,,,,,,,,,,,
LinearTransformer,BNA1407,BNA1407,DE_bus_el,0.3927,13.5,,,1.5,,,,,,,,,
LinearTransformer,BNA1407,GL_bus_gas,BNA1407,,,,,,,,,,,,,,
LinearTransformer,BNA1408,BNA1408,DE_bus_el,0.363,16,,,1.5,,,,,,,,,
LinearTransformer,BNA1408,GL_bus_gas,BNA1408,,,,,,,,,,,,,,
LinearTransformer,BNA1437,BNA1437,DE_bus_el,0.4112,30.7,,,1.5,,,,,,,,,
LinearTransformer,BNA1437,GL_bus_gas,BNA1437,,,,,,,,,,,,,,
LinearTransformer,BNA1444a,BNA1444a,DE_bus_el,0.3618,4.2,,,1.5,,,,,,,,,
LinearTransformer,BNA1444a,GL_bus_gas,BNA1444a,,,,,,,,,,,,,,
LinearTransformer,BNA1444b,BNA1444b,DE_bus_el,0.3618,4.2,,,1.5,,,,,,,,,
LinearTransformer,BNA1444b,GL_bus_gas,BNA1444b,,,,,,,,,,,,,,
LinearTransformer,BNA1444c,BNA1444c,DE_bus_el,0.3644,5.1,,,1.5,,,,,,,,,
LinearTransformer,BNA1444c,GL_bus_gas,BNA1444c,,,,,,,,,,,,,,
LinearTransformer,BNA1444d,BNA1444d,DE_bus_el,0.367,5.1,,,1.5,,,,,,,,,
LinearTransformer,BNA1444d,GL_bus_gas,BNA1444d,,,,,,,,,,,,,,
LinearTransformer,BNA1450,BNA1450,DE_bus_el,0.54,13,,,1.5,,,,,,,,,
LinearTransformer,BNA1450,GL_bus_gas,BNA1450,,,,,,,,,,,,,,
LinearTransformer,BNA1458,BNA1458,DE_bus_el,0.3575,28,,,1.5,,,,,,,,,
LinearTransformer,BNA1458,GL_bus_gas,BNA1458,,,,,,,,,,,,,,
LinearTransformer,BNA1463,BNA1463,DE_bus_el,0.3608,19.5,,,1.5,,,,,,,,,
LinearTransformer,BNA1463,GL_bus_gas,BNA1463,,,,,,,,,,,,,,
LinearTransformer,BNA1464,BNA1464,DE_bus_el,0.3982,38.6,,,1.5,,,,,,,,,
LinearTransformer,BNA1464,GL_bus_gas,BNA1464,,,,,,,,,,,,,,
LinearTransformer,BNA1465b,BNA1465b,DE_bus_el,0.3575,13.2,,,1.5,,,,,,,,,
LinearTransformer,BNA1465b,GL_bus_gas,BNA1465b,,,,,,,,,,,,,,
LinearTransformer,BNA1487,BNA1487,DE_bus_el,0.5985,94.6,,,1.5,,,,,,,,,
LinearTransformer,BNA1487,GL_bus_gas,BNA1487,,,,,,,,,,,,,,
LinearTransformer,BNA1489,BNA1489,DE_bus_el,0.3784,22,,,1.5,,,,,,,,,
LinearTransformer,BNA1489,GL_bus_gas,BNA1489,,,,,,,,,,,,,,
LinearTransformer,BNA1492a,BNA1492a,DE_bus_el,0.374,26.2,,,1.5,,,,,,,,,
LinearTransformer,BNA1492a,GL_bus_gas,BNA1492a,,,,,,,,,,,,,,
LinearTransformer,BNA1492b,BNA1492b,DE_bus_el,0.3982,8,,,1.5,,,,,,,,,
LinearTransformer,BNA1492b,GL_bus_gas,BNA1492b,,,,,,,,,,,,,,
LinearTransformer,BNA1498,BNA1498,DE_bus_el,0.3245,30.6,,,1.5,,,,,,,,,
LinearTransformer,BNA1498,GL_bus_gas,BNA1498,,,,,,,,,,,,,,
LinearTransformer,BNA1499,BNA1499,DE_bus_el,0.3245,15.8,,,1.5,,,,,,,,,
LinearTransformer,BNA1499,GL_bus_gas,BNA1499,,,,,,,,,,,,,,
LinearTransformer,BNA1502,BNA1502,DE_bus_el,0.3993,12.6,,,1.5,,,,,,,,,
LinearTransformer,BNA1502,GL_bus_gas,BNA1502,,,,,,,,,,,,,,
LinearTransformer,BNA1503,BNA1503,DE_bus_el,0.3982,16.9,,,1.5,,,,,,,,,
LinearTransformer,BNA1503,GL_bus_gas,BNA1503,,,,,,,,,,,,,,
LinearTransformer,BNA1504,BNA1504,DE_bus_el,0.3993,13,,,1.5,,,,,,,,,
LinearTransformer,BNA1504,GL_bus_gas,BNA1504,,,,,,,,,,,,,,
LinearTransformer,BNA1505,BNA1505,DE_bus_el,0.3773,22.1,,,1.5,,,,,,,,,
LinearTransformer,BNA1505,GL_bus_gas,BNA1505,,,,,,,,,,,,,,
LinearTransformer,BNA1506,BNA1506,DE_bus_el,0.3784,23.4,,,1.5,,,,,,,,,
LinearTransformer,BNA1506,GL_bus_gas,BNA1506,,,,,,,,,,,,,,
LinearTransformer,BNA1507,BNA1507,DE_bus_el,0.3916,10.7,,,1.5,,,,,,,,,
LinearTransformer,BNA1507,GL_bus_gas,BNA1507,,,,,,,,,,,,,,
LinearTransformer,BNA1509,BNA1509,DE_bus_el,0.3806,66,,,1.5,,,,,,,,,
LinearTransformer,BNA1509,GL_bus_gas,BNA1509,,,,,,,,,,,,,,
LinearTransformer,BNA1511b,BNA1511b,DE_bus_el,0.3487,2.9,,,1.5,,,,,,,,,
LinearTransformer,BNA1511b,GL_bus_gas,BNA1511b,,,,,,,,,,,,,,
LinearTransformer,BNA1516,BNA1516,DE_bus_el,0.3762,30,,,1.5,,,,,,,,,
LinearTransformer,BNA1516,GL_bus_gas,BNA1516,,,,,,,,,,,,,,
LinearTransformer,BNA1523a,BNA1523a,DE_bus_el,0.504,42,,,1.5,,,,,,,,,
LinearTransformer,BNA1523a,GL_bus_gas,BNA1523a,,,,,,,,,,,,,,
LinearTransformer,BNA1524,BNA1524,DE_bus_el,0.2882,22.1,,,1.5,,,,,,,,,
LinearTransformer,BNA1524,GL_bus_gas,BNA1524,,,,,,,,,,,,,,
LinearTransformer,BNA1528,BNA1528,DE_bus_el,0.374,13.2,,,1.5,,,,,,,,,
LinearTransformer,BNA1528,GL_bus_gas,BNA1528,,,,,,,,,,,,,,
LinearTransformer,BNA1531,BNA1531,DE_bus_el,0.4004,37.7,,,1.5,,,,,,,,,
LinearTransformer,BNA1531,GL_bus_gas,BNA1531,,,,,,,,,,,,,,
LinearTransformer,BNA1541,BNA1541,DE_bus_el,0.3993,13.4,,,1.5,,,,,,,,,
LinearTransformer,BNA1541,GL_bus_gas,BNA1541,,,,,,,,,,,,,,
LinearTransformer,BNA1556,BNA1556,DE_bus_el,0.4004,36,,,1.5,,,,,,,,,
LinearTransformer,BNA1556,GL_bus_gas,BNA1556,,,,,,,,,,,,,,
LinearTransformer,BNA1557,BNA1557,DE_bus_el,0.4004,12.9,,,1.5,,,,,,,,,
LinearTransformer,BNA1557,GL_bus_gas,BNA1557,,,,,,,,,,,,,,
LinearTransformer,BNA1658,BNA1658,DE_bus_el,0.363,11.3,,,1.5,,,,,,,,,
LinearTransformer,BNA1658,GL_bus_gas,BNA1658,,,,,,,,,,,,,,
LinearTransformer,BNA1671,BNA1671,DE_bus_el,0.4004,17.1,,,1.5,,,,,,,,,
LinearTransformer,BNA1671,GL_bus_gas,BNA1671,,,,,,,,,,,,,,
### DE multiple_non_renewable,,,,,,,,,,,,,,,,,
LinearTransformer,BNA0662b,BNA0662b,DE_bus_el,0.35,120,,,,,,,,,,,,
LinearTransformer,BNA0662b,GL_bus_mixed_fuels,BNA0662b,,,,,,,,,,,,,,
### DE oil,,,,,,,,,,,,,,,,,
LinearTransformer,BNA0012d,BNA0012d,DE_bus_el,0.3784,2.8,,,,,,,,,,,,
LinearTransformer,BNA0012d,GL_bus_oil,BNA0012d,,,,,,,,,,,,,,
LinearTransformer,BNA0083,BNA0083,DE_bus_el,0.3597,276,,,,,,,,,,,,
LinearTransformer,BNA0083,GL_bus_oil,BNA0083,,,,,,,,,,,,,,
LinearTransformer,BNA0085b,BNA0085b,DE_bus_el,0.3046,51,,,,,,,,,,,,
LinearTransformer,BNA0085b,GL_bus_oil,BNA0085b,,,,,,,,,,,,,,
LinearTransformer,BNA0141,BNA0141,DE_bus_el,0.3124,88,,,,,,,,,,,,
LinearTransformer,BNA0141,GL_bus_oil,BNA0141,,,,,,,,,,,,,,
LinearTransformer,BNA0161,BNA0161,DE_bus_el,0.3098,63.5,,,,,,,,,,,,
LinearTransformer,BNA0161,GL_bus_oil,BNA0161,,,,,,,,,,,,,,
LinearTransformer,BNA0162,BNA0162,DE_bus_el,0.3098,63.5,,,,,,,,,,,,
LinearTransformer,BNA0162,GL_bus_oil,BNA0162,,,,,,,,,,,,,,
LinearTransformer,BNA0163,BNA0163,DE_bus_el,0.3098,63.5,,,,,,,,,,,,
LinearTransformer,BNA0163,GL_bus_oil,BNA0163,,,,,,,,,,,,,,
LinearTransformer,BNA0164,BNA0164,DE_bus_el,0.3098,63.5,,,,,,,,,,,,
LinearTransformer,BNA0164,GL_bus_oil,BNA0164,,,,,,,,,,,,,,
LinearTransformer,BNA0222,BNA0222,DE_bus_el,0.3202,86.2,,,,,,,,,,,,
LinearTransformer,BNA0222,GL_bus_oil,BNA0222,,,,,,,,,,,,,,
LinearTransformer,BNA0269,BNA0269,DE_bus_el,0.3564,30,,,,,,,,,,,,
LinearTransformer,BNA0269,GL_bus_oil,BNA0269,,,,,,,,,,,,,,
LinearTransformer,BNA0318,BNA0318,DE_bus_el,0.3971,24.8,,,,,,,,,,,,
LinearTransformer,BNA0318,GL_bus_oil,BNA0318,,,,,,,,,,,,,,
LinearTransformer,BNA0369,BNA0369,DE_bus_el,0.3795,17,,,,,,,,,,,,
LinearTransformer,BNA0369,GL_bus_oil,BNA0369,,,,,,,,,,,,,,
LinearTransformer,BNA0373,BNA0373,DE_bus_el,0.3644,120,,,,,,,,,,,,
LinearTransformer,BNA0373,GL_bus_oil,BNA0373,,,,,,,,,,,,,,
LinearTransformer,BNA0378,BNA0378,DE_bus_el,0.3553,386,,,,,,,,,,,,
LinearTransformer,BNA0378,GL_bus_oil,BNA0378,,,,,,,,,,,,,,
LinearTransformer,BNA0379,BNA0379,DE_bus_el,0.3564,386,,,,,,,,,,,,
LinearTransformer,BNA0379,GL_bus_oil,BNA0379,,,,,,,,,,,,,,
LinearTransformer,BNA0427,BNA0427,DE_bus_el,0.3332,23.2,,,,,,,,,,,,
LinearTransformer,BNA0427,GL_bus_oil,BNA0427,,,,,,,,,,,,,,
LinearTransformer,BNA0428,BNA0428,DE_bus_el,0.3332,23.2,,,,,,,,,,,,
LinearTransformer,BNA0428,GL_bus_oil,BNA0428,,,,,,,,,,,,,,
LinearTransformer,BNA0429,BNA0429,DE_bus_el,0.3332,23.2,,,,,,,,,,,,
LinearTransformer,BNA0429,GL_bus_oil,BNA0429,,,,,,,,,,,,,,
LinearTransformer,BNA0430,BNA0430,DE_bus_el,0.3332,23.2,,,,,,,,,,,,
LinearTransformer,BNA0430,GL_bus_oil,BNA0430,,,,,,,,,,,,,,
LinearTransformer,BNA0516,BNA0516,DE_bus_el,0.3795,45,,,,,,,,,,,,
LinearTransformer,BNA0516,GL_bus_oil,BNA0516,,,,,,,,,,,,,,
LinearTransformer,BNA0517,BNA0517,DE_bus_el,0.3795,25,,,,,,,,,,,,
LinearTransformer,BNA0517,GL_bus_oil,BNA0517,,,,,,,,,,,,,,
LinearTransformer,BNA0547,BNA0547,DE_bus_el,0.35,80,,,,,,,,,,,,
LinearTransformer,BNA0547,GL_bus_oil,BNA0547,,,,,,,,,,,,,,
LinearTransformer,BNA0596,BNA0596,DE_bus_el,0.35,92.5,,,,,,,,,,,,
LinearTransformer,BNA0596,GL_bus_oil,BNA0596,,,,,,,,,,,,,,
LinearTransformer,BNA0647,BNA0647,DE_bus_el,0.3046,77.4,,,,,,,,,,,,
LinearTransformer,BNA0647,GL_bus_oil,BNA0647,,,,,,,,,,,,,,
LinearTransformer,BNA0648,BNA0648,DE_bus_el,0.35,85,,,,,,,,,,,,
LinearTransformer,BNA0648,GL_bus_oil,BNA0648,,,,,,,,,,,,,,
LinearTransformer,BNA0649,BNA0649,DE_bus_el,0.35,262,,,,,,,,,,,,
LinearTransformer,BNA0649,GL_bus_oil,BNA0649,,,,,,,,,,,,,,
LinearTransformer,BNA0759,BNA0759,DE_bus_el,0.3542,88,,,,,,,,,,,,
LinearTransformer,BNA0759,GL_bus_oil,BNA0759,,,,,,,,,,,,,,
LinearTransformer,BNA0766,BNA0766,DE_bus_el,0.3553,87,,,,,,,,,,,,
LinearTransformer,BNA0766,GL_bus_oil,BNA0766,,,,,,,,,,,,,,
LinearTransformer,BNA0894a,BNA0894a,DE_bus_el,0.3542,28,,,,,,,,,,,,
LinearTransformer,BNA0894a,GL_bus_oil,BNA0894a,,,,,,,,,,,,,,
LinearTransformer,BNA0894b,BNA0894b,DE_bus_el,0.3784,34.5,,,,,,,,,,,,
LinearTransformer,BNA0894b,GL_bus_oil,BNA0894b,,,,,,,,,,,,,,
LinearTransformer,BNA0894c,BNA0894c,DE_bus_el,0.3828,106,,,,,,,,,,,,
LinearTransformer,BNA0894c,GL_bus_oil,BNA0894c,,,,,,,,,,,,,,
LinearTransformer,BNA0894d,BNA0894d,DE_bus_el,0.3828,106,,,,,,,,,,,,
LinearTransformer,BNA0894d,GL_bus_oil,BNA0894d,,,,,,,,,,,,,,
LinearTransformer,BNA0894e,BNA0894e,DE_bus_el,0.3971,59,,,,,,,,,,,,
LinearTransformer,BNA0894e,GL_bus_oil,BNA0894e,,,,,,,,,,,,,,
LinearTransformer,BNA0937,BNA0937,DE_bus_el,0.3124,23.3,,,,,,,,,,,,
LinearTransformer,BNA0937,GL_bus_oil,BNA0937,,,,,,,,,,,,,,
LinearTransformer,BNA0938,BNA0938,DE_bus_el,0.3124,23.3,,,,,,,,,,,,
LinearTransformer,BNA0938,GL_bus_oil,BNA0938,,,,,,,,,,,,,,
LinearTransformer,BNA0939b,BNA0939b,DE_bus_el,0.3124,23.3,,,,,,,,,,,,
LinearTransformer,BNA0939b,GL_bus_oil,BNA0939b,,,,,,,,,,,,,,
LinearTransformer,BNA1004,BNA1004,DE_bus_el,0.3306,136,,,,,,,,,,,,
LinearTransformer,BNA1004,GL_bus_oil,BNA1004,,,,,,,,,,,,,,
LinearTransformer,BNA1007a,BNA1007a,DE_bus_el,0.3488,24,,,,,,,,,,,,
LinearTransformer,BNA1007a,GL_bus_oil,BNA1007a,,,,,,,,,,,,,,
LinearTransformer,BNA1007b,BNA1007b,DE_bus_el,0.3608,10.5,,,,,,,,,,,,
LinearTransformer,BNA1007b,GL_bus_oil,BNA1007b,,,,,,,,,,,,,,
LinearTransformer,BNA1015,BNA1015,DE_bus_el,0.3072,50.5,,,,,,,,,,,,
LinearTransformer,BNA1015,GL_bus_oil,BNA1015,,,,,,,,,,,,,,
LinearTransformer,BNA1016,BNA1016,DE_bus_el,0.3072,50.5,,,,,,,,,,,,
LinearTransformer,BNA1016,GL_bus_oil,BNA1016,,,,,,,,,,,,,,
LinearTransformer,BNA1036,BNA1036,DE_bus_el,0.3575,206,,,,,,,,,,,,
LinearTransformer,BNA1036,GL_bus_oil,BNA1036,,,,,,,,,,,,,,
LinearTransformer,BNA1060,BNA1060,DE_bus_el,0.3098,56,,,,,,,,,,,,
LinearTransformer,BNA1060,GL_bus_oil,BNA1060,,,,,,,,,,,,,,
LinearTransformer,BNA1083,BNA1083,DE_bus_el,0.35,60,,,,,,,,,,,,
LinearTransformer,BNA1083,GL_bus_oil,BNA1083,,,,,,,,,,,,,,
LinearTransformer,BNA1092,BNA1092,DE_bus_el,0.3176,46,,,,,,,,,,,,
LinearTransformer,BNA1092,GL_bus_oil,BNA1092,,,,,,,,,,,,,,
LinearTransformer,BNA1166,BNA1166,DE_bus_el,0.3817,4.8,,,,,,,,,,,,
LinearTransformer,BNA1166,GL_bus_oil,BNA1166,,,,,,,,,,,,,,
LinearTransformer,BNA1212,BNA1212,DE_bus_el,0.3718,11.4,,,,,,,,,,,,
LinearTransformer,BNA1212,GL_bus_oil,BNA1212,,,,,,,,,,,,,,
LinearTransformer,BNA1227,BNA1227,DE_bus_el,0.3663,11.4,,,,,,,,,,,,
LinearTransformer,BNA1227,GL_bus_oil,BNA1227,,,,,,,,,,,,,,
LinearTransformer,BNA1280,BNA1280,DE_bus_el,0.35,66.3,,,,,,,,,,,,
LinearTransformer,BNA1280,GL_bus_oil,BNA1280,,,,,,,,,,,,,,
LinearTransformer,BNA1293d,BNA1293d,DE_bus_el,0.3795,0.8,,,,,,,,,,,,
