class,Sink,Source,Source,LinearTransformer,LinearTransformer
label,demand1,solar1,wind1,chp1,chp1
source,bus_el1,solar1,wind1,chp1,chp1
target,demand1,bus_el1,bus_el1,bus_el1,bus_th1
attribute,actual_value,actual_value,actual_value,max,max
,0.7160200098,0,0.2629455279,0.97,0.99
,0.6380551489,0,0.2784129119,0.97,0.99
,0.5908369937,0,0.2644826592,0.97,0.99
,0.5367862372,0,0.2146219618,0.97,0.99
,0.4816983895,0,0.2086655779,0.97,0.99
,0.4367984383,0,0.2029013354,0.97,0.99
,0.4336261591,0,0.1620712845,0.97,0.99
,0.4420449,0,0.1600537996,0.97,0.99
,0.4692532943,0,0.1540974157,0.97,0.99
,0.5340409956,0,0.1484292439,0.97,0.99
,0.6837481698,0,0.1308483044,0.97,0.99
,0.8133235725,0.0027423268,0.1325775771,0.97,0.99
,0.8377867252,0.0375487818,0.1380536075,0.97,0.99
,0.8180819912,0.1183419471,0.1103852435,0.97,0.99
,0.8117374329,0.1930176142,0.0879046979,0.97,0.99
,0.8002074183,0.2441725556,0.0850225766,0.97,0.99
,0.7822108346,0.2507119502,0.0870400615,0.97,0.99
,0.774341142,0.2446999262,0.0826208089,0.97,0.99
,0.7703757931,0.2126357979,0.072053031,0.97,0.99
,0.7931307955,0.1594768484,0.0586031319,0.97,0.99
,0.8078940947,0.1084273811,0.045729657,0.97,0.99
,0.8466325037,0.0495728299,0.030934768,0.97,0.99
,0.899829185,0.0070667651,0.0284369296,0.97,0.99
,0.918374817,0,0.0464982227,0.97,0.99
,0.8369936554,0,0.0569699299,0.97,0.99
,0.7524402147,0,0.0635988087,0.97,0.99
,0.7026598341,0,0.0621577481,0.97,0.99
,0.6011469009,0,0.0673455663,0.97,0.99
,0.5479502196,0,0.0735901624,0.97,0.99
,0.5028062469,0,0.0972235565,0.97,0.99
,0.4746217667,0,0.1320972236,0.97,0.99
,0.4630307467,0,0.1518877894,0.97,0.99
,0.4664470473,0,0.1705255068,0.97,0.99
,0.5187896535,0,0.2429628206,0.97,0.99
,0.6363469985,0,0.347487751,0.97,0.99
,0.7309053197,0.0012656893,0.459698338,0.97,0.99
,0.7504270376,0.0142390043,0.5648957633,0.97,0.99
,0.7449975598,0.0400801603,0.6063983092,0.97,0.99
,0.759272816,0.0607530851,0.6279181478,0.97,0.99
,0.7665934602,0.0757304082,0.64857335,0.97,0.99
,0.7434724256,0.0913405759,0.6500144106,0.97,0.99
,0.6914958516,0.1244594452,0.6410798348,0.97,0.99
,0.6705710102,0.1343740112,0.6310884811,0.97,0.99
,0.6500732064,0.1277291425,0.6106254203,0.97,0.99
,0.6368960469,0.0968252294,0.6262849457,0.97,0.99
,0.6548316252,0.0438772281,0.6697089058,0.97,0.99
,0.6835041484,0.0047463348,0.7253338457,0.97,0.99
,0.6895436798,0,0.7299452397,0.97,0.99
,0.6379331381,0,0.6963204919,0.97,0.99
,0.5860175695,0,0.6496301278,0.97,0.99
,0.5685090288,0,0.5877605918,0.97,0.99
,0.5219009273,0,0.5224325103,0.97,0.99
,0.4777330405,0,0.452108752,0.97,0.99
,0.446193265,0,0.4012873475,0.97,0.99
,0.4219131284,0,0.3573830339,0.97,0.99
,0.421852123,0,0.3035834374,0.97,0.99
,0.424841386,0,0.2501681237,0.97,0.99
,0.4388116154,0,0.218176578,0.97,0.99
,0.4687652513,0,0.1788836584,0.97,0.99
,0.5244021474,0.0015821116,0.1875300221,0.97,0.99
,0.5641776476,0.0247864149,0.1926217696,0.97,0.99
,0.5707662274,0.0851176036,0.2152944567,0.97,0.99
,0.5726573939,0.1492458601,0.2063598809,0.97,0.99
,0.574670571,0.2053580846,0.1828225574,0.97,0.99
,0.5529526598,0.2355236789,0.1864732443,0.97,0.99
,0.5401415325,0.1944942517,0.1920453454,0.97,0.99
,0.512079063,0.1656998207,0.2125084062,0.97,0.99
,0.5046974134,0.1350068558,0.2641944471,0.97,0.99
,0.5077476818,0.0858559224,0.2982034778,0.97,0.99
,0.5527086384,0.0402911085,0.3180901143,0.97,0.99
,0.6162152269,0.0035861196,0.3072341243,0.97,0.99
,0.6401903367,0,0.3031991546,0.97,0.99
,0.5784529039,0,0.2581419925,0.97,0.99
,0.5235480722,0,0.2372946489,0.97,0.99
,0.5140922401,0,0.2140455375,0.97,0.99
,0.4651049292,0,0.178019022,0.97,0.99
,0.4053196681,0,0.1532327793,0.97,0.99
,0.3744509517,0,0.1402632337,0.97,0.99
,0.3546852123,0,0.1384378903,0.97,0.99
,0.3427281601,0,0.1402632337,0.97,0.99
,0.3399219131,0,0.1400710923,0.97,0.99
,0.3457784285,0,0.1273897589,0.97,0.99
,0.3485236701,0,0.1544816985,0.97,0.99
,0.3837847731,0.0016875857,0.1685080219,0.97,0.99
,0.4089799902,0.0390254193,0.1906042848,0.97,0.99
,0.3918374817,0.1834194705,0.181957921,0.97,0.99
,0.3560273304,0.3809724713,0.1677394562,0.97,0.99
,0.3491337238,0.4950954541,0.1644730522,0.97,0.99
,0.3301610542,0.5495200928,0.1560188299,0.97,0.99
,0.3099072718,0.5564813838,0.1568834662,0.97,0.99
,0.2994143485,0.5285307457,0.15332885,0.97,0.99
,0.3101512933,0.4409872376,0.1506388702,0.97,0.99
,0.3487066862,0.2940618078,0.1594773753,0.97,0.99
,0.4680331869,0.1198185845,0.1562109713,0.97,0.99
,0.568204002,0.0105474106,0.1634162744,0.97,0.99
,0.5918740849,0,0.1962724565,0.97,0.99
,0.5345290386,0,0.2121241234,0.97,0.99
,0.5019521718,0,0.1955038909,0.97,0.99
,0.5091508053,0,0.1893553655,0.97,0.99
,0.4519277696,0,0.1879143049,0.97,0.99
,0.4145314788,0,0.2018445576,0.97,0.99
,0.3871400683,0,0.2067441637,0.97,0.99
,0.3792093704,0,0.1996349313,0.97,0.99
,0.3866520254,0,0.1920453454,0.97,0.99
,0.4175207418,0,0.1874339514,0.97,0.99
,0.490727184,0,0.1761936785,0.97,0.99
,0.6343338214,0,0.174080123,0.97,0.99
,0.7521961933,0.0016875857,0.1630319915,0.97,0.99
,0.7681795998,0.0494673558,0.1663944663,0.97,0.99
,0.7201073694,0.1712899483,0.145451052,0.97,0.99
,0.702476818,0.3036599515,0.1147084254,0.97,0.99
,0.668374817,0.4294905601,0.090498607,0.97,0.99
,0.6288433382,0.4790633899,0.0847343645,0.97,0.99
,0.6217057101,0.4583904651,0.0900182534,0.97,0.99
,0.6020009761,0.4261153887,0.1073109809,0.97,0.99
,0.6118228404,0.3515451957,0.1193198194,0.97,0.99
,0.6526964373,0.2349963084,0.1179748295,0.97,0.99
,0.7490239141,0.0820588546,0.1195119608,0.97,0.99
,0.8153367496,0.0052737053,0.1552502642,0.97,0.99
,0.8266227428,0,0.1876260928,0.97,0.99
,0.7380429478,0,0.208281295,0.97,0.99
,0.6550756467,0,0.215198386,0.97,0.99
,0.6027330405,0,0.2322029013,0.97,0.99
,0.5261102977,0,0.2096262849,0.97,0.99
,0.4709614446,0,0.2106830627,0.97,0.99
,0.4427769644,0,0.2102987799,0.97,0.99
,0.4211200586,0,0.2270150831,0.97,0.99
,0.4203879941,0,0.2213469113,0.97,0.99
,0.4349072718,0,0.2229801134,0.97,0.99
,0.5017081503,0,0.2101066385,0.97,0.99
,0.6464738897,0,0.1983860121,0.97,0.99
,0.7873352855,0.0011602152,0.1643769815,0.97,0.99
,0.818875061,0.0241535703,0.1413200115,0.97,0.99
,0.7849560761,0.1010441937,0.1089441829,0.97,0.99
,0.7666544656,0.1936504588,0.0867518494,0.97,0.99
,0.7861151781,0.238582428,0.0707080411,0.97,0.99
,0.754636408,0.2838308195,0.0600441925,0.97,0.99
,0.7443875061,0.3046092184,0.0462100106,0.97,0.99
,0.741886286,0.2727560384,0.0458257277,0.97,0.99
,0.7645192777,0.1883767535,0.0507253338,0.97,0.99
,0.7844680332,0.1051576838,0.0421750408,0.97,0.99
,0.8349194729,0.033751714,0.0407339802,0.97,0.99
,0.8898853099,0.0024259044,0.0382361418,0.97,0.99
,0.9045265983,0,0.0500528389,0.97,0.99
,0.8313201562,0,0.0671534249,0.97,0.99
,0.7582967301,0,0.0741665866,0.97,0.99
,0.7044289898,0,0.0828129503,0.97,0.99
,0.6143240605,0,0.0946296474,0.97,0.99
,0.5441068814,0,0.1107695264,0.97,0.99
,0.5033552953,0,0.1126909405,0.97,0.99
,0.4741337238,0,0.1266211932,0.97,0.99
,0.4681551977,0,0.1292151023,0.97,0.99
,0.480295266,0,0.1466999712,0.97,0.99
,0.544045876,0,0.133922567,0.97,0.99
,0.6867984383,0,0.1109616678,0.97,0.99
,0.8180819912,0.0006328446,0.0982803343,0.97,0.99
,0.8613958028,0.0185634427,0.0846382938,0.97,0.99
,0.8634699854,0.0620187744,0.0622538188,0.97,0.99
,0.8757930698,0.1064233731,0.037851859,0.97,0.99
,0.8833577355,0.1440776289,0.0232491113,0.97,0.99
,0.8555392875,0.1742432233,0.0148909597,0.97,0.99
,0.8301610542,0.1894314946,0.008550293,0.97,0.99
,0.8125305027,0.1720282671,0.0065328081,0.97,0.99
,0.8280868716,0.1200295327,0.0106638486,0.97,0.99
,0.8324182528,0.0721442886,0.017773081,0.97,0.99
,0.8616398243,0.0255247337,0.0253626669,0.97,0.99
,0.9111761835,0.0016875857,0.0296858488,0.97,0.99
,0.9048316252,0,0.05427995,0.97,0.99
,0.8133235725,0,0.0758958594,0.97,0.99
,0.7260248902,0,0.0913632433,0.97,0.99
,0.6816739873,0,0.1041406475,0.97,0.99
,0.5843704246,0,0.129311173,0.97,0.99
,0.4951195705,0,0.1616870016,0.97,0.99
,0.4527818448,0,0.1869535978,0.97,0.99
,0.4159346022,0,0.2292247094,0.97,0.99
,0.4103831137,0,0.2600634067,0.97,0.99
,0.4222791606,0,0.2666922855,0.97,0.99
,0.4662030259,0,0.3069459122,0.97,0.99
,0.5853465105,0,0.3282736094,0.97,0.99
,0.6803928746,0.0004218964,0.4060908829,0.97,0.99
,0.6843582235,0.0195127096,0.4684407724,0.97,0.99
,0.6401293314,0.0957704883,0.5727735613,0.97,0.99
,0.5877257199,0.2071511444,0.7026611586,0.97,0.99
,0.5593582235,0.2797173294,0.7672206744,0.97,0.99
,0.519033675,0.3202193861,0.8408108368,0.97,0.99
,0.5012201074,0.3207467567,0.8805841099,0.97,0.99
,0.4982308443,0.2957493935,0.8873090595,0.97,0.99
,0.4981698389,0.2459656154,0.9030646556,0.97,0.99
,0.5179355783,0.1509334458,0.9079642617,0.97,0.99
,0.5738164959,0.0488345111,0.8771255644,0.97,0.99
,0.6293313812,0.002953275,0.8548371601,0.97,0.99
,0.6361029771,0,0.8164088769,0.97,0.99
,0.586749634,0,0.8037275435,0.97,0.99
,0.5355051245,0,0.7419540782,0.97,0.99
,0.5117740361,0,0.661735037,0.97,0.99
,0.4493655442,0,0.5946776828,0.97,0.99
,0.4139824305,0,0.5026419445,0.97,0.99
,0.3983040508,0,0.4702661159,0.97,0.99
,0.3804904832,0,0.4353924488,0.97,0.99
,0.3944607125,0,0.3979248727,0.97,0.99
,0.4264275256,0,0.3627629936,0.97,0.99
,0.4848706686,0,0.3276971851,0.97,0.99
,0.6217057101,0,0.2794696897,0.97,0.99
,0.7501220107,0.0006328446,0.1954078202,0.97,0.99
,0.7800756467,0.0349119291,0.1512152945,0.97,0.99
,0.7508540752,0.1510389199,0.1131712941,0.97,0.99
,0.7092484139,0.3016559435,0.0837736574,0.97,0.99
,0.6628233285,0.4210526316,0.0714766068,0.97,0.99
,0.6291483651,0.4756882185,0.0568738592,0.97,0.99
,0.6138360176,0.4567028794,0.0363147276,0.97,0.99
,0.60761347,0.4255880181,0.0234412528,0.97,0.99
,0.6101756955,0.3571353233,0.0146027476,0.97,0.99
,0.6732552465,0.2260310094,0.0061485253,0.97,0.99
,0.7805026842,0.0738318743,0.0048996061,0.97,0.99
,0.8707296242,0.0034806455,0.0152752426,0.97,0.99
,0.8725597853,0,0.0359304448,0.97,0.99
,0.7658613958,0,0.0788740513,0.97,0.99
,0.6691678868,0,0.1194158901,0.97,0.99
,0.5999267936,0,0.1607262946,0.97,0.99
,0.5087847731,0,0.199731002,0.97,0.99
,0.4352122987,0,0.2274954366,0.97,0.99
,0.3989751098,0,0.231338265,0.97,0.99
,0.3760980966,0,0.2338361034,0.97,0.99
,0.3646900927,0,0.2377750024,0.97,0.99
,0.364568082,0,0.2372946489,0.97,0.99
,0.3676183504,0,0.2412335479,0.97,0.99
,0.3893362616,0,0.2534345278,0.97,0.99
,0.434114202,0.0005273705,0.2797579018,0.97,0.99
,0.4457052221,0.0506275709,0.3191468921,0.97,0.99
,0.3919594924,0.2267693281,0.3031030839,0.97,0.99
,0.3487676916,0.4215800021,0.272456528,0.97,0.99
,0.3152757443,0.5697711212,0.2296089922,0.97,0.99
,0.2896534895,0.6506697606,0.2217311942,0.97,0.99
,0.2851390922,0.6428646767,0.2076088001,0.97,0.99
,0.3000854075,0.5561649615,0.1744644058,0.97,0.99
,0.3470595412,0.4320219386,0.1396868095,0.97,0.99
,0.4093460224,0.2661111697,0.1229705063,0.97,0.99
,0.5134821864,0.0869106634,0.1249879912,0.97,0.99
,0.6012079063,0.0032696973,0.152368143,0.97,0.99
,0.6008418741,0,0.1834950524,0.97,0.99
,0.5222059541,0,0.2021327697,0.97,0.99
,0.4627867252,0,0.2343164569,0.97,0.99
,0.4425329429,0,0.2391199923,0.97,0.99
,0.3892142509,0,0.315880488,0.97,0.99
,0.337908736,0,0.3513305793,0.97,0.99
,0.3006344558,0,0.3367278317,0.97,0.99
,0.2772083943,0,0.3037755788,0.97,0.99
,0.275988287,0,0.2980113363,0.97,0.99
,0.2899585163,0,0.256989144,0.97,0.99
,0.3028306491,0,0.215198386,0.97,0.99
,0.3233284529,0,0.207320588,0.97,0.99
,0.3683504148,0.0005273705,0.2053991738,0.97,0.99
,0.4131283553,0.0275287417,0.1845518301,0.97,0.99
,0.4169106881,0.1090602257,0.171774426,0.97,0.99
,0.4263055149,0.2088387301,0.1504467288,0.97,0.99
,0.4262445095,0.2891045248,0.1517917187,0.97,0.99
,0.385431918,0.3514397215,0.16552983,0.97,0.99
,0.3803074671,0.3414196815,0.1502545874,0.97,0.99
,0.3980600293,0.2798228035,0.1375732539,0.97,0.99
,0.4156905808,0.1887986499,0.1271976174,0.97,0.99
,0.4586383602,0.1006222972,0.1162455567,0.97,0.99
,0.5406905808,0.0301655943,0.1180709002,0.97,0.99
,0.618045388,0.0014766375,0.1308483044,0.97,0.99
,0.6166422645,0,0.1668748199,0.97,0.99
,0.544045876,0,0.2063598809,0.97,0.99
,0.5024402147,0,0.2257661639,0.97,0.99
,0.4895070766,0,0.2087616486,0.97,0.99
,0.4237432894,0,0.2440195984,0.97,0.99
,0.3839677892,0,0.2922470939,0.97,0.99
,0.3480966325,0,0.3385531751,0.97,0.99
,0.3343094192,0,0.3934095494,0.97,0.99
,0.3443142997,0,0.4263618023,0.97,0.99
,0.3704856027,0,0.4201172063,0.97,0.99
,0.4446071254,0,0.4027284081,0.97,0.99
,0.5864446071,0,0.3812085695,0.97,0.99
,0.6982064422,0.0004218964,0.3683350946,0.97,0.99
,0.7083943387,0.035755722,0.3338457104,0.97,0.99
,0.6476329917,0.1518827128,0.3266404073,0.97,0.99
,0.6060883358,0.2852019829,0.3324046498,0.97,0.99
,0.5846754514,0.3920472524,0.3141512153,0.97,0.99
,0.54636408,0.4462609429,0.2870592756,0.97,0.99
,0.5444729136,0.4709418838,0.2590066289,0.97,0.99
,0.5675939483,0.4269591815,0.2188490729,0.97,0.99
,0.6167642753,0.3172661112,0.1752329715,0.97,0.99
,0.689238653,0.173926801,0.1409357287,0.97,0.99
,0.7625061005,0.046725029,0.133922567,0.97,0.99
,0.8543191801,0.0014766375,0.1397828802,0.97,0.99
,0.8419960957,0,0.1777308099,0.97,0.99
,0.73840898,0,0.2140455375,0.97,0.99
,0.6458028306,0,0.2525698914,0.97,0.99
,0.585102489,0,0.2801421846,0.97,0.99
,0.497681796,0,0.3093476799,0.97,0.99
,0.4428379697,0,0.3254875588,0.97,0.99
,0.419533919,0,0.3195311749,0.97,0.99
,0.4073938507,0,0.304063791,0.97,0.99
,0.4078208882,0,0.3026227303,0.97,0.99
,0.4264275256,0,0.3039677202,0.97,0.99
,0.4873718887,0,0.305696993,0.97,0.99
,0.6287213275,0,0.287923912,0.97,0.99
,0.7385309907,0.0003164223,0.2739936593,0.97,0.99
,0.7474987799,0.0290053792,0.2743779422,0.97,0.99
,0.690397755,0.134163063,0.2545873763,0.97,0.99
,0.6555636896,0.2906866364,0.2319146892,0.97,0.99
,0.6045021962,0.4442569349,0.2104909213,0.97,0.99
,0.5380063446,0.5501529375,0.2117398405,0.97,0.99
,0.4964006833,0.5938192174,0.2303775579,0.97,0.99
,0.4868228404,0.5440354393,0.239216063,0.97,0.99
,0.5386774036,0.389621348,0.2385435681,0.97,0.99
,0.6051732552,0.2220229934,0.2535305985,0.97,0.99
,0.670204978,0.0702457547,0.2897492555,0.97,0.99
,0.7330405076,0.0021094821,0.3648765491,0.97,0.99
,0.7377989263,0,0.4326063983,0.97,0.99
,0.6605051245,0,0.4383706408,0.97,0.99
,0.5919350903,0,0.4371217216,0.97,0.99
,0.5560029283,0,0.3891824383,0.97,0.99
,0.4798682284,0,0.3545009127,0.97,0.99
,0.4325890678,0,0.3381688923,0.97,0.99
,0.4171547096,0,0.3113651648,0.97,0.99
,0.4260614934,0,0.2910942454,0.97,0.99
,0.4162396291,0,0.2922470939,0.97,0.99
,0.4273426061,0,0.3136708618,0.97,0.99
,0.4914592484,0,0.34057066,0.97,0.99
,0.6139580283,0,0.3353828418,0.97,0.99
,0.7180941923,0.0007383187,0.3360553367,0.97,0.99
,0.7392020498,0.026790423,0.3175136901,0.97,0.99
,0.7310273304,0.0776289421,0.3250072053,0.97,0.99
,0.7151049292,0.1207678515,0.3941781151,0.97,0.99
,0.7051610542,0.160004219,0.4405802671,0.97,0.99
,0.6604441191,0.20472524,0.5058122778,0.97,0.99
,0.6348828697,0.2083113596,0.5826688443,0.97,0.99
,0.6277452416,0.1755089126,0.6188875012,0.97,0.99
,0.634760859,0.1383820272,0.5977519454,0.97,0.99
,0.6415324549,0.089442042,0.6034201172,0.97,0.99
,0.6547706198,0.027845164,0.5951580363,0.97,0.99
,0.7076622743,0.0010547411,0.577481026,0.97,0.99
,0.7127867252,0,0.5645114804,0.97,0.99
,0.64238653,0,0.5862234605,0.97,0.99
,0.5813811615,0,0.5684503795,0.97,0.99
,0.5474621767,0,0.5121529446,0.97,0.99
,0.4903611518,0,0.4478816409,0.97,0.99
,0.4480234261,0,0.3975405899,0.97,0.99
,0.4240483163,0,0.3477759631,0.97,0.99
,0.4161176184,0,0.3131905082,0.97,0.99
,0.4220351391,0,0.2958977808,0.97,0.99
,0.4416178624,0,0.2866749928,0.97,0.99
,0.5006710591,0,0.2971467,0.97,0.99
,0.6285993167,0,0.3099241041,0.97,0.99
,0.7489019034,0.0002109482,0.3092516092,0.97,0.99
,0.7560395315,0.024891889,0.2935920838,0.97,0.99
,0.6789287457,0.1712899483,0.2699586896,0.97,0.99
,0.598340654,0.3573462715,0.277067922,0.97,0.99
,0.5411176184,0.4912983862,0.3146315688,0.97,0.99
,0.5062225476,0.5689273283,0.3730425593,0.97,0.99
,0.5061005368,0.5729353444,0.3894706504,0.97,0.99
,0.5118350415,0.5195654467,0.3180901143,0.97,0.99
,0.5416056613,0.4221073726,0.2437313863,0.97,0.99
,0.6251830161,0.2548254404,0.1750408301,0.97,0.99
,0.7546974134,0.0741482966,0.1149005668,0.97,0.99
,0.8595046364,0.0016875857,0.0993371121,0.97,0.99
,0.8879941435,0,0.0926121626,0.97,0.99
,0.8183260127,0,0.0742626573,0.97,0.99
,0.7466447047,0,0.0591795562,0.97,0.99
,0.6998535871,0,0.0559131521,0.97,0.99
,0.6200585652,0,0.0586031319,0.97,0.99
,0.5408125915,0,0.0703237583,0.97,0.99
,0.4986578819,0,0.105965991,0.97,0.99
,0.4757808687,0,0.1466039005,0.97,0.99
,0.4608345534,0,0.1906042848,0.97,0.99
,0.4699853587,0,0.2232683255,0.97,0.99
,0.5172035139,0,0.2435392449,0.97,0.99
,0.6337237677,0,0.2630415986,0.97,0.99
,0.7287701318,0.0003164223,0.310308387,0.97,0.99
,0.7353587116,0.0217276659,0.3342299933,0.97,0.99
,0.6820400195,0.1096930704,0.3249111346,0.97,0.99
,0.6666056613,0.1919628731,0.3079066193,0.97,0.99
,0.6581259151,0.243539711,0.298779902,0.97,0.99
,0.642874573,0.2820377597,0.291862811,0.97,0.99
,0.6217057101,0.2822487079,0.2703429724,0.97,0.99
,0.6127379209,0.2406919101,0.2675569219,0.97,0.99
,0.6282332845,0.1804661955,0.255355942,0.97,0.99
,0.6502562225,0.1125408712,0.2566048612,0.97,0.99
,0.705954124,0.0305874908,0.2476702853,0.97,0.99
,0.7616520254,0.0005273705,0.2598712653,0.97,0.99
,0.7495119571,0,0.2719761745,0.97,0.99
,0.6696559297,0,0.2868671342,0.97,0.99
,0.609443631,0,0.2924392353,0.97,0.99
,0.580954124,0,0.2973388414,0.97,0.99
,0.5090287945,0,0.3301950235,0.97,0.99
,0.4375305027,0,0.2932078009,0.97,0.99
,0.4154465593,0,0.2888846191,0.97,0.99
,0.3995241581,0,0.3025266596,0.97,0.99
,0.3861639824,0,0.3254875588,0.97,0.99
,0.3862859932,0,0.3375924681,0.97,0.99
,0.3954367984,0,0.3312518013,0.97,0.99
,0.4215470961,0,0.3286578922,0.97,0.99
,0.4784040996,0.0001054741,0.3426842156,0.97,0.99
,0.5098828697,0.0224659846,0.3316360842,0.97,0.99
,0.5094558321,0.1250922898,0.3369199731,0.97,0.99
,0.4441190825,0.2715958232,0.3516187914,0.97,0.99
,0.4189238653,0.3929965194,0.3552694783,0.97,0.99
,0.3651781357,0.4842316211,0.3990777212,0.97,0.99
,0.3291849683,0.5139753191,0.4125276203,0.97,0.99
,0.3266837482,0.4425693492,0.4501873379,0.97,0.99
,0.3640190337,0.3168442147,0.4174272264,0.97,0.99
,0.4397266959,0.1648560278,0.349120953,0.97,0.99
,0.5318448023,0.0431389094,0.3215486598,0.97,0.99
,0.602977062,0.0008437928,0.3466231146,0.97,0.99
,0.5943142997,0,0.3612258622,0.97,0.99
,0.5173255246,0,0.4112787011,0.97,0.99
,0.4640068326,0,0.400134499,0.97,0.99
,0.4489385066,0,0.3957152464,0.97,0.99
,0.3918984871,0,0.3866845999,0.97,0.99
,0.3551732552,0,0.3500816601,0.97,0.99
,0.3227183992,0,0.3541166298,0.97,0.99
,0.3078940947,0,0.3546930541,0.97,0.99
,0.2822108346,0,0.3545009127,0.97,0.99
,0.2770863836,0,0.3852435392,0.97,0.99
,0.2731210347,0,0.4246325295,0.97,0.99
,0.280136652,0,0.4695936209,0.97,0.99
,0.2947779405,0,0.5061965607,0.97,0.99
,0.315397755,0.0103364624,0.5439523489,0.97,0.99
,0.3247925817,0.0831135956,0.632433471,0.97,0.99
,0.3102733041,0.1976584748,0.7800941493,0.97,0.99
,0.3074670571,0.2701191857,0.8834662311,0.97,0.99
,0.3096632504,0.2735998312,0.9140167163,0.97,0.99
,0.2830649097,0.3169496889,0.923335575,0.97,0.99
,0.2830039043,0.2722286679,0.9366894034,0.97,0.99
,0.309602245,0.1842632634,0.951292151,0.97,0.99
,0.3371766715,0.1029427276,0.9139206456,0.97,0.99
,0.3806124939,0.0383925746,0.8327408973,0.97,0.99
,0.4603465105,0.002004008,0.7897972908,0.97,0.99
,0.4846876525,0,0.8147756749,0.97,0.99
,0.4556490971,0,0.8037275435,0.97,0.99
,0.4181307955,0,0.8141031799,0.97,0.99
,0.3932406052,0,0.8543568066,0.97,0.99
,0.3916544656,0,0.8728984533,0.97,0.99
,0.3554782821,0,0.8642520895,0.97,0.99
,0.3175939483,0,0.797963301,0.97,0.99
,0.3075280625,0,0.7950811797,0.97,0.99
,0.3003904344,0,0.7490633106,0.97,0.99
,0.3024646169,0,0.6798924008,0.97,0.99
,0.3160078087,0,0.6298395619,0.97,0.99
,0.378965349,0,0.6231146124,0.97,0.99
,0.4985358712,0,0.6642328754,0.97,0.99
,0.5697901415,0.0122349963,0.7708713613,0.97,0.99
,0.5513055149,0.0791055796,0.865404938,0.97,0.99
,0.5314787701,0.1490349119,0.9238159285,0.97,0.99
,0.5093948267,0.2354182048,0.9643577673,0.97,0.99
,0.5176305515,0.291214007,0.9474493227,0.97,0.99
,0.5099438751,0.3387828288,0.8679988472,0.97,0.99
,0.489568082,0.380761523,0.7032375829,0.97,0.99
,0.5117130307,0.3460605421,0.6185032184,0.97,0.99
,0.5610053685,0.207783989,0.6851762897,0.97,0.99
,0.60761347,0.0537917941,0.8108367759,0.97,0.99
,0.6681307955,0.0023204303,0.8523393217,0.97,0.99
,0.6756344558,0,0.8394658469,0.97,0.99
,0.6439726696,0,0.8346623115,0.97,0.99
,0.5948023426,0,0.8301469882,0.97,0.99
,0.5366032211,0,0.8287059276,0.97,0.99
,0.5053074671,0,0.7817273513,0.97,0.99
,0.4413128355,0,0.7718320684,0.97,0.99
,0.3972669595,0,0.7535786339,0.97,0.99
,0.3737188873,0,0.7061197041,0.97,0.99
,0.3659712055,0,0.6591411279,0.97,0.99
,0.3753050268,0,0.6441540974,0.97,0.99
,0.3942166911,0,0.6269574407,0.97,0.99
,0.4511957052,0,0.645595158,0.97,0.99
,0.5607003416,0,0.6808531079,0.97,0.99
,0.6403733529,0.0033751714,0.7070804112,0.97,0.99
,0.6393362616,0.0436662799,0.7111153809,0.97,0.99
,0.6033430942,0.1142284569,0.7433951388,0.97,0.99
,0.602489019,0.1803607214,0.7733691997,0.97,0.99
,0.5919960957,0.234574412,0.7691420886,0.97,0.99
,0.5542947779,0.2649509545,0.7783648765,0.97,0.99
,0.5495363592,0.2726505643,0.7487750985,0.97,0.99
,0.5611883846,0.2223394157,0.7133250072,0.97,0.99
,0.5948023426,0.1485075414,0.6155250264,0.97,0.99
,0.6465348951,0.0449319692,0.5205110962,0.97,0.99
,0.7383479746,0.0028478009,0.4462484389,0.97,0.99
,0.7422523182,0,0.433374964,0.97,0.99
,0.7211444607,0,0.4448073782,0.97,0.99
,0.6597120547,0,0.444230954,0.97,0.99
,0.5924841386,0,0.4253050245,0.97,0.99
,0.5514275256,0,0.3926409838,0.97,0.99
,0.4843826257,0,0.4005187818,0.97,0.99
,0.4323450464,0,0.4311653377,0.97,0.99
,0.4051976574,0,0.4328946104,0.97,0.99
,0.3958028306,0,0.4236718225,0.97,0.99
,0.4014153245,0,0.4413488327,0.97,0.99
,0.4300878477,0,0.4495148429,0.97,0.99
,0.4732796486,0,0.4457680853,0.97,0.99
,0.5826012689,0,0.4404841964,0.97,0.99
,0.6769765739,0.0056956017,0.421846479,0.97,0.99
,0.6688018546,0.0703512288,0.4111826304,0.97,0.99
,0.6111517814,0.1994515346,0.4131040446,0.97,0.99
,0.5698511469,0.334985761,0.4487462773,0.97,0.99
,0.5351390922,0.4352916359,0.5138822173,0.97,0.99
,0.5103099073,0.4623984812,0.5229128639,0.97,0.99
,0.5079306979,0.4282248708,0.5007205303,0.97,0.99
,0.5447779405,0.3471152832,0.4233836103,0.97,0.99
,0.6176793558,0.2121084274,0.3308675185,0.97,0.99
,0.7104075159,0.0599092923,0.2481506389,0.97,0.99
,0.8212542704,0.002953275,0.2296089922,0.97,0.99
,0.8257686676,0,0.2406571236,0.97,0.99
,0.7905075647,0,0.2548755884,0.97,0.99
,0.7205954124,0,0.2498799116,0.97,0.99
,0.6525134212,0,0.2564127198,0.97,0.99
,0.6067593948,0,0.272456528,0.97,0.99
,0.5391044412,0,0.3034873667,0.97,0.99
,0.4867008297,0,0.315880488,0.97,0.99
