id,period,weekday,daytime,h0,g0,g1,g2,g3,g4,g5,g6,l0,l1,l2
1865,winter,6,10:00:00,0.146040,0.199760,0.056520,0.144680,0.142920,0.220800,0.147040,0.112000,0.195880,0.195880,0.202680
1866,winter,6,10:15:00,0.147200,0.202680,0.057840,0.156720,0.144560,0.221960,0.141520,0.131000,0.185000,0.185000,0.197440
1867,winter,6,10:30:00,0.148440,0.205400,0.058640,0.166920,0.146320,0.222360,0.135560,0.150000,0.175360,0.175360,0.191600
1868,winter,6,10:45:00,0.149800,0.207440,0.058640,0.174120,0.147560,0.222240,0.129960,0.166000,0.169520,0.169520,0.187960
1869,winter,6,11:00:00,0.151480,0.208400,0.057760,0.177440,0.147880,0.221880,0.125560,0.178000,0.168920,0.168920,0.188400
1870,winter,6,11:15:00,0.153520,0.208360,0.056280,0.177680,0.147480,0.221400,0.122640,0.185000,0.171320,0.171320,0.190960
1871,winter,6,11:30:00,0.156000,0.207360,0.054560,0.176160,0.146840,0.220880,0.121360,0.188000,0.173480,0.173480,0.192640
1872,winter,6,11:45:00,0.158960,0.205560,0.052960,0.174120,0.146360,0.220480,0.121920,0.188000,0.172280,0.172280,0.190440
1873,winter,6,12:00:00,0.162400,0.203040,0.051720,0.172600,0.146360,0.220160,0.124120,0.187000,0.165440,0.165440,0.182320
1874,winter,6,12:15:00,0.165760,0.199720,0.050560,0.171960,0.146480,0.219400,0.126440,0.184000,0.154480,0.154480,0.170040
1875,winter,6,12:30:00,0.168440,0.195600,0.049200,0.172400,0.146240,0.217640,0.127000,0.181000,0.142040,0.142040,0.156200
1876,winter,6,12:45:00,0.169800,0.190600,0.047280,0.174120,0.145160,0.214160,0.123920,0.179000,0.130600,0.130600,0.143440
1877,winter,6,13:00:00,0.169400,0.184640,0.044560,0.177040,0.142840,0.208440,0.116080,0.178000,0.122120,0.122120,0.133800
1878,winter,6,13:15:00,0.167560,0.177480,0.041400,0.180360,0.139240,0.200200,0.105040,0.177000,0.116160,0.116160,0.126760
1879,winter,6,13:30:00,0.164760,0.168960,0.038360,0.183000,0.134560,0.189280,0.093120,0.177000,0.111600,0.111600,0.121280
1880,winter,6,13:45:00,0.161480,0.158840,0.035920,0.183880,0.128800,0.175480,0.082600,0.178000,0.107440,0.107440,0.116240
1881,winter,6,14:00:00,0.158120,0.147160,0.034480,0.182400,0.122240,0.158920,0.075320,0.179000,0.102880,0.102880,0.110800
1882,winter,6,14:15:00,0.154880,0.134760,0.033880,0.179480,0.115520,0.141200,0.070840,0.180000,0.098240,0.098240,0.105320
1883,winter,6,14:30:00,0.151800,0.122720,0.033840,0.176600,0.109400,0.124200,0.068200,0.181000,0.094000,0.094000,0.100320
1884,winter,6,14:45:00,0.149000,0.112120,0.034040,0.175080,0.104640,0.109800,0.066480,0.182000,0.090760,0.090760,0.096440
1885,winter,6,15:00:00,0.146520,0.103760,0.034240,0.176040,0.101760,0.099400,0.064920,0.184000,0.088960,0.088960,0.094080
1886,winter,6,15:15:00,0.144440,0.097440,0.034360,0.178920,0.100480,0.092520,0.063480,0.185000,0.088200,0.088200,0.092920
1887,winter,6,15:30:00,0.142760,0.092600,0.034320,0.182800,0.100200,0.088200,0.062280,0.186000,0.088040,0.088040,0.092520
1888,winter,6,15:45:00,0.141480,0.088760,0.034040,0.186840,0.100400,0.085480,0.061480,0.186000,0.088000,0.088000,0.092320
1889,winter,6,16:00:00,0.140840,0.085600,0.033520,0.190360,0.100640,0.083560,0.061160,0.186000,0.087880,0.087880,0.092160
1890,winter,6,16:15:00,0.141680,0.083320,0.032880,0.193800,0.101040,0.082480,0.061480,0.187000,0.088480,0.088480,0.092800
1891,winter,6,16:30:00,0.144880,0.082400,0.032360,0.197920,0.101880,0.082440,0.062520,0.190000,0.090920,0.090920,0.095240
1892,winter,6,16:45:00,0.151480,0.083160,0.032160,0.203480,0.103400,0.083680,0.064480,0.196000,0.096320,0.096320,0.100560
1893,winter,6,17:00:00,0.161920,0.085800,0.032400,0.210760,0.105800,0.086200,0.067320,0.207000,0.105440,0.105440,0.109360
1894,winter,6,17:15:00,0.174600,0.089560,0.032920,0.218840,0.108680,0.089320,0.070520,0.221000,0.117840,0.117840,0.120560
1895,winter,6,17:30:00,0.187360,0.093360,0.033560,0.226320,0.111480,0.092080,0.073480,0.236000,0.132640,0.132640,0.132720
1896,winter,6,17:45:00,0.198080,0.096240,0.034040,0.231840,0.113680,0.093600,0.075560,0.252000,0.149120,0.149120,0.144280
1897,winter,6,18:00:00,0.205160,0.097440,0.034240,0.234400,0.115000,0.093240,0.076360,0.266000,0.166440,0.166440,0.154160
1898,winter,6,18:15:00,0.209120,0.097400,0.034200,0.234480,0.115720,0.091800,0.075920,0.278000,0.183440,0.183440,0.162720
1899,winter,6,18:30:00,0.211120,0.096760,0.034120,0.233000,0.116320,0.090360,0.074560,0.288000,0.199040,0.199040,0.170720
1900,winter,6,18:45:00,0.212240,0.096240,0.034040,0.230840,0.117320,0.090000,0.072560,0.294000,0.212120,0.212120,0.178880
1901,winter,6,19:00:00,0.213200,0.096360,0.034120,0.228760,0.118960,0.091400,0.070120,0.298000,0.221520,0.221520,0.187480
1902,winter,6,19:15:00,0.213000,0.096800,0.034240,0.226880,0.120600,0.093720,0.067520,0.299000,0.226160,0.226160,0.194800
1903,winter,6,19:30:00,0.210360,0.097240,0.034240,0.225280,0.121360,0.095760,0.064880,0.296000,0.224920,0.224920,0.198720
1904,winter,6,19:45:00,0.203920,0.097160,0.034040,0.224000,0.120360,0.096280,0.062480,0.291000,0.216760,0.216760,0.197040
1905,winter,6,20:00:00,0.192920,0.096320,0.033480,0.222960,0.117000,0.094440,0.060400,0.283000,0.201280,0.201280,0.188440
1906,winter,6,20:15:00,0.179000,0.094760,0.032600,0.221520,0.112120,0.090760,0.058560,0.273000,0.181320,0.181320,0.175080
1907,winter,6,20:30:00,0.164440,0.092800,0.031520,0.218840,0.106800,0.086280,0.056960,0.263000,0.160280,0.160280,0.159920
1908,winter,6,20:45:00,0.151480,0.090640,0.030240,0.214240,0.102200,0.081880,0.055400,0.252000,0.141720,0.141720,0.145920
1909,winter,6,21:00:00,0.141880,0.088480,0.028960,0.206960,0.099160,0.078360,0.053840,0.241000,0.128280,0.128280,0.135400
1910,winter,6,21:15:00,0.135320,0.086400,0.027760,0.197000,0.097400,0.075480,0.052200,0.231000,0.119280,0.119280,0.127840
1911,winter,6,21:30:00,0.131000,0.084320,0.026880,0.184400,0.096360,0.072880,0.050400,0.221000,0.113160,0.113160,0.122120
1912,winter,6,21:45:00,0.128160,0.082240,0.026480,0.169240,0.095560,0.070200,0.048360,0.210000,0.108360,0.108360,0.117080
1913,winter,6,22:00:00,0.126080,0.080120,0.026680,0.151800,0.094520,0.067120,0.046080,0.199000,0.103680,0.103680,0.111680
1914,winter,6,22:15:00,0.124080,0.078000,0.027280,0.133680,0.093320,0.064040,0.043800,0.186000,0.098800,0.098800,0.105920
1915,winter,6,22:30:00,0.121640,0.075920,0.027920,0.116720,0.092000,0.061280,0.041760,0.174000,0.093880,0.093880,0.099960
1916,winter,6,22:45:00,0.118200,0.073800,0.028360,0.102720,0.090720,0.059400,0.040320,0.161000,0.088920,0.088920,0.093960
1917,winter,6,23:00:00,0.113360,0.071720,0.028360,0.092960,0.089560,0.058560,0.039560,0.147000,0.084000,0.084000,0.088120
1918,winter,6,23:15:00,0.107400,0.069640,0.027960,0.086600,0.088640,0.058520,0.039360,0.135000,0.079320,0.079320,0.082600
1919,winter,6,23:30:00,0.100840,0.067560,0.027280,0.082160,0.088000,0.058640,0.039400,0.122000,0.075040,0.075040,0.077640
1920,winter,6,23:45:00,0.094040,0.065400,0.026480,0.078240,0.087680,0.058480,0.039280,0.111000,0.071320,0.071320,0.073360
1921,winter,7,00:00:00,0.087440,0.063200,0.025680,0.073760,0.087800,0.057640,0.038880,0.100000,0.068320,0.063480,0.070000
1922,winter,7,00:15:00,0.081120,0.061040,0.025040,0.068720,0.088240,0.056360,0.038360,0.091000,0.066040,0.062240,0.067440
1923,winter,7,00:30:00,0.075000,0.058920,0.024600,0.063560,0.089040,0.055000,0.038080,0.083000,0.064280,0.061440,0.065600
1924,winter,7,00:45:00,0.069080,0.057000,0.024600,0.058680,0.090120,0.054000,0.038280,0.077000,0.063000,0.060760,0.064320
1925,winter,7,01:00:00,0.063440,0.055280,0.025000,0.054400,0.091360,0.053560,0.039240,0.073000,0.062080,0.059920,0.063440
1926,winter,7,01:15:00,0.058200,0.053680,0.025600,0.050600,0.092440,0.053560,0.040520,0.071000,0.061360,0.058960,0.062880
1927,winter,7,01:30:00,0.053640,0.052120,0.026200,0.047200,0.092960,0.053800,0.041720,0.069000,0.060800,0.058040,0.062400
1928,winter,7,01:45:00,0.049920,0.050440,0.026480,0.044000,0.092520,0.054000,0.042320,0.067000,0.060200,0.057240,0.061840
1929,winter,7,02:00:00,0.047280,0.048680,0.026280,0.040960,0.090960,0.053960,0.041960,0.065000,0.059520,0.056640,0.061040
1930,winter,7,02:15:00,0.045480,0.046880,0.025720,0.038200,0.088680,0.053720,0.040920,0.063000,0.058760,0.056280,0.060120
1931,winter,7,02:30:00,0.044240,0.045240,0.025080,0.035880,0.086360,0.053400,0.039560,0.061000,0.058040,0.056080,0.059240
1932,winter,7,02:45:00,0.043280,0.043920,0.024600,0.034240,0.084680,0.053080,0.038280,0.059000,0.057440,0.056080,0.058520
1933,winter,7,03:00:00,0.042360,0.043040,0.024400,0.033360,0.084000,0.052840,0.037400,0.057000,0.057000,0.056200,0.058120
1934,winter,7,03:15:00,0.041480,0.042520,0.024440,0.033040,0.083960,0.052680,0.036920,0.055000,0.056760,0.056320,0.057960
1935,winter,7,03:30:00,0.040680,0.042240,0.024560,0.033080,0.084000,0.052480,0.036880,0.054000,0.056600,0.056320,0.057840
1936,winter,7,03:45:00,0.039960,0.042040,0.024600,0.033240,0.083440,0.052200,0.037280,0.052000,0.056520,0.056080,0.057720
1937,winter,7,04:00:00,0.039320,0.041880,0.024440,0.033320,0.082040,0.051840,0.038040,0.050000,0.056440,0.055520,0.057440
1938,winter,7,04:15:00,0.038840,0.041760,0.024280,0.033080,0.080560,0.051600,0.039040,0.048000,0.056520,0.054960,0.057320
1939,winter,7,04:30:00,0.038480,0.041800,0.024240,0.032480,0.080080,0.051640,0.040200,0.046000,0.056800,0.054640,0.057600
1940,winter,7,04:45:00,0.038280,0.042040,0.024600,0.031320,0.081640,0.052200,0.041320,0.045000,0.057440,0.054920,0.058520
1941,winter,7,05:00:00,0.038280,0.042560,0.025360,0.029680,0.085880,0.053400,0.042320,0.044000,0.058560,0.056120,0.060400
1942,winter,7,05:15:00,0.038400,0.043360,0.026440,0.028520,0.091560,0.055160,0.043400,0.044000,0.060520,0.058640,0.063320
1943,winter,7,05:30:00,0.038680,0.044440,0.027520,0.029000,0.096960,0.057240,0.044680,0.044000,0.063720,0.062760,0.067360
1944,winter,7,05:45:00,0.039120,0.045800,0.028360,0.032280,0.100400,0.059400,0.046360,0.044000,0.068560,0.068920,0.072560
1945,winter,7,06:00:00,0.039680,0.047360,0.028760,0.038920,0.100680,0.061480,0.048520,0.043000,0.075320,0.077520,0.078920
1946,winter,7,06:15:00,0.040400,0.048960,0.028800,0.047240,0.098800,0.063320,0.051000,0.043000,0.084120,0.089240,0.086480
1947,winter,7,06:30:00,0.041320,0.050400,0.028640,0.054920,0.096200,0.064760,0.053400,0.043000,0.094840,0.104800,0.095080
1948,winter,7,06:45:00,0.042440,0.051400,0.028360,0.059680,0.094360,0.065680,0.055400,0.044000,0.107440,0.125000,0.104680
1949,winter,7,07:00:00,0.044000,0.051800,0.028160,0.059840,0.094360,0.066000,0.056840,0.047000,0.121880,0.150120,0.115200
1950,winter,7,07:15:00,0.046600,0.051680,0.028080,0.056600,0.095760,0.065720,0.057600,0.051000,0.137840,0.178520,0.126480
1951,winter,7,07:30:00,0.051080,0.051200,0.028120,0.051680,0.097640,0.065000,0.057760,0.056000,0.155040,0.208240,0.138400
1952,winter,7,07:45:00,0.058280,0.050440,0.028360,0.046960,0.099200,0.063880,0.057440,0.060000,0.173200,0.237160,0.150840
1953,winter,7,08:00:00,0.068600,0.049600,0.028800,0.043960,0.099720,0.062520,0.056640,0.064000,0.191720,0.263000,0.163560
1954,winter,7,08:15:00,0.081320,0.048960,0.029320,0.043680,0.099560,0.061040,0.055680,0.068000,0.208560,0.282120,0.175800
1955,winter,7,08:30:00,0.095160,0.048800,0.029840,0.046680,0.099200,0.059640,0.054840,0.075000,0.221360,0.290760,0.186680
1956,winter,7,08:45:00,0.109040,0.049520,0.030240,0.053800,0.099200,0.058480,0.054400,0.087000,0.227880,0.285080,0.195360
1957,winter,7,09:00:00,0.121920,0.051280,0.030480,0.065240,0.099840,0.057720,0.054640,0.103000,0.226440,0.263080,0.201080
1958,winter,7,09:15:00,0.133720,0.053800,0.030520,0.079440,0.100920,0.057320,0.055440,0.124000,0.218600,0.230440,0.203440
1959,winter,7,09:30:00,0.144400,0.056760,0.030400,0.094560,0.102040,0.057280,0.056760,0.146000,0.206600,0.194760,0.202200
1960,winter,7,09:45:00,0.153960,0.059800,0.030240,0.108560,0.102800,0.057600,0.058440,0.167000,0.192680,0.163560,0.197040
1961,winter,7,10:00:00,0.162560,0.062600,0.030080,0.119960,0.102920,0.058240,0.060400,0.187000,0.178960,0.142800,0.188200
1962,winter,7,10:15:00,0.170480,0.065080,0.030000,0.128800,0.102480,0.059200,0.062480,0.204000,0.166960,0.131760,0.177840
1963,winter,7,10:30:00,0.178040,0.067240,0.030000,0.135600,0.101760,0.060480,0.064560,0.219000,0.158080,0.128160,0.168640
1964,winter,7,10:45:00,0.185600,0.069160,0.030240,0.140840,0.101000,0.062080,0.066480,0.231000,0.153760,0.129680,0.163240
1965,winter,7,11:00:00,0.193320,0.070760,0.030760,0.144920,0.100400,0.063920,0.068200,0.241000,0.154600,0.134040,0.163320
1966,winter,7,11:15:00,0.200600,0.072200,0.031360,0.147840,0.099960,0.065720,0.069600,0.249000,0.158200,0.138920,0.166600
1967,winter,7,11:30:00,0.206640,0.073480,0.031880,0.149440,0.099760,0.067040,0.070720,0.255000,0.161440,0.142120,0.169840
1968,winter,7,11:45:00,0.210560,0.074760,0.032160,0.149680,0.099800,0.067480,0.071520,0.258000,0.161160,0.141360,0.169840
1969,winter,7,12:00:00,0.211800,0.076040,0.032040,0.148560,0.100040,0.066840,0.072040,0.258000,0.155200,0.135240,0.164240
1970,winter,7,12:15:00,0.210200,0.077280,0.031600,0.146800,0.100480,0.065440,0.072120,0.256000,0.145360,0.125440,0.154840
1971,winter,7,12:30:00,0.205880,0.078440,0.031000,0.145240,0.101000,0.063720,0.071680,0.254000,0.134400,0.114560,0.144280
1972,winter,7,12:45:00,0.198920,0.079440,0.030240,0.144760,0.101600,0.062080,0.070520,0.252000,0.125040,0.105160,0.135200
1973,winter,7,13:00:00,0.189560,0.080120,0.029560,0.145960,0.102160,0.060960,0.068680,0.251000,0.119440,0.099200,0.129640
1974,winter,7,13:15:00,0.178720,0.080480,0.028920,0.148320,0.102400,0.060320,0.066320,0.249000,0.116920,0.096400,0.126920
1975,winter,7,13:30:00,0.167320,0.080280,0.028520,0.151120,0.102120,0.060120,0.063840,0.245000,0.116120,0.095960,0.125680
1976,winter,7,13:45:00,0.156480,0.079440,0.028360,0.153560,0.101000,0.060280,0.061480,0.238000,0.115800,0.096960,0.124480
1977,winter,7,14:00:00,0.146960,0.077840,0.028560,0.155080,0.098920,0.060720,0.059520,0.225000,0.114800,0.098720,0.122320
1978,winter,7,14:15:00,0.138880,0.075720,0.029000,0.155560,0.096320,0.061360,0.058000,0.209000,0.113240,0.100720,0.119360
1979,winter,7,14:30:00,0.132120,0.073360,0.029600,0.155040,0.093800,0.062160,0.057000,0.192000,0.111320,0.102600,0.116080
1980,winter,7,14:45:00,0.126520,0.071000,0.030240,0.153560,0.091920,0.063000,0.056440,0.177000,0.109320,0.104000,0.112920
1981,winter,7,15:00:00,0.121960,0.068880,0.030880,0.151360,0.091160,0.063840,0.056320,0.164000,0.107480,0.104640,0.110400
1982,winter,7,15:15:00,0.118160,0.066960,0.031400,0.149000,0.091240,0.064600,0.056520,0.155000,0.106120,0.104800,0.108640
1983,winter,7,15:30:00,0.114760,0.065200,0.031840,0.147200,0.091840,0.065240,0.056960,0.148000,0.105400,0.104840,0.107800
1984,winter,7,15:45:00,0.111520,0.063520,0.032160,0.146720,0.092520,0.065680,0.057440,0.142000,0.105600,0.105160,0.108000
1985,winter,7,16:00:00,0.108320,0.062040,0.032360,0.148120,0.093040,0.065960,0.057920,0.138000,0.106920,0.106080,0.109400
1986,winter,7,16:15:00,0.105880,0.061240,0.032400,0.151200,0.093400,0.066480,0.058560,0.136000,0.109760,0.107920,0.112360
1987,winter,7,16:30:00,0.105240,0.061800,0.032360,0.155720,0.093600,0.067720,0.059680,0.138000,0.114440,0.111000,0.117240
1988,winter,7,16:45:00,0.107360,0.064480,0.032160,0.161400,0.093760,0.070200,0.061480,0.146000,0.121360,0.115680,0.124480
1989,winter,7,17:00:00,0.112880,0.069560,0.031840,0.167840,0.093920,0.074160,0.064040,0.159000,0.130720,0.122480,0.134200
1990,winter,7,17:15:00,0.120880,0.076000,0.031640,0.174480,0.094360,0.078840,0.067120,0.177000,0.142400,0.133160,0.145560
1991,winter,7,17:30:00,0.130040,0.082560,0.031640,0.180680,0.095240,0.083240,0.070080,0.197000,0.156040,0.149680,0.157520
1992,winter,7,17:45:00,0.139000,0.087840,0.032160,0.185840,0.096760,0.086400,0.072560,0.217000,0.171360,0.174080,0.169000
1993,winter,7,18:00:00,0.146800,0.090840,0.033200,0.189560,0.099120,0.087600,0.074040,0.235000,0.187800,0.206880,0.179160
1994,winter,7,18:15:00,0.153520,0.092080,0.034440,0.192080,0.102160,0.087480,0.074400,0.250000,0.204040,0.242880,0.187920
1995,winter,7,18:30:00,0.159680,0.092360,0.035520,0.193920,0.105680,0.087040,0.073600,0.260000,0.218560,0.275440,0.195480
1996,winter,7,18:45:00,0.165640,0.092520,0.035920,0.195640,0.109480,0.087280,0.071520,0.263000,0.229720,0.297920,0.201960
1997,winter,7,19:00:00,0.171560,0.093160,0.035440,0.197560,0.113200,0.088800,0.068280,0.260000,0.236200,0.305240,0.207360
1998,winter,7,19:15:00,0.176440,0.094000,0.034320,0.199440,0.116240,0.090920,0.064360,0.252000,0.237440,0.298640,0.210520
1999,winter,7,19:30:00,0.179040,0.094560,0.033080,0.200880,0.117880,0.092560,0.060520,0.243000,0.232920,0.280840,0.210280
2000,winter,7,19:45:00,0.178120,0.094360,0.032160,0.201520,0.117320,0.092680,0.057440,0.233000,0.222320,0.254680,0.205280
2001,winter,7,20:00:00,0.172880,0.093040,0.031880,0.201000,0.114200,0.090560,0.055560,0.226000,0.205680,0.223120,0.194840
2002,winter,7,20:15:00,0.164720,0.090800,0.032080,0.199240,0.109400,0.086840,0.054600,0.222000,0.185520,0.189680,0.180720
2003,winter,7,20:30:00,0.155560,0.088040,0.032280,0.196160,0.104200,0.082440,0.054080,0.217000,0.164760,0.158040,0.165280
2004,winter,7,20:45:00,0.147320,0.085040,0.032160,0.191720,0.099800,0.078280,0.053400,0.212000,0.146360,0.132040,0.150840
2005,winter,7,21:00:00,0.141400,0.082120,0.031440,0.185800,0.097120,0.075120,0.052200,0.206000,0.132640,0.114240,0.139280
2006,winter,7,21:15:00,0.137200,0.079400,0.030320,0.178080,0.095880,0.072680,0.050520,0.197000,0.123000,0.103440,0.130400
2007,winter,7,21:30:00,0.133720,0.076960,0.029200,0.168120,0.095360,0.070600,0.048520,0.186000,0.116280,0.097280,0.123480
2008,winter,7,21:45:00,0.129840,0.074760,0.028360,0.155520,0.094960,0.068400,0.046360,0.173000,0.111160,0.093480,0.117880
2009,winter,7,22:00:00,0.124800,0.072840,0.028080,0.140240,0.094080,0.065760,0.044120,0.158000,0.106600,0.090000,0.112960
2010,winter,7,22:15:00,0.118600,0.071080,0.028160,0.123680,0.092800,0.063000,0.042000,0.141000,0.102120,0.086560,0.108280
2011,winter,7,22:30:00,0.111600,0.069280,0.028320,0.107640,0.091240,0.060440,0.040000,0.124000,0.097560,0.083040,0.103440
2012,winter,7,22:45:00,0.104040,0.067280,0.028360,0.093920,0.089520,0.058480,0.038280,0.109000,0.092640,0.079440,0.098120
2013,winter,7,23:00:00,0.096240,0.064960,0.028080,0.083760,0.087800,0.057440,0.036920,0.096000,0.087200,0.075800,0.092040
2014,winter,7,23:15:00,0.088400,0.062560,0.027520,0.076680,0.086440,0.057080,0.036000,0.085000,0.081640,0.072280,0.085760
2015,winter,7,23:30:00,0.080680,0.060440,0.026960,0.071600,0.085680,0.057240,0.035760,0.076000,0.076480,0.069160,0.079880
2016,winter,7,23:45:00,0.073240,0.058880,0.026480,0.067480,0.085880,0.057600,0.036280,0.068000,0.072240,0.066600,0.075000
673,transition,1,00:00:00,0.077760,0.073000,0.020240,0.070520,0.091240,0.067200,0.056000,0.061000,0.070320,0.064400,0.073160
674,transition,1,00:15:00,0.069560,0.070040,0.019680,0.061920,0.090200,0.066040,0.051240,0.055000,0.067080,0.062560,0.069280
675,transition,1,00:30:00,0.062400,0.067120,0.019240,0.054400,0.089400,0.064920,0.046600,0.050000,0.064320,0.061000,0.066000
676,transition,1,00:45:00,0.056600,0.064480,0.018920,0.047920,0.088920,0.063880,0.043320,0.046000,0.062080,0.059600,0.063480
677,transition,1,01:00:00,0.052480,0.062320,0.018800,0.042520,0.088720,0.062960,0.042400,0.044000,0.060320,0.058200,0.061800
678,transition,1,01:15:00,0.049720,0.060600,0.018800,0.038120,0.088800,0.062160,0.042920,0.042000,0.059040,0.057000,0.060720
679,transition,1,01:30:00,0.047880,0.059200,0.018840,0.034720,0.089080,0.061560,0.043680,0.041000,0.058120,0.056240,0.060000
680,transition,1,01:45:00,0.046600,0.057920,0.018920,0.032280,0.089520,0.061200,0.043320,0.040000,0.057440,0.056080,0.059360
681,transition,1,02:00:00,0.045520,0.056720,0.018920,0.030760,0.090000,0.061040,0.041360,0.040000,0.056880,0.056640,0.058600
682,transition,1,02:15:00,0.044560,0.055600,0.018880,0.029920,0.090320,0.061080,0.040120,0.039000,0.056440,0.057560,0.057720
683,transition,1,02:30:00,0.043800,0.054720,0.018880,0.029520,0.090240,0.061160,0.042760,0.038000,0.056040,0.058320,0.056880
684,transition,1,02:45:00,0.043280,0.054200,0.018920,0.029360,0.089520,0.061200,0.052400,0.038000,0.055560,0.058400,0.056040
685,transition,1,03:00:00,0.043040,0.054120,0.019040,0.029160,0.088000,0.061080,0.070960,0.038000,0.055040,0.057520,0.055400
686,transition,1,03:15:00,0.043000,0.054600,0.019120,0.029040,0.086040,0.060880,0.095920,0.038000,0.054520,0.055920,0.054880
687,transition,1,03:30:00,0.043120,0.055840,0.019120,0.029080,0.084000,0.060600,0.123520,0.038000,0.054040,0.054120,0.054560
